Date,Ticker,Ticker_name,Close,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_rr_ratio,week_rr_ratio,month_rr_ratio,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo,ST_Trend,st_avg,st_lo,st_hi,MT_Trend,mt_avg,mt_lo,mt_hi,LT_Trend,lt_avg,lt_lo,lt_hi,ST_Trend_Change,Z-Score Rank,Z-Score,Sharpe,Sharpe_avg,Sharpe_hi,Sharpe_low,Sharpe_Rank,prem_disc,prem_disc_avg,prem_disc_lo,prem_disc_hi,factor,model_score
2024-11-15,ORCL,ORACLE ,183.74,180.58,205.06,170.87,214.96,161.62,218.04,3.8291262135922284,2.425796425796425,1.550632911392404,-27.97999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.02936991,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0914122,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00404818,85.5,1.41,0.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,53.1,0.40607278665563507,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.22740983866327857,15.0
2024-11-18,ORCL,ORACLE ,185.73,178.59,203.46,177.63,218.01,161.62,218.04,1.9596678529062932,3.985185185185188,1.3401078390709258,-25.99000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.02782523,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0895395,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00154468,79.6,1.27,1.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,59.7,0.4311189720015982,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.19397973868846685,13.0
2024-11-19,ORCL,ORACLE ,188.9,177.3,202.25,177.63,218.01,161.62,218.04,1.0094339622641513,2.5829636202306974,1.0681818181818177,-22.819999999999993,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.02825548,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0895395,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00043025,78.9,1.2,1.5,-0.2446666666666665,4.517489567177482,-5.006822900510815,61.6,0.4727370246430014,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.2359653157075503,16.0
2024-11-20,ORCL,ORACLE ,190.75,176.18,201.74,177.63,218.01,161.62,218.04,-1.2373333333333323,2.077743902439023,-1.0674239648222794,-20.97,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.02990661,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0895395,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00165113,76.1,1.1,2.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,70.5,0.5175396307696198,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.1794808767789829,13.0
2024-11-21,ORCL,ORACLE ,192.43,176.83,202.0,177.63,218.01,161.62,218.04,1.0739202657807296,1.728378378378376,-1.2030456852791886,-19.289999999999992,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.04029517,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0895395,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.01038856,69.5,0.87,2.8,-0.2446666666666665,4.517489567177482,-5.006822900510815,70.8,0.5196125120720021,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.09502541672974815,7.0
2024-11-22,ORCL,ORACLE ,192.29,180.39,205.36,177.63,218.01,161.62,218.04,1.669945355191256,1.7544338335607097,-1.191067961165048,-19.430000000000007,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.04470121,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0895395,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00440603,66.8,0.8,3.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,72.1,0.5400743652827873,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.0617447804550004,4.0
2024-11-25,ORCL,ORACLE ,187.99,183.14,207.57,176.95,219.62,161.62,218.04,5.405612244897936,2.8650362318840523,1.1395525218050806,-23.72999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.0456214,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0857246,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.0009202,75.0,1.06,2.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,65.0,0.22109769499852772,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.11665397676897944,8.0
2024-11-26,ORCL,ORACLE ,190.37,184.07,209.18,176.95,219.62,161.62,218.04,2.9557251908396873,2.179582712369595,-1.039031441994941,-21.349999999999994,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.04438024,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0857246,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00124116,71.1,0.96,2.4,-0.2446666666666665,4.517489567177482,-5.006822900510815,67.8,0.22983838082420793,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.08593570732513482,6.0
2024-11-27,ORCL,ORACLE ,182.7,183.82,209.73,176.95,219.62,161.62,218.04,17.25000000000028,6.420869565217394,1.6764705882352955,-29.02000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.02588458,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0857246,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.01849566,98.0,1.9,-0.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,47.6,0.058566316702873156,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.2963421834243293,19.0
2024-11-29,ORCL,ORACLE ,184.84,181.46,204.09,176.95,219.62,161.62,218.04,2.7495256166982887,4.408111533586811,1.4298018949181737,-26.879999999999995,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.01204447,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0857246,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11698936,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.01384011,98.0,1.91,2.3,-0.2446666666666665,4.517489567177482,-5.006822900510815,67.0,0.15784626375261923,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.34591181604701027,22.0
2024-12-02,ORCL,ORACLE ,181.41,179.57,199.33,174.45,217.43,160.21,229.58,3.730878186968842,5.175287356321834,2.2721698113207567,-30.319999999999993,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.00042536,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0805926,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.01161911,73.0,1.02,0.9,-0.2446666666666665,4.517489567177482,-5.006822900510815,55.1,0.19447220362849027,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.5690748326847566,41.0
2024-12-03,ORCL,ORACLE ,182.89,177.88,194.58,174.45,217.43,160.21,229.58,1.0333333333333334,4.0924170616113775,2.058641975308645,-28.840000000000003,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00901728,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0805926,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00944264,67.6,0.9,1.5,-0.2446666666666665,4.517489567177482,-5.006822900510815,58.8,0.26967510155647134,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.5453716784392871,39.0
2024-12-04,ORCL,ORACLE ,188.19,175.39,190.64,174.45,217.43,160.21,229.58,-4.212014134275595,2.1280931586608434,1.4792709077912805,-23.539999999999992,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00815163,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0805926,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00086565,79.0,1.26,2.2,-0.2446666666666665,4.517489567177482,-5.006822900510815,66.1,0.16972543446361277,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.5558517875168427,38.0
2024-12-05,ORCL,ORACLE ,186.24,176.27,191.02,174.45,217.43,160.21,229.58,-1.664921465968593,2.6454622561492744,1.6650019208605455,-25.48999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00747243,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0805926,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.0006792,86.2,1.43,-0.9,-0.2446666666666665,4.517489567177482,-5.006822900510815,39.5,0.19337626677074016,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.6094271659218683,41.0
2024-12-06,ORCL,ORACLE ,191.69,176.7,191.97,174.45,217.43,160.21,229.58,-4.423452768729646,1.4930394431554521,1.2036213468869132,-20.039999999999992,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00220782,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0805926,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00526461,32.4,-0.46,-1.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,37.8,0.468564006126287,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.4605000000000001,33.0
2024-12-09,ORCL,ORACLE ,190.45,178.11,194.76,166.84,211.51,160.21,229.58,1.0608695652173947,-1.1210826210826204,1.2939814814814832,-21.28,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.00961641,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0306242,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.01182423,20.2,-1.09,-2.3,-0.2446666666666665,4.517489567177482,-5.006822900510815,32.6,0.6945455253607047,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.18677137101641353,13.0
2024-12-10,ORCL,ORACLE ,177.74,181.25,200.21,166.84,211.51,160.21,229.58,6.288343558282171,3.0981651376146755,2.957216200798631,-33.98999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00256964,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0306242,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.01218604,99.6,2.45,-4.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,14.6,-0.32151313740232645,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.5119217943311333,33.0
2024-12-11,ORCL,ORACLE ,178.58,174.48,198.24,166.84,211.51,160.21,229.58,2.3030303030303005,2.8049403747870487,2.776265650517147,-33.14999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00858207,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0306242,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00601244,98.9,2.09,-4.6,-0.2446666666666665,4.517489567177482,-5.006822900510815,15.4,-0.3414217661595531,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.4997492513394376,32.0
2024-12-12,ORCL,ORACLE ,175.32,170.99,196.06,166.84,211.51,160.21,229.58,2.1622691292876053,4.267688679245288,3.590999338186636,-36.41,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.01451384,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0306242,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00593177,95.5,1.9,-5.4,-0.2446666666666665,4.517489567177482,-5.006822900510815,10.9,-0.299820133271848,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.5641279495087433,36.0
2024-12-13,ORCL,ORACLE ,173.39,167.74,191.71,166.84,211.51,160.21,229.58,1.10358565737052,5.819847328244291,4.263277693474971,-38.34,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.0242725,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0306242,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00975866,92.9,1.7,-5.3,-0.2446666666666665,4.517489567177482,-5.006822900510815,12.1,-0.34069501765379795,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7134259437329432,50.0
2024-12-16,ORCL,ORACLE ,171.23,163.35,184.47,159.47,201.73,160.21,229.58,1.4506866416978799,2.593537414965988,5.2949183303085405,-40.5,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02876361,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0262321,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00449111,84.7,1.51,-5.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,14.5,-0.4159614380552974,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7126344183665334,25.0
2024-12-17,ORCL,ORACLE ,169.71,163.22,182.85,159.47,201.73,160.21,229.58,1.3091603053435081,3.1269531249999956,6.3021052631578955,-42.01999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03295436,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0262321,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00419074,76.7,1.28,-6.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,9.7,-0.33726738167663206,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7472910797379998,26.0
2024-12-18,ORCL,ORACLE ,165.41,161.85,180.0,159.47,201.73,160.21,229.58,2.0770519262981586,6.114478114478116,12.340384615384645,-46.31999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03637054,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0262321,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00341618,74.6,1.25,-7.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,4.6,-0.240854283983301,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8340634942016492,29.0
2024-12-19,ORCL,ORACLE ,168.79,159.44,177.81,159.47,201.73,160.21,229.58,-1.2595419847328229,3.5343347639485003,7.085081585081601,-42.94,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.0326821,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0262321,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00368843,74.1,1.21,-7.2,-0.2446666666666665,4.517489567177482,-5.006822900510815,7.9,-0.19880966006638434,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.9742812270832559,34.0
2024-12-20,ORCL,ORACLE ,169.66,158.89,176.65,159.47,201.73,160.21,229.58,-1.8485316846986106,3.1472031403336604,6.34074074074075,-42.06999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03081744,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0262321,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00186466,68.5,1.04,-7.4,-0.2446666666666665,4.517489567177482,-5.006822900510815,6.2,-0.25205871586671047,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.9668200423444329,36.0
2024-12-23,ORCL,ORACLE ,169.14,157.7,176.13,157.09,188.83,160.21,229.58,-1.8706070287539847,1.6340248962655646,6.768197088465865,-42.59,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02864592,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0283928,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00217153,60.1,0.85,-7.6,-0.2446666666666665,4.517489567177482,-5.006822900510815,5.3,-0.3112444927376131,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.9666171777247776,36.0
2024-12-24,ORCL,ORACLE ,171.41,157.43,175.4,157.09,188.83,160.21,229.58,-2.7010309278350535,1.216480446927376,5.193750000000007,-40.31999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02447471,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0283928,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00417121,63.9,0.95,-6.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,13.0,-0.4183920337824729,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8971535659231905,33.0
2024-12-26,ORCL,ORACLE ,171.68,158.31,176.26,157.09,188.83,160.21,229.58,-2.6617647058823612,1.175462645647704,5.047951176983436,-40.04999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02595976,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0283928,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00148505,56.7,0.72,-6.5,-0.2446666666666665,4.517489567177482,-5.006822900510815,12.1,-0.35866022971848555,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7106082298509634,26.0
2024-12-27,ORCL,ORACLE ,168.96,159.01,176.44,157.09,188.83,160.21,229.58,-1.3606789250353626,1.67396798652064,6.928000000000001,-42.76999999999998,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02832816,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0283928,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.0023684,51.1,0.54,-5.5,-0.2446666666666665,4.517489567177482,-5.006822900510815,15.6,-0.31445298349453676,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7078993608873494,26.0
2024-12-30,ORCL,ORACLE ,166.91,159.34,176.03,156.27,185.77,160.21,229.58,-1.1061007957559699,1.772556390977447,9.3537313432836,-44.81999999999999,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03581757,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0255167,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00748941,33.9,-0.25,-6.9,-0.2446666666666665,4.517489567177482,-5.006822900510815,10.7,-0.26513148489052574,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7202989279817936,26.0
2024-12-31,ORCL,ORACLE ,166.64,158.57,174.45,156.27,185.77,160.21,229.58,-1.8836206896551622,1.8447444551591194,9.788491446345294,-45.09,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.04706332,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0255167,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.11280989,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.01124575,30.9,-0.41,-6.2,-0.2446666666666665,4.517489567177482,-5.006822900510815,13.8,-0.2710763608031549,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.6687444858405589,25.0
2025-01-02,ORCL,ORACLE ,166.03,157.9,171.28,156.27,185.77,150.31,226.75,-1.8514588859416368,2.02254098360656,3.8625954198473282,-35.80000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03435599,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0255167,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.01270733,27.9,-0.58,-6.8,-0.2446666666666665,4.517489567177482,-5.006822900510815,11.3,-0.2128779217486393,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.9231370696660486,94.0
2025-01-03,ORCL,ORACLE ,166.32,159.05,169.8,156.27,185.77,150.31,226.75,-2.79253112033195,1.9353233830845822,3.774515927545287,-35.51000000000002,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.0284803,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0255167,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00587569,27.7,-0.7,-8.2,-0.2446666666666665,4.517489567177482,-5.006822900510815,2.3,-0.1879628828425537,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.9575063003453501,98.0
2025-01-06,ORCL,ORACLE ,165.69,159.59,168.73,147.64,182.25,150.31,226.75,-1.7817589576547268,-1.0899758454106285,3.970091027308194,-36.140000000000015,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02553363,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0036434,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00294666,15.3,-1.45,-8.4,-0.2446666666666665,4.517489567177482,-5.006822900510815,1.9,-0.1871281380990164,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8744505840533174,44.0
2025-01-07,ORCL,ORACLE ,162.03,160.22,168.76,147.64,182.25,150.31,226.75,2.3175182481751726,1.4051424600416942,5.522184300341297,-39.80000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.025112,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0036434,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00042164,17.2,-1.21,-10.9,-0.2446666666666665,4.517489567177482,-5.006822900510815,0.4,-0.1464874401861327,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8802180882609455,46.0
2025-01-08,ORCL,ORACLE ,163.14,159.29,168.38,147.64,182.25,150.31,226.75,-1.1784841075794594,1.2329032258064525,4.957911145752151,-38.690000000000026,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02574304,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0036434,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00063104,9.4,-2.0,-11.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,0.4,-0.11560250718168652,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.48453729286586444,25.0
2025-01-10,ORCL,ORACLE ,154.5,158.32,167.23,147.64,182.25,150.31,226.75,19.74137931034438,4.04518950437317,17.24343675417662,-47.33000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.03191348,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0036434,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00617044,27.0,-0.76,-8.9,-0.2446666666666665,4.517489567177482,-5.006822900510815,3.4,-0.20449803007155076,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7713429128941411,40.0
2025-01-13,ORCL,ORACLE ,153.92,153.92,165.95,141.28,178.51,150.31,226.75,2.7280453257790427,1.9454113924050656,20.17451523545715,-47.910000000000025,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.0282537,0.013333041100000002,-0.029894122610348902,0.0565602048103489,-0.0057891,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00365978,2.3,-2.86,-12.2,-0.2446666666666665,4.517489567177482,-5.006822900510815,0.4,0.29901018059795503,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8774309385439966,45.0
2025-01-14,ORCL,ORACLE ,156.31,150.39,163.55,141.28,178.51,150.31,226.75,-1.5566801619433202,1.4770459081836318,11.74,-45.52000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02919257,0.013333041100000002,-0.029894122610348902,0.0565602048103489,-0.0057891,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,-0.00093888,7.6,-2.15,-9.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,2.6,0.06855081364165216,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7413486434560109,38.0
2025-01-15,ORCL,ORACLE ,158.31,148.62,161.25,141.28,178.51,150.31,226.75,-5.5497382198952945,1.1861421021726357,8.555,-43.52000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02732528,0.013333041100000002,-0.029894122610348902,0.0565602048103489,-0.0057891,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00186729,14.7,-1.76,-8.1,-0.2446666666666665,4.517489567177482,-5.006822900510815,8.1,0.08485457575673938,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.7927190027084795,41.0
2025-01-16,ORCL,ORACLE ,159.54,147.71,160.22,141.28,178.51,150.31,226.75,-5.004629629629639,1.0388828039430453,7.281690140845079,-42.29000000000002,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.02215105,0.013333041100000002,-0.029894122610348902,0.0565602048103489,-0.0057891,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00517423,16.6,-1.51,-6.8,-0.2446666666666665,4.517489567177482,-5.006822900510815,16.8,-0.003438119676961837,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.40992202098192276,21.0
2025-01-17,ORCL,ORACLE ,161.03,148.73,161.7,141.28,178.51,150.31,226.75,-2.784574468085113,-1.1298627002288335,6.130597014925374,-40.80000000000001,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.01807137,0.013333041100000002,-0.029894122610348902,0.0565602048103489,-0.0057891,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.00407968,19.7,-1.32,-5.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,22.8,-0.19012432824305814,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.33836419413006913,18.0
2025-01-21,ORCL,ORACLE ,172.57,150.56,164.79,144.81,198.42,150.31,226.75,,-1.0738878143133461,2.433962264150945,-29.26000000000002,-26.70873333333333,-9.65128096396312,-43.76618570270354,-0.00268014,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0264235,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.01539123,68.3,0.96,0.0,-0.2446666666666665,4.517489567177482,-5.006822900510815,58.3,0.2783457548121877,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,0.8751941391941392,45.0
2025-01-22,ORCL,ORACLE ,184.22,152.2,171.97,144.81,198.42,150.31,226.75,-10.321299638989133,-2.7753521126760585,1.2542023002064289,-17.610000000000014,-26.70873333333333,-9.65128096396312,-43.76618570270354,0.01877475,0.013333041100000002,-0.029894122610348902,0.0565602048103489,0.0264235,0.04392965366666664,-0.017331332276057723,0.105190639609391,0.09715309,0.08755933029900337,0.06456264386864358,0.11055601672936316,0.02145489,96.8,1.91,1.7,-0.2446666666666665,4.517489567177482,-5.006822900510815,68.2,-0.3546154069973779,-0.05851963663062545,-0.5053452077947732,0.3883059345335223,-0.1284106052677481,-6.0
