Ticker,Ticker_name,Category,Date,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change
EDV,VANGUARD EXT DUR T;ETF,Bonds,2025-10-23,70.41,-0.0103,0.0053,0.0286,0.0286
HYG,ISHARES:IBOXX $HY CORP,Bonds,2025-10-23,80.86,0.0022,0.0017,-0.0041,-0.0041
IEF,ISHARES:7-10 TRS BD ETF,Bonds,2025-10-23,97.4,-0.0033,0.0001,0.0097,0.0097
LQD,ISHARES:IBOXX $IG CORP,Bonds,2025-10-23,112.53,-0.0012,0.0029,0.0095,0.0095
SHY,ISHARES:1-3 TRS BD ETF,Bonds,2025-10-23,83.06,-0.0007,-0.0002,0.0012,0.0012
STIP,ISHARES:0-5 TIPS BD ETF,Bonds,2025-10-23,103.54,-0.0006,0.0009,0.0017,0.0017
TIP,ISHARES:TIPS BD ETF,Bonds,2025-10-23,111.98,-0.002,0.0027,0.0068,0.0068
TLT,ISHARES:20+ TRS BD ETF,Bonds,2025-10-23,91.43,-0.0068,0.0025,0.0231,0.0231
CPER,UNITED STATES COPPER IDX,Commodities,2025-10-23,31.41,0.0142,0.0191,0.047,0.047
DBB,INVESCO DB MS BMTL,Commodities,2025-10-23,21.51,0.0075,0.0267,0.0472,0.0472
GDX,VANECK:GOLD MINERS,Commodities,2025-10-23,73.79,0.0115,-0.0627,-0.0342,-0.0342
GDXJ,VANECK:JR GOLD MINERS,Commodities,2025-10-23,96.07,0.0113,-0.0683,-0.0299,-0.0299
GLD,SPDR GOLD,Commodities,2025-10-23,378.79,0.004,-0.0262,0.0656,0.0656
SILJ,ETFMG PRIME JR SILVR MNR,Commodities,2025-10-23,22.97,0.0057,-0.0753,-0.0052,-0.0052
SLV,ISHARES:SILVER TRUST,Commodities,2025-10-23,44.18,0.0068,-0.0598,0.0427,0.0427
UNG,UNITED STATES NAT GAS,Commodities,2025-10-23,12.93,-0.01,0.0893,-0.0107,-0.0107
USO,UNITED STATES OIL FUND,Commodities,2025-10-23,73.29,0.0377,0.0781,-0.0062,-0.0062
APP,APPLOVIN CORP,Communication Services,2025-10-23,589.7,0.044,-0.016,-0.1793,-0.1793
CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,2025-10-23,243.92,-0.0042,-0.0365,-0.1133,-0.1133
CMCSA,COMCAST ,Communication Services,2025-10-23,29.3,-0.0034,-0.0081,-0.0675,-0.0675
DIS,THE WALT DISNEY COMPANY,Communication Services,2025-10-23,113.03,-0.0004,0.0213,-0.0128,-0.0128
EA,ELECTRONIC ARTS INC.,Communication Services,2025-10-23,200.62,-0.0006,0.0016,-0.0054,-0.0054
FOXA,FOX ,Communication Services,2025-10-23,58.81,0.0039,0.0127,-0.0674,-0.0674
GOOGL,ALPHABET INC.,Communication Services,2025-10-23,253.08,0.0055,-0.0009,0.0411,0.0411
IPG,THE INTERPUBLIC GROUP,Communication Services,2025-10-23,27.53,-0.009,0.0432,-0.0136,-0.0136
LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,2025-10-23,153.33,-0.0181,-0.012,-0.0616,-0.0616
META,"META PLATFORMS, INC.",Communication Services,2025-10-23,734.0,0.0008,0.0238,-0.0005,-0.0005
MTCH,"MATCH GROUP, INC.",Communication Services,2025-10-23,32.75,-0.0127,0.0099,-0.0728,-0.0728
NFLX,"NETFLIX, INC.",Communication Services,2025-10-23,1113.59,-0.0025,-0.0715,-0.0712,-0.0712
NWSA,NEWS CORP.,Communication Services,2025-10-23,26.4,0.0057,0.0146,-0.1403,-0.1403
OMC,OMNICOM GROUP INC.,Communication Services,2025-10-23,80.33,-0.0111,0.0362,-0.0147,-0.0147
PSKY,PARAMOUNT SKYDANCE ,Communication Services,2025-10-23,16.47,-0.006,-0.0179,-0.1295,-0.1295
T,AT&T INC.,Communication Services,2025-10-23,24.62,-0.0364,-0.0653,-0.1282,-0.1282
TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,2025-10-23,186.85,-0.0006,-0.0128,-0.0748,-0.0748
TMUS,"T-MOBILE US, INC.",Communication Services,2025-10-23,219.99,-0.0326,-0.0407,-0.081,-0.081
TTD,"THE TRADE DESK, INC.",Communication Services,2025-10-23,54.13,0.0045,0.083,0.1045,0.1045
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,2025-10-23,254.53,-0.004,-0.0261,-0.0148,-0.0148
VZ,VERIZON COMMUNICATIONS INC.,Communication Services,2025-10-23,38.4,-0.0352,-0.053,-0.1263,-0.1263
WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,2025-10-23,21.25,0.0351,0.1682,0.0881,0.0881
ABNB,"AIRBNB, INC.",Consumer Discretionary,2025-10-23,127.35,-0.0012,0.0114,0.0488,0.0488
AMZN,"AMAZON.COM, INC.",Consumer Discretionary,2025-10-23,221.09,0.0144,0.0378,0.0069,0.0069
APTV,APTIV PLC,Consumer Discretionary,2025-10-23,84.97,0.0058,0.0267,-0.0145,-0.0145
AZO,"AUTOZONE, INC.",Consumer Discretionary,2025-10-23,3850.0,-0.0368,-0.0447,-0.1026,-0.1026
BBY,"BEST BUY CO., INC.",Consumer Discretionary,2025-10-23,82.43,0.013,0.0341,0.0901,0.0901
BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,2025-10-23,5093.47,-0.0262,0.0046,-0.0566,-0.0566
CCL,CARNIVAL CORP,Consumer Discretionary,2025-10-23,29.44,-0.0187,0.0399,0.0183,0.0183
CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,2025-10-23,41.8,0.0046,-0.0014,0.0666,0.0666
DASH,"DOORDASH, INC.",Consumer Discretionary,2025-10-23,254.59,0.009,-0.0322,-0.064,-0.064
DECK,DECKERS OUTDOOR ,Consumer Discretionary,2025-10-23,102.54,0.0164,0.0272,0.0115,0.0115
DHI,"D.R. HORTON, INC.",Consumer Discretionary,2025-10-23,158.55,0.0021,0.0316,-0.0644,-0.0644
DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,2025-10-23,421.76,-0.0072,0.0132,-0.023,-0.023
DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,2025-10-23,186.46,-0.0051,-0.0092,-0.0205,-0.0205
EBAY,EBAY INC.,Consumer Discretionary,2025-10-23,95.52,0.0016,0.0381,0.0502,0.0502
EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,2025-10-23,215.65,-0.0474,0.0041,0.0089,0.0089
F,FORD MOTOR COMPANY,Consumer Discretionary,2025-10-23,12.34,-0.0072,0.0352,0.0318,0.0318
GM,GENERAL MOTORS COMPANY,Consumer Discretionary,2025-10-23,66.85,-0.0068,0.1451,0.0964,0.0964
GPC,GENUINE PARTS COMPANY,Consumer Discretionary,2025-10-23,133.26,0.003,0.0012,-0.0385,-0.0385
GRMN,GARMIN LTD,Consumer Discretionary,2025-10-23,250.17,0.0106,0.0047,0.016,0.016
HAS,"HASBRO, INC.",Consumer Discretionary,2025-10-23,77.94,0.037,0.0418,0.0276,0.0276
HD,"THE HOME DEPOT, INC.",Consumer Discretionary,2025-10-23,385.03,-0.0101,-0.0175,-0.0498,-0.0498
HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,2025-10-23,267.63,-0.027,0.0283,0.0316,0.0316
KMX,"CARMAX, INC.",Consumer Discretionary,2025-10-23,43.12,-0.0169,0.0051,-0.039,-0.039
LEN,LENNAR ,Consumer Discretionary,2025-10-23,127.34,0.0016,0.0121,0.0103,0.0103
LKQ,LKQ ,Consumer Discretionary,2025-10-23,30.62,0.0089,0.0193,0.0026,0.0026
LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,2025-10-23,243.87,0.0014,-0.0034,-0.0296,-0.0296
LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,2025-10-23,179.06,0.0043,0.0696,0.0064,0.0064
LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,2025-10-23,56.89,0.1239,0.172,0.0576,0.0576
MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,2025-10-23,269.7,-0.0087,0.0339,0.0356,0.0356
MCD,MCDONALD'S ,Consumer Discretionary,2025-10-23,306.97,-0.0101,-0.0036,0.0101,0.0101
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,2025-10-23,33.07,0.0119,0.0472,-0.0459,-0.0459
MHK,"MOHAWK INDUSTRIES, INC.",Consumer Discretionary,2025-10-23,128.9,0.0047,0.0121,-0.0002,-0.0002
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,2025-10-23,23.48,-0.0063,0.0235,-0.0467,-0.0467
NKE,"NIKE, INC.",Consumer Discretionary,2025-10-23,69.68,0.0087,0.0343,-0.0007,-0.0007
NVR,"NVR, INC.",Consumer Discretionary,2025-10-23,7679.41,-0.0023,0.0053,-0.0442,-0.0442
ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,2025-10-23,98.27,-0.029,-0.0328,-0.0885,-0.0885
PHM,"PULTEGROUP, INC.",Consumer Discretionary,2025-10-23,120.86,0.0054,-0.0288,-0.0853,-0.0853
POOL,POOL ,Consumer Discretionary,2025-10-23,300.31,0.0091,0.0348,-0.0315,-0.0315
RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,2025-10-23,316.88,-0.0035,0.0552,-0.0207,-0.0207
RL,RALPH LAUREN ,Consumer Discretionary,2025-10-23,336.29,0.0126,0.026,0.0725,0.0725
ROST,"ROSS STORES, INC.",Consumer Discretionary,2025-10-23,156.66,0.0039,0.0022,0.028,0.028
SBUX,STARBUCKS ,Consumer Discretionary,2025-10-23,85.44,-0.0007,0.0009,0.0099,0.0099
TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,2025-10-23,142.4,-0.0046,-0.01,-0.0148,-0.0148
TPR,"TAPESTRY, INC.",Consumer Discretionary,2025-10-23,114.9,-0.0037,-0.0164,0.0148,0.0148
TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,2025-10-23,56.35,0.0277,0.0208,-0.0091,-0.0091
TSLA,"TESLA, INC.",Consumer Discretionary,2025-10-23,448.98,0.0228,0.022,0.0096,0.0096
ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,2025-10-23,524.48,0.0099,-0.0169,-0.0407,-0.0407
WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,2025-10-23,188.03,0.0002,0.0144,-0.038,-0.038
WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,2025-10-23,125.4,0.0503,0.0644,-0.0224,-0.0224
YUM,"YUM! BRANDS, INC.",Consumer Discretionary,2025-10-23,146.37,-0.0069,0.0077,-0.037,-0.037
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,2025-10-23,62.51,0.0097,-0.0129,0.0464,0.0464
BF.B,BROWN-FORMAN ,Consumer Staples,2025-10-23,28.11,0.0007,-0.0209,0.038,0.038
BG,BUNGE LIMITED,Consumer Staples,2025-10-23,96.69,0.0127,-0.0083,0.19,0.19
CAG,"CONAGRA BRANDS, INC.",Consumer Staples,2025-10-23,18.47,-0.0165,-0.0048,0.0087,0.0087
CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,2025-10-23,86.71,-0.016,-0.02,-0.0105,-0.0105
CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,2025-10-23,78.44,-0.0178,-0.0086,-0.0188,-0.0188
CLX,THE CLOROX COMPANY,Consumer Staples,2025-10-23,116.33,-0.0157,-0.0283,-0.0565,-0.0565
COST,COSTCO WHOLESALE ,Consumer Staples,2025-10-23,942.05,-0.0028,0.0061,0.0177,0.0177
CPB,CAMPBELL SOUP COMPANY,Consumer Staples,2025-10-23,31.05,-0.0105,0.0062,-0.0168,-0.0168
DG,DOLLAR GENERAL ,Consumer Staples,2025-10-23,102.99,-0.0057,-0.026,-0.0035,-0.0035
DLTR,"DOLLAR TREE, INC.",Consumer Staples,2025-10-23,100.62,0.0015,0.0433,0.0662,0.0662
EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,2025-10-23,99.49,0.0087,-0.0128,0.129,0.129
GIS,"GENERAL MILLS, INC.",Consumer Staples,2025-10-23,47.93,-0.0254,-0.0095,-0.0494,-0.0494
HRL,HORMEL FOODS ,Consumer Staples,2025-10-23,23.77,-0.0157,-0.0108,-0.0392,-0.0392
HSY,THE HERSHEY COMPANY,Consumer Staples,2025-10-23,181.58,-0.0142,-0.0328,-0.0292,-0.0292
K,KELLANOVA,Consumer Staples,2025-10-23,83.03,0.0001,-0.0007,0.0123,0.0123
KDP,KEURIG DR PEPPER INC.,Consumer Staples,2025-10-23,27.55,0.0058,-0.0171,0.08,0.08
KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,2025-10-23,25.41,-0.009,-0.0043,-0.0242,-0.0242
KMB,KIMBERLY-CLARK ,Consumer Staples,2025-10-23,118.76,-0.0121,-0.0221,-0.0449,-0.0449
KO,THE COCA-COLA COMPANY,Consumer Staples,2025-10-23,69.94,-0.0123,0.0219,0.0546,0.0546
KR,THE KROGER CO.,Consumer Staples,2025-10-23,68.66,0.0009,-0.0048,0.0185,0.0185
KVUE,KENVUE INC.,Consumer Staples,2025-10-23,15.09,-0.0066,-0.0131,-0.0702,-0.0702
LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,2025-10-23,65.16,0.0063,0.0023,0.1219,0.1219
MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,2025-10-23,61.01,-0.0155,-0.0232,-0.0234,-0.0234
MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,2025-10-23,67.37,-0.0176,-0.0025,0.0069,0.0069
MNST,MONSTER BEVERAGE ,Consumer Staples,2025-10-23,69.89,0.0024,-0.0047,0.0383,0.0383
MO,"ALTRIA GROUP, INC.",Consumer Staples,2025-10-23,64.57,0.0022,-0.0074,-0.0226,-0.0226
PEP,"PEPSICO, INC.",Consumer Staples,2025-10-23,151.51,-0.0099,-0.0143,0.0788,0.0788
PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,2025-10-23,152.21,0.0001,0.0054,-0.0094,-0.0094
PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,2025-10-23,157.7,0.0054,-0.0023,-0.0277,-0.0277
SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,2025-10-23,102.59,-0.0206,-0.0257,-0.0553,-0.0553
STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,2025-10-23,139.72,-0.0034,-0.0049,0.0375,0.0375
SYY,SYSCO ,Consumer Staples,2025-10-23,78.21,-0.005,-0.0213,-0.0502,-0.0502
TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,2025-10-23,45.62,-0.0208,-0.0361,0.0082,0.0082
TGT,TARGET ,Consumer Staples,2025-10-23,94.25,0.0024,0.0375,0.0507,0.0507
TSN,"TYSON FOODS, INC.",Consumer Staples,2025-10-23,51.81,-0.0173,-0.0128,-0.0459,-0.0459
WMT,WALMART INC.,Consumer Staples,2025-10-23,106.86,-0.0026,-0.0081,0.0369,0.0369
FXA,INVESCO:AU DOLLAR,Currencies,2025-10-23,64.48,0.0035,0.0012,-0.0159,-0.0159
FXB,INVESCO:GBP STERLING,Currencies,2025-10-23,128.17,-0.0026,-0.008,-0.0097,-0.0097
FXC,INVESCO:CANADIAN DOLLAR,Currencies,2025-10-23,69.87,0.0003,0.0016,-0.0057,-0.0057
FXE,INVESCO:EURO,Currencies,2025-10-23,107.2,0.0008,-0.0046,-0.0108,-0.0108
FXY,INVESCO:JAPANESE YEN,Currencies,2025-10-23,60.3,-0.0035,-0.0139,-0.0307,-0.0307
UUP,INVESCO DB USD IDX BL,Currencies,2025-10-23,27.91,0.0004,0.0058,0.0145,0.0145
APA,APA ,Energy,2025-10-23,24.62,0.0756,0.0933,0.014,0.014
BKR,BAKER HUGHES COMPANY,Energy,2025-10-23,48.89,0.0336,0.0821,0.0035,0.0035
COP,CONOCOPHILLIPS,Energy,2025-10-23,90.08,0.0305,0.0416,-0.0477,-0.0477
CTRA,COTERRA ENERGY INC.,Energy,2025-10-23,23.74,0.0189,0.0412,0.0038,0.0038
CVX,CHEVRON ,Energy,2025-10-23,156.56,0.0064,0.0227,0.0082,0.0082
DVN,DEVON ENERGY ,Energy,2025-10-23,33.44,0.0318,0.0536,-0.0462,-0.0462
EOG,"EOG RESOURCES, INC.",Energy,2025-10-23,108.08,0.0176,0.0175,-0.036,-0.036
EQT,EQT ,Energy,2025-10-23,53.56,0.0013,-0.0096,-0.016,-0.016
EXE,EXPAND ENERGY ,Energy,2025-10-23,104.46,0.0007,0.0365,-0.0168,-0.0168
FANG,"DIAMONDBACK ENERGY, INC.",Energy,2025-10-23,147.17,0.0344,0.0581,0.0284,0.0284
HAL,HALLIBURTON COMPANY,Energy,2025-10-23,27.22,0.0346,0.2223,0.1065,0.1065
KMI,"KINDER MORGAN, INC.",Energy,2025-10-23,26.25,-0.0475,-0.0413,-0.0728,-0.0728
MPC,MARATHON PETROLEUM ,Energy,2025-10-23,195.96,0.0394,0.0623,0.0167,0.0167
OKE,"ONEOK, INC.",Energy,2025-10-23,69.76,0.0024,0.0245,-0.044,-0.044
OXY,OCCIDENTAL PETROLEUM ,Energy,2025-10-23,42.88,0.0276,0.0484,-0.0925,-0.0925
PSX,PHILLIPS 66,Energy,2025-10-23,135.81,0.0336,0.0506,-0.0015,-0.0015
SLB,SCHLUMBERGER N.V.,Energy,2025-10-23,36.01,0.0318,0.1036,0.0477,0.0477
TPL,TEXAS PACIFIC LAND ,Energy,2025-10-23,937.64,0.0127,-0.0014,0.0043,0.0043
TRGP,TARGA RESOURCES CORP.,Energy,2025-10-23,156.8,0.0151,0.0547,-0.0641,-0.0641
VLO,VALERO ENERGY ,Energy,2025-10-23,173.13,0.0696,0.0974,0.0169,0.0169
WMB,"THE WILLIAMS COMPANIES, INC.",Energy,2025-10-23,58.93,-0.052,-0.0565,-0.0698,-0.0698
XOM,EXXON MOBIL ,Energy,2025-10-23,115.98,0.0111,0.0333,0.0286,0.0286
ACGL,ARCH CAPITAL GROUP LTD.,Financials,2025-10-23,87.46,-0.0048,0.011,-0.036,-0.036
AFL,AFLAC INC.,Financials,2025-10-23,107.55,-0.0028,-0.0015,-0.0372,-0.0372
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,2025-10-23,78.85,-0.0011,0.0193,0.0039,0.0039
AIZ,"ASSURANT, INC.",Financials,2025-10-23,211.58,0.0067,0.0118,-0.0232,-0.0232
AJG,ARTHUR J. GALLAGHER & CO.,Financials,2025-10-23,282.49,-0.0019,0.0072,-0.088,-0.088
ALL,THE ALLSTATE ,Financials,2025-10-23,194.46,-0.0017,-0.0072,-0.0941,-0.0941
AMP,"AMERIPRISE FINANCIAL, INC.",Financials,2025-10-23,478.15,0.0114,0.0168,-0.0267,-0.0267
AON,AON PLC,Financials,2025-10-23,341.35,-0.0051,-0.0151,-0.0427,-0.0427
APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,2025-10-23,123.05,-0.0275,0.0138,-0.0767,-0.0767
AXP,AMERICAN EXPRESS COMPANY,Financials,2025-10-23,354.93,0.0083,0.024,0.0686,0.0686
BAC,BANK OF AMERICA ,Financials,2025-10-23,51.76,0.0129,0.0094,0.0033,0.0033
BEN,"FRANKLIN RESOURCES, INC.",Financials,2025-10-23,22.67,0.0035,0.0175,-0.0199,-0.0199
BK,THE BANK OF NEW YORK MELLON ,Financials,2025-10-23,106.68,-0.0033,0.0066,-0.0209,-0.0209
BLK,"BLACKROCK, INC.",Financials,2025-10-23,1125.0,-0.0041,-0.0311,-0.0351,-0.0351
BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,2025-10-23,490.16,-0.0034,-0.0046,-0.025,-0.025
BRO,"BROWN & BROWN, INC.",Financials,2025-10-23,88.77,-0.0048,0.0098,-0.0535,-0.0535
BX,BLACKSTONE INC,Financials,2025-10-23,154.98,-0.0417,-0.0085,-0.0929,-0.0929
C,CITIGROUP INC.,Financials,2025-10-23,96.69,0.004,-0.0039,-0.0474,-0.0474
CB,CHUBB LTD,Financials,2025-10-23,282.94,0.0232,0.0549,0.0024,0.0024
CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,2025-10-23,237.25,-0.0004,-0.0099,-0.0326,-0.0326
CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,2025-10-23,50.96,0.0067,0.0335,-0.0414,-0.0414
CINF,CINCINNATI FINANCIAL ,Financials,2025-10-23,155.72,0.0016,0.0176,-0.0151,-0.0151
CME,CME GROUP INC.,Financials,2025-10-23,268.9,0.0041,0.0036,-0.0048,-0.0048
COF,CAPITAL ONE FINANCIAL ,Financials,2025-10-23,220.04,-0.0015,0.0412,0.0351,0.0351
COIN,"COINBASE GLOBAL, INC.",Financials,2025-10-23,322.76,0.0076,-0.0395,-0.0436,-0.0436
CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,2025-10-23,284.45,0.0049,-0.0035,-0.0125,-0.0125
EG,"EVEREST GROUP, LTD.",Financials,2025-10-23,349.27,0.0024,0.0004,-0.0027,-0.0027
ERIE,ERIE INDEMNITY COMPANY,Financials,2025-10-23,325.69,0.0091,0.0285,0.0237,0.0237
FDS,FACTSET RESEARCH SYSTEMS INC.,Financials,2025-10-23,286.84,-0.0106,0.0006,0.0012,0.0012
FI,"FISERV, INC.",Financials,2025-10-23,123.96,-0.0103,0.019,-0.0385,-0.0385
FIS,FIDELITY NATIONAL INFORMATION SERVICES,Financials,2025-10-23,67.52,-0.0053,0.01,0.024,0.024
FITB,FIFTH THIRD BANCORP,Financials,2025-10-23,42.07,0.0091,0.0289,-0.0557,-0.0557
GL,GLOBE LIFE INC.,Financials,2025-10-23,135.7,0.0005,0.0068,-0.0508,-0.0508
GPN,GLOBAL PAYMENTS INC.,Financials,2025-10-23,87.48,0.0211,0.0241,0.053,0.053
GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,2025-10-23,750.78,0.0083,0.0,-0.0572,-0.0572
HBAN,HUNTINGTON BANCSHARES INC.,Financials,2025-10-23,15.86,-0.0006,0.0232,-0.0816,-0.0816
HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,2025-10-23,125.25,0.003,0.0063,-0.061,-0.061
HOOD,"ROBINHOOD MARKETS, INC.",Financials,2025-10-23,134.33,0.0559,0.034,-0.0618,-0.0618
IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,2025-10-23,67.17,0.0371,0.0142,-0.0238,-0.0238
ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,2025-10-23,157.45,0.0032,0.0251,-0.0655,-0.0655
IVZ,INVESCO LTD.,Financials,2025-10-23,22.68,-0.0044,-0.0048,-0.0113,-0.0113
JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,2025-10-23,155.72,-0.0082,0.0182,0.0456,0.0456
JPM,JPMORGAN CHASE & CO.,Financials,2025-10-23,294.54,0.0015,-0.0101,-0.0662,-0.0662
KEY,KEYCORP,Financials,2025-10-23,17.52,0.0029,0.033,-0.0626,-0.0626
KKR,KKR & CO. INC.,Financials,2025-10-23,120.96,-0.019,0.0286,-0.0692,-0.0692
L,LOEWS ,Financials,2025-10-23,99.94,-0.0007,0.0112,-0.0045,-0.0045
MA,MASTERCARD INC..,Financials,2025-10-23,573.77,0.0042,0.0228,0.0087,0.0087
MCO,MOODY'S ,Financials,2025-10-23,479.3,0.0138,0.0175,0.0059,0.0059
MET,"METLIFE, INC.",Financials,2025-10-23,78.17,-0.005,-0.0037,-0.051,-0.051
MMC,"MARSH & MCLENNAN COMPANIES, INC.",Financials,2025-10-23,188.08,-0.0065,-0.008,-0.0667,-0.0667
MS,MORGAN STANLEY,Financials,2025-10-23,159.31,0.0075,0.004,0.0022,0.0022
MSCI,MSCI INC.,Financials,2025-10-23,538.75,0.0021,0.0082,-0.0505,-0.0505
MTB,M&T BANK ,Financials,2025-10-23,181.09,-0.0057,0.0023,-0.0836,-0.0836
NDAQ,"NASDAQ, INC.",Financials,2025-10-23,88.82,0.016,0.0026,0.0042,0.0042
NTRS,NORTHERN TRUST ,Financials,2025-10-23,124.74,-0.0059,-0.0006,-0.0733,-0.0733
PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,2025-10-23,79.44,0.0038,0.0103,-0.0419,-0.0419
PGR,THE PROGRESSIVE ,Financials,2025-10-23,220.59,-0.0092,-0.0223,-0.1067,-0.1067
PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,2025-10-23,181.95,0.0041,0.0142,-0.0945,-0.0945
PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,2025-10-23,101.76,-0.0032,0.0108,-0.0191,-0.0191
PYPL,"PAYPAL HOLDINGS, INC.",Financials,2025-10-23,69.66,0.0234,0.0334,0.0388,0.0388
RF,REGIONS FINANCIAL ,Financials,2025-10-23,24.1,-0.0004,0.0221,-0.0861,-0.0861
RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,2025-10-23,165.08,-0.0058,0.0222,-0.0436,-0.0436
SCHW,THE CHARLES SCHWAB ,Financials,2025-10-23,94.6,0.0031,0.0049,-0.0091,-0.0091
SPGI,S&P GLOBAL INC.,Financials,2025-10-23,482.7,0.0062,0.0201,-0.0082,-0.0082
STT,STATE STREET ,Financials,2025-10-23,114.61,0.0123,0.0291,-0.0121,-0.0121
SYF,SYNCHRONY FINANCIAL,Financials,2025-10-23,73.24,0.0032,0.0242,0.0308,0.0308
TFC,TRUIST FINANCIAL ,Financials,2025-10-23,43.61,0.0002,0.0237,-0.0462,-0.0462
TROW,"T. ROWE PRICE GROUP, INC.",Financials,2025-10-23,102.49,-0.0026,-0.0117,-0.0015,-0.0015
TRV,"THE TRAVELERS COMPANIES, INC.",Financials,2025-10-23,269.1,0.0023,0.0271,-0.0362,-0.0362
USB,U.S. BANCORP,Financials,2025-10-23,47.82,0.0104,0.0466,-0.0106,-0.0106
V,VISA INC.,Financials,2025-10-23,345.96,0.0017,0.0119,0.0134,0.0134
WFC,WELLS FARGO & COMPANY,Financials,2025-10-23,84.46,0.0069,0.0142,0.0076,0.0076
WRB,W. R. BERKLEY ,Financials,2025-10-23,75.24,0.0029,0.0161,-0.018,-0.018
WTW,WILLIS TOWERS WATSON,Financials,2025-10-23,331.38,-0.0072,0.0037,-0.0407,-0.0407
XYZ,"BLOCK, INC.",Financials,2025-10-23,78.56,0.0348,0.0447,0.087,0.087
ECH,ISHARES:MSCI CHILE,Foreign,2025-10-23,34.2,0.0218,0.0252,0.0376,0.0376
EDEN,ISHARES:MSCI DENMARK,Foreign,2025-10-23,110.96,0.0091,-0.0049,0.0178,0.0178
EFNL,ISHARES:MSCI FINLAND,Foreign,2025-10-23,45.16,0.0336,0.037,0.0551,0.0551
EIDO,ISHARES:MSCI INDONESIA,Foreign,2025-10-23,18.3,0.0229,0.0578,0.0427,0.0427
EIRL,ISHARES:MSCI IRELAND,Foreign,2025-10-23,67.85,0.0009,0.01,0.0058,0.0058
EIS,ISHARES:MSCI ISRAEL,Foreign,2025-10-23,99.63,0.0131,0.0138,-0.0067,-0.0067
ENZL,ISHARES:MSCI NEW ZLND,Foreign,2025-10-23,45.52,0.0064,0.0077,-0.0089,-0.0089
EPHE,ISHARES:MSCI PHILIPPINES,Foreign,2025-10-23,24.99,0.0068,-0.0165,0.006,0.006
EPOL,ISHARES:MSCI POLAND,Foreign,2025-10-23,34.17,0.0101,0.038,0.0612,0.0612
EPU,ISHARES:MSCI PERU,Foreign,2025-10-23,61.61,0.0148,-0.0216,0.0018,0.0018
EWA,ISHARES:MSCI AUSTRALIA,Foreign,2025-10-23,27.19,0.0044,0.01,0.007,0.007
