Date,Ticker,Close,mt_pb_anchor,lt_pb_anchor
2025-12-01,HOLX,74.84,96.36,92.67
2025-12-02,HOLX,74.82,96.36,92.67
2025-12-03,HOLX,75.01,96.36,92.67
2025-12-04,HOLX,74.86,96.36,92.67
2025-12-05,HOLX,74.97,96.36,92.67
2025-12-01,HON,190.22,191.78,187.86
2025-12-02,HON,193.15,191.78,187.86
2025-12-03,HON,193.47,191.78,187.86
2025-12-04,HON,192.23,191.78,187.86
2025-12-05,HON,191.33,191.78,187.86
2025-12-01,HOOD,123.24,145.9,178.4
2025-12-02,HOOD,125.95,145.9,178.4
2025-12-03,HOOD,133.64,145.9,178.4
2025-12-04,HOOD,137.08,145.9,178.4
2025-12-05,HOOD,131.95,145.9,178.4
2025-12-01,HPE,21.94,26.76,27.0
2025-12-02,HPE,21.92,26.76,27.0
2025-12-03,HPE,22.26,26.76,27.0
2025-12-04,HPE,22.9,26.76,27.0
2025-12-05,HPE,23.33,26.76,27.0
2025-12-01,HPQ,24.39,24.91,24.8
2025-12-02,HPQ,25.15,24.91,24.8
2025-12-03,HPQ,25.19,24.91,24.8
2025-12-04,HPQ,25.9,24.91,24.8
2025-12-05,HPQ,25.91,24.91,24.8
2025-12-01,HRL,23.3,26.87,26.33
2025-12-02,HRL,23.09,26.87,26.33
2025-12-03,HRL,23.27,26.87,26.33
2025-12-04,HRL,24.16,26.87,26.33
2025-12-05,HRL,24.34,26.87,26.33
2025-12-01,HSIC,73.11,89.68,86.44
2025-12-02,HSIC,71.67,89.68,86.44
2025-12-03,HSIC,72.88,89.68,86.44
2025-12-04,HSIC,73.34,89.68,86.44
2025-12-05,HSIC,73.62,89.68,86.44
2025-12-01,HST,17.55,19.09,18.65
2025-12-02,HST,17.53,19.09,18.65
2025-12-03,HST,17.66,19.09,18.65
2025-12-04,HST,17.16,19.09,18.65
2025-12-05,HST,17.26,19.09,18.65
2025-12-01,HSY,185.08,187.61,188.56
2025-12-02,HSY,182.77,187.61,188.56
2025-12-03,HSY,180.63,187.61,188.56
2025-12-04,HSY,182.46,187.61,188.56
2025-12-05,HSY,182.3,187.61,188.56
2025-12-01,HUBB,427.85,470.45,487.34
2025-12-02,HUBB,427.48,470.45,487.34
2025-12-03,HUBB,429.34,470.45,487.34
2025-12-04,HUBB,437.71,470.45,487.34
2025-12-05,HUBB,440.53,470.45,487.34
2025-12-01,HUM,242.23,264.22,247.6
2025-12-02,HUM,241.96,264.22,247.6
2025-12-03,HUM,256.92,264.22,247.6
2025-12-04,HUM,253.02,264.22,247.6
2025-12-05,HUM,257.85,264.22,247.6
2025-12-01,HWM,198.74,216.19,245.9
2025-12-02,HWM,196.26,216.19,245.9
2025-12-03,HWM,194.29,216.19,245.9
2025-12-04,HWM,196.27,216.19,245.9
2025-12-05,HWM,190.98,216.19,245.9
2025-12-01,HYD,50.93,61.13,60.63
2025-12-02,HYD,50.81,61.13,60.63
2025-12-03,HYD,50.86,61.13,60.63
2025-12-04,HYD,50.9,61.13,60.63
2025-12-05,HYD,50.885,61.13,60.63
2025-12-01,HYG,80.47,87.85,87.67
2025-12-02,HYG,80.62,87.85,87.67
2025-12-03,HYG,80.69,87.85,87.67
2025-12-04,HYG,80.75,87.85,87.67
2025-12-05,HYG,80.75,87.85,87.67
2025-12-01,IBKR,63.54,77.46,87.53
2025-12-02,IBKR,63.59,77.46,87.53
2025-12-03,IBKR,64.96,77.46,87.53
2025-12-04,IBKR,65.95,77.46,87.53
2025-12-05,IBKR,64.5,77.46,87.53
2025-12-01,IBM,305.67,342.96,355.87
2025-12-02,IBM,301.78,342.96,355.87
2025-12-03,IBM,302.62,342.96,355.87
2025-12-04,IBM,307.99,342.96,355.87
2025-12-05,IBM,307.94,342.96,355.87
2025-12-01,ICE,156.94,150.85,158.48
2025-12-02,ICE,155.36,150.85,158.48
2025-12-03,ICE,156.85,150.85,158.48
2025-12-04,ICE,159.11,150.85,158.48
2025-12-05,ICE,157.82,150.85,158.48
2025-12-01,ICL,5.57,5.7,5.91
2025-12-02,ICL,5.62,5.7,5.91
2025-12-03,ICL,5.25,5.7,5.91
2025-12-04,ICL,5.18,5.7,5.91
2025-12-05,ICL,5.18,5.7,5.91
2025-12-01,IDXX,728.97,788.86,794.64
2025-12-02,IDXX,732.73,788.86,794.64
2025-12-03,IDXX,725.93,788.86,794.64
2025-12-04,IDXX,717.47,788.86,794.64
2025-12-05,IDXX,714.1,788.86,794.64
2025-12-01,IEF,96.69,103.2,103.74
2025-12-02,IEF,96.77,103.2,103.74
2025-12-03,IEF,96.97,103.2,103.74
2025-12-04,IEF,96.67,103.2,103.74
2025-12-05,IEF,96.47,103.2,103.74
2025-12-01,IEX,174.64,183.87,175.76
2025-12-02,IEX,175.1,183.87,175.76
2025-12-03,IEX,178.21,183.87,175.76
2025-12-04,IEX,179.03,183.87,175.76
2025-12-05,IEX,177.54,183.87,175.76
2025-12-01,IFF,69.27,76.77,74.02
2025-12-02,IFF,68.54,76.77,74.02
2025-12-03,IFF,67.12,76.77,74.02
2025-12-04,IFF,66.49,76.77,74.02
2025-12-05,IFF,67.18,76.77,74.02
2025-12-01,INCY,102.04,110.94,116.62
2025-12-02,INCY,101.44,110.94,116.62
2025-12-03,INCY,101.5,110.94,116.62
2025-12-04,INCY,100.46,110.94,116.62
2025-12-05,INCY,102.52,110.94,116.62
2025-12-01,INDA,54.33,59.84,59.83
2025-12-02,INDA,53.88,59.84,59.83
2025-12-03,INDA,53.41,59.84,59.83
2025-12-04,INDA,53.76,59.84,59.83
2025-12-05,INDA,53.97,59.84,59.83
2025-12-01,INTC,40.01,49.5,42.29
2025-12-02,INTC,43.47,49.5,42.29
2025-12-03,INTC,43.76,49.5,42.29
2025-12-04,INTC,40.5,49.5,42.29
2025-12-05,INTC,41.41,49.5,42.29
2025-12-01,INTU,631.62,683.03,694.83
2025-12-02,INTU,635.63,683.03,694.83
2025-12-03,INTU,647.68,683.03,694.83
2025-12-04,INTU,663.08,683.03,694.83
2025-12-05,INTU,673.63,683.03,694.83
2025-12-01,INVH,27.79,27.71,27.86
2025-12-02,INVH,27.9,27.71,27.86
2025-12-03,INVH,27.66,27.71,27.86
2025-12-04,INVH,27.38,27.71,27.86
2025-12-05,INVH,27.14,27.71,27.86
2025-12-01,IP,39.19,38.79,40.87
2025-12-02,IP,37.85,38.79,40.87
2025-12-03,IP,39.22,38.79,40.87
2025-12-04,IP,39.13,38.79,40.87
2025-12-05,IP,39.06,38.79,40.87
2025-12-01,IQV,228.47,294.93,284.52
2025-12-02,IQV,225.63,294.93,284.52
2025-12-03,IQV,227.24,294.93,284.52
2025-12-04,IQV,224.92,294.93,284.52
2025-12-05,IQV,225.85,294.93,284.52
2025-12-01,IR,79.19,82.33,82.91
2025-12-02,IR,79.18,82.33,82.91
2025-12-03,IR,79.75,82.33,82.91
2025-12-04,IR,79.99,82.33,82.91
2025-12-05,IR,79.86,82.33,82.91
2025-12-01,IRM,82.83,100.66,102.52
2025-12-02,IRM,82.77,100.66,102.52
2025-12-03,IRM,84.28,100.66,102.52
2025-12-04,IRM,85.03,100.66,102.52
2025-12-05,IRM,84.31,100.66,102.52
2025-12-01,ISRG,567.37,626.32,616.85
2025-12-02,ISRG,567.72,626.32,616.85
2025-12-03,ISRG,569.71,626.32,616.85
2025-12-04,ISRG,568.63,626.32,616.85
2025-12-05,ISRG,575.34,626.32,616.85
2025-12-01,IT,230.78,240.27,219.82
2025-12-02,IT,228.62,240.27,219.82
2025-12-03,IT,231.91,240.27,219.82
2025-12-04,IT,232.1,240.27,219.82
2025-12-05,IT,229.77,240.27,219.82
2025-12-01,ITW,247.49,246.35,248.95
2025-12-02,ITW,248.38,246.35,248.95
2025-12-03,ITW,250.04,246.35,248.95
2025-12-04,ITW,249.38,246.35,248.95
2025-12-05,ITW,249.7,246.35,248.95
2025-12-01,IVZ,24.66,28.38,28.28
2025-12-02,IVZ,24.24,28.38,28.28
2025-12-03,IVZ,24.39,28.38,28.28
2025-12-04,IVZ,25.21,28.38,28.28
2025-12-05,IVZ,26.24,28.38,28.28
2025-12-01,IWD,208.55,230.14,231.67
2025-12-02,IWD,208.43,230.14,231.67
2025-12-03,IWD,210.33,230.14,231.67
2025-12-04,IWD,210.24,230.14,231.67
2025-12-05,IWD,210.47,230.14,231.67
2025-12-01,IWF,474.84,494.51,506.52
2025-12-02,IWF,476.93,494.51,506.52
2025-12-03,IWF,476.48,494.51,506.52
2025-12-04,IWF,477.43,494.51,506.52
2025-12-05,IWF,478.8,494.51,506.52
2025-12-01,IWM,245.62,292.01,297.93
2025-12-02,IWM,245.17,292.01,297.93
2025-12-03,IWM,249.63,292.01,297.93
2025-12-04,IWM,251.82,292.01,297.93
2025-12-05,IWM,250.77,292.01,297.93
2025-12-01,J,132.84,140.7,150.8
2025-12-02,J,135.02,140.7,150.8
2025-12-03,J,138.73,140.7,150.8
2025-12-04,J,140.73,140.7,150.8
2025-12-05,J,140.22,140.7,150.8
2025-12-01,JBHT,179.73,194.6,181.41
2025-12-02,JBHT,185.73,194.6,181.41
2025-12-03,JBHT,187.92,194.6,181.41
2025-12-04,JBHT,187.535,194.6,181.41
2025-12-05,JBHT,188.41,194.6,181.41
2025-12-01,JBL,209.99,253.21,264.28
2025-12-02,JBL,212.05,253.21,264.28
2025-12-03,JBL,214.05,253.21,264.28
2025-12-04,JBL,218.72,253.21,264.28
2025-12-05,JBL,220.06,253.21,264.28
2025-12-01,JCI,114.94,123.06,130.77
2025-12-02,JCI,115.28,123.06,130.77
2025-12-03,JCI,114.22,123.06,130.77
2025-12-04,JCI,114.2,123.06,130.77
2025-12-05,JCI,114.23,123.06,130.77
2025-12-01,JKHY,174.2,217.67,215.87
2025-12-02,JKHY,172.68,217.67,215.87
2025-12-03,JKHY,176.13,217.67,215.87
2025-12-04,JKHY,180.34,217.67,215.87
2025-12-05,JKHY,181.71,217.67,215.87
2025-12-01,JNJ,205.34,257.55,253.91
2025-12-02,JNJ,205.42,257.55,253.91
2025-12-03,JNJ,205.33,257.55,253.91
2025-12-04,JNJ,202.48,257.55,253.91
2025-12-05,JNJ,201.93,257.55,253.91
2025-12-01,JNK,96.96,105.43,105.14
2025-12-02,JNK,97.11,105.43,105.14
2025-12-03,JNK,97.26,105.43,105.14
2025-12-04,JNK,97.29,105.43,105.14
2025-12-05,JNK,97.29,105.43,105.14
2025-12-01,JPM,308.92,405.74,435.24
2025-12-02,JPM,307.88,405.74,435.24
2025-12-03,JPM,312.13,405.74,435.24
2025-12-04,JPM,316.1,405.74,435.24
2025-12-05,JPM,315.04,405.74,435.24
2025-12-01,K,83.07,95.62,98.46
2025-12-02,K,83.13,95.62,98.46
2025-12-03,K,83.14,95.62,98.46
2025-12-04,K,83.15,95.62,98.46
2025-12-05,K,83.14,95.62,98.46
2025-12-01,KDP,28.17,28.58,27.94
2025-12-02,KDP,28.13,28.58,27.94
2025-12-03,KDP,28.33,28.58,27.94
2025-12-04,KDP,28.58,28.58,27.94
2025-12-05,KDP,28.69,28.58,27.94
2025-12-01,KEY,18.62,24.69,25.19
2025-12-02,KEY,18.28,24.69,25.19
2025-12-03,KEY,18.75,24.69,25.19
2025-12-04,KEY,19.11,24.69,25.19
2025-12-05,KEY,19.26,24.69,25.19
2025-12-01,KEYS,197.54,237.83,231.26
2025-12-02,KEYS,201.4,237.83,231.26
2025-12-03,KEYS,206.61,237.83,231.26
2025-12-04,KEYS,209.07,237.83,231.26
2025-12-05,KEYS,210.49,237.83,231.26
2025-12-01,KHC,25.37,25.11,24.38
2025-12-02,KHC,24.96,25.11,24.38
2025-12-03,KHC,25.03,25.11,24.38
2025-12-04,KHC,24.59,25.11,24.38
2025-12-05,KHC,24.34,25.11,24.38
2025-12-01,KIM,20.49,20.56,20.77
2025-12-02,KIM,20.3,20.56,20.77
2025-12-03,KIM,20.41,20.56,20.77
2025-12-04,KIM,20.36,20.56,20.77
2025-12-05,KIM,20.13,20.56,20.77
2025-12-01,KKR,122.19,128.97,135.84
2025-12-02,KKR,122.68,128.97,135.84
2025-12-03,KKR,126.48,128.97,135.84
2025-12-04,KKR,128.43,128.97,135.84
2025-12-05,KKR,129.42,128.97,135.84
2025-12-01,KLAC,1157.18,1446.96,1491.56
2025-12-02,KLAC,1189.86,1446.96,1491.56
2025-12-03,KLAC,1211.75,1446.96,1491.56
2025-12-04,KLAC,1208.08,1446.96,1491.56
2025-12-05,KLAC,1214.46,1446.96,1491.56
2025-12-01,KMB,108.54,120.06,123.33
2025-12-02,KMB,106.95,120.06,123.33
2025-12-03,KMB,106.13,120.06,123.33
2025-12-04,KMB,104.94,120.06,123.33
2025-12-05,KMB,102.96,120.06,123.33
2025-12-01,KMI,27.29,30.38,32.6
2025-12-02,KMI,26.85,30.38,32.6
2025-12-03,KMI,27.17,30.38,32.6
2025-12-04,KMI,27.84,30.38,32.6
2025-12-05,KMI,27.77,30.38,32.6
2025-12-01,KMX,38.56,35.85,38.3
2025-12-02,KMX,38.71,35.85,38.3
2025-12-03,KMX,39.02,35.85,38.3
2025-12-04,KMX,38.9,35.85,38.3
2025-12-05,KMX,38.82,35.85,38.3
2025-12-01,KO,71.95,73.44,75.07
2025-12-02,KO,70.67,73.44,75.07
2025-12-03,KO,70.81,73.44,75.07
2025-12-04,KO,70.45,73.44,75.07
2025-12-05,KO,70.0,73.44,75.07
2025-12-01,KR,67.55,107.15,116.03
2025-12-02,KR,67.03,107.15,116.03
2025-12-03,KR,66.2,107.15,116.03
2025-12-04,KR,63.14,107.15,116.03
2025-12-05,KR,62.71,107.15,116.03
2025-12-01,KVUE,17.22,19.18,18.78
2025-12-02,KVUE,16.86,19.18,18.78
2025-12-03,KVUE,16.97,19.18,18.78
2025-12-04,KVUE,16.99,19.18,18.78
2025-12-05,KVUE,16.93,19.18,18.78
2025-12-01,L,106.4,118.98,122.84
2025-12-02,L,106.31,118.98,122.84
2025-12-03,L,105.75,118.98,122.84
2025-12-04,L,104.49,118.98,122.84
2025-12-05,L,102.82,118.98,122.84
2025-12-01,LDOS,188.42,216.72,232.68
2025-12-02,LDOS,187.07,216.72,232.68
2025-12-03,LDOS,188.44,216.72,232.68
2025-12-04,LDOS,192.42,216.72,232.68
2025-12-05,LDOS,186.82,216.72,232.68
2025-12-01,LEN,130.23,144.56,146.01
2025-12-02,LEN,129.73,144.56,146.01
2025-12-03,LEN,133.13,144.56,146.01
2025-12-04,LEN,126.75,144.56,146.01
2025-12-05,LEN,123.91,144.56,146.01
2025-12-01,LH,267.73,287.38,296.7
2025-12-02,LH,265.93,287.38,296.7
2025-12-03,LH,265.76,287.38,296.7
2025-12-04,LH,261.48,287.38,296.7
2025-12-05,LH,258.39,287.38,296.7
2025-12-01,LHX,272.32,346.56,358.97
2025-12-02,LHX,273.97,346.56,358.97
2025-12-03,LHX,277.74,346.56,358.97
2025-12-04,LHX,280.51,346.56,358.97
2025-12-05,LHX,278.5,346.56,358.97
2025-12-01,LII,489.46,538.09,572.13
2025-12-02,LII,487.29,538.09,572.13
2025-12-03,LII,500.01,538.09,572.13
2025-12-04,LII,504.73,538.09,572.13
2025-12-05,LII,511.63,538.09,572.13
2025-12-01,LIN,407.14,442.88,453.55
2025-12-02,LIN,408.79,442.88,453.55
2025-12-03,LIN,409.15,442.88,453.55
2025-12-04,LIN,403.73,442.88,453.55
2025-12-05,LIN,399.57,442.88,453.55
2025-12-01,LKQ,29.47,29.98,28.86
2025-12-02,LKQ,29.18,29.98,28.86
2025-12-03,LKQ,29.34,29.98,28.86
2025-12-04,LKQ,28.87,29.98,28.86
2025-12-05,LKQ,29.45,29.98,28.86
2025-12-01,LLY,1057.89,1362.64,1349.16
2025-12-02,LLY,1046.12,1362.64,1349.16
2025-12-03,LLY,1033.56,1362.64,1349.16
2025-12-04,LLY,1014.49,1362.64,1349.16
2025-12-05,LLY,1010.31,1362.64,1349.16
2025-12-01,LMT,439.19,496.0,504.53
2025-12-02,LMT,441.82,496.0,504.53
2025-12-03,LMT,446.8,496.0,504.53
2025-12-04,LMT,448.35,496.0,504.53
2025-12-05,LMT,452.2,496.0,504.53
2025-12-01,LNT,67.6,71.43,73.92
2025-12-02,LNT,66.53,71.43,73.92
2025-12-03,LNT,66.38,71.43,73.92
2025-12-04,LNT,65.71,71.43,73.92
2025-12-05,LNT,65.5,71.43,73.92
2025-12-01,LOW,246.39,304.84,320.95
2025-12-02,LOW,243.17,304.84,320.95
2025-12-03,LOW,246.94,304.84,320.95
2025-12-04,LOW,246.17,304.84,320.95
2025-12-05,LOW,248.47,304.84,320.95
2025-12-01,LQD,110.85,114.55,114.09
2025-12-02,LQD,110.92,114.55,114.09
2025-12-03,LQD,111.17,114.55,114.09
2025-12-04,LQD,110.97,114.55,114.09
2025-12-05,LQD,110.86,114.55,114.09
2025-12-01,LRCX,154.79,178.58,176.15
2025-12-02,LRCX,158.19,178.58,176.15
2025-12-03,LRCX,159.75,178.58,176.15
2025-12-04,LRCX,157.09,178.58,176.15
2025-12-05,LRCX,158.7,178.58,176.15
2025-12-01,LULU,182.41,204.49,180.42
2025-12-02,LULU,182.4,204.49,180.42
2025-12-03,LULU,182.3,204.49,180.42
2025-12-04,LULU,183.6,204.49,180.42
2025-12-05,LULU,190.01,204.49,180.42
2025-12-01,LUV,34.77,39.73,39.09
2025-12-02,LUV,35.43,39.73,39.09
2025-12-03,LUV,35.68,39.73,39.09
2025-12-04,LUV,35.81,39.73,39.09
2025-12-05,LUV,37.85,39.73,39.09
2025-12-01,LVS,69.49,77.92,75.8
2025-12-02,LVS,68.51,77.92,75.8
2025-12-03,LVS,66.88,77.92,75.8
2025-12-04,LVS,66.4,77.92,75.8
2025-12-05,LVS,66.25,77.92,75.8
2025-12-01,LW,59.5,60.2,55.17
2025-12-02,LW,59.05,60.2,55.17
2025-12-03,LW,60.49,60.2,55.17
2025-12-04,LW,59.76,60.2,55.17
2025-12-05,LW,59.7,60.2,55.17
2025-12-01,LYB,47.92,56.17,50.96
2025-12-02,LYB,47.78,56.17,50.96
2025-12-03,LYB,46.03,56.17,50.96
2025-12-04,LYB,43.16,56.17,50.96
2025-12-05,LYB,43.35,56.17,50.96
2025-12-01,LYV,131.1,162.98,173.91
2025-12-02,LYV,128.54,162.98,173.91
2025-12-03,LYV,136.01,162.98,173.91
2025-12-04,LYV,139.68,162.98,173.91
2025-12-05,LYV,139.33,162.98,173.91
2025-12-01,MA,543.97,558.66,578.16
2025-12-02,MA,545.91,558.66,578.16
2025-12-03,MA,553.73,558.66,578.16
2025-12-04,MA,542.31,558.66,578.16
2025-12-05,MA,545.52,558.66,578.16
2025-12-01,MAA,135.37,145.1,149.09
2025-12-02,MAA,135.26,145.1,149.09
2025-12-03,MAA,134.52,145.1,149.09
2025-12-04,MAA,132.86,145.1,149.09
2025-12-05,MAA,131.67,145.1,149.09
2025-12-01,MAR,303.44,324.48,336.81
2025-12-02,MAR,304.65,324.48,336.81
2025-12-03,MAR,306.65,324.48,336.81
2025-12-04,MAR,296.0,324.48,336.81
2025-12-05,MAR,292.59,324.48,336.81
2025-12-01,MAS,64.77,70.79,72.41
2025-12-02,MAS,64.27,70.79,72.41
2025-12-03,MAS,64.62,70.79,72.41
2025-12-04,MAS,64.4,70.79,72.41
2025-12-05,MAS,63.2,70.79,72.41
2025-12-01,MCD,303.57,345.77,354.39
2025-12-02,MCD,300.72,345.77,354.39
2025-12-03,MCD,307.71,345.77,354.39
2025-12-04,MCD,308.54,345.77,354.39
2025-12-05,MCD,311.23,345.77,354.39
2025-12-01,MCHI,62.66,65.08,69.88
2025-12-02,MCHI,62.24,65.08,69.88
2025-12-03,MCHI,61.88,65.08,69.88
2025-12-04,MCHI,61.98,65.08,69.88
2025-12-05,MCHI,62.66,65.08,69.88
2025-12-01,MCHP,53.43,72.93,65.96
2025-12-02,MCHP,56.71,72.93,65.96
2025-12-03,MCHP,63.61,72.93,65.96
2025-12-04,MCHP,64.72,72.93,65.96
2025-12-05,MCHP,65.81,72.93,65.96
2025-12-01,MCK,856.89,975.52,1010.0
2025-12-02,MCK,829.7,975.52,1010.0
2025-12-03,MCK,805.37,975.52,1010.0
2025-12-04,MCK,814.18,975.52,1010.0
2025-12-05,MCK,808.62,975.52,1010.0
2025-12-01,MCO,487.24,518.18,516.81
2025-12-02,MCO,487.84,518.18,516.81
2025-12-03,MCO,492.01,518.18,516.81
2025-12-04,MCO,489.48,518.18,516.81
2025-12-05,MCO,496.5,518.18,516.81
2025-12-01,MDLZ,56.4,56.73,56.04
2025-12-02,MDLZ,55.99,56.73,56.04
2025-12-03,MDLZ,56.03,56.73,56.04
2025-12-04,MDLZ,55.8,56.73,56.04
2025-12-05,MDLZ,54.905,56.73,56.04
2025-12-01,MDT,103.34,113.72,110.65
2025-12-02,MDT,102.03,113.72,110.65
2025-12-03,MDT,101.97,113.72,110.65
2025-12-04,MDT,101.99,113.72,110.65
2025-12-05,MDT,101.36,113.72,110.65
2025-12-01,MDY,602.2,689.21,695.89
2025-12-02,MDY,600.02,689.21,695.89
2025-12-03,MDY,604.19,689.21,695.89
2025-12-04,MDY,607.15,689.21,695.89
2025-12-05,MDY,607.38,689.21,695.89
2025-12-01,MET,76.31,85.56,85.62
2025-12-02,MET,76.27,85.56,85.62
2025-12-03,MET,77.51,85.56,85.62
2025-12-04,MET,78.03,85.56,85.62
2025-12-05,MET,78.66,85.56,85.62
2025-12-01,META,640.87,1015.17,1105.4
2025-12-02,META,647.1,1015.17,1105.4
2025-12-03,META,639.6,1015.17,1105.4
2025-12-04,META,661.53,1015.17,1105.4
2025-12-05,META,673.42,1015.17,1105.4
2025-12-01,MGM,35.44,41.33,40.74
2025-12-02,MGM,35.34,41.33,40.74
2025-12-03,MGM,35.54,41.33,40.74
2025-12-04,MGM,35.39,41.33,40.74
2025-12-05,MGM,36.07,41.33,40.74
2025-12-01,MHK,115.45,126.72,132.79
2025-12-02,MHK,114.59,126.72,132.79
2025-12-03,MHK,115.21,126.72,132.79
2025-12-04,MHK,111.96,126.72,132.79
2025-12-05,MHK,110.69,126.72,132.79
2025-12-01,MKC,66.4,68.04,69.65
2025-12-02,MKC,65.44,68.04,69.65
2025-12-03,MKC,64.12,68.04,69.65
2025-12-04,MKC,63.44,68.04,69.65
2025-12-05,MKC,63.3,68.04,69.65
2025-12-01,MLM,615.25,657.83,671.09
2025-12-02,MLM,607.99,657.83,671.09
2025-12-03,MLM,615.87,657.83,671.09
2025-12-04,MLM,618.78,657.83,671.09
2025-12-05,MLM,624.37,657.83,671.09
2025-12-01,MMC,184.0,203.21,206.23
2025-12-02,MMC,183.36,203.21,206.23
2025-12-03,MMC,183.87,203.21,206.23
2025-12-04,MMC,183.2,203.21,206.23
2025-12-05,MMC,181.82,203.21,206.23
2025-12-01,MMM,170.48,185.35,194.7
2025-12-02,MMM,171.56,185.35,194.7
2025-12-03,MMM,173.09,185.35,194.7
2025-12-04,MMM,169.27,185.35,194.7
2025-12-05,MMM,167.48,185.35,194.7
2025-12-01,MNST,75.95,86.15,83.99
2025-12-02,MNST,74.71,86.15,83.99
2025-12-03,MNST,73.985,86.15,83.99
2025-12-04,MNST,73.26,86.15,83.99
2025-12-05,MNST,73.74,86.15,83.99
2025-12-01,MO,59.14,79.47,87.81
2025-12-02,MO,58.82,79.47,87.81
2025-12-03,MO,58.41,79.47,87.81
2025-12-04,MO,58.34,79.47,87.81
2025-12-05,MO,57.99,79.47,87.81
2025-12-01,MOH,145.0,143.96,130.25
2025-12-02,MOH,145.97,143.96,130.25
2025-12-03,MOH,149.09,143.96,130.25
2025-12-04,MOH,150.57,143.96,130.25
2025-12-05,MOH,151.86,143.96,130.25
2025-12-01,MOS,24.96,25.82,25.86
2025-12-02,MOS,24.38,25.82,25.86
2025-12-03,MOS,24.21,25.82,25.86
2025-12-04,MOS,24.1,25.82,25.86
2025-12-05,MOS,23.61,25.82,25.86
2025-12-01,MP,58.1,73.54,82.48
2025-12-02,MP,60.84,73.54,82.48
2025-12-03,MP,58.71,73.54,82.48
2025-12-04,MP,61.8,73.54,82.48
2025-12-05,MP,62.09,73.54,82.48
2025-12-01,MPC,196.14,233.66,232.89
2025-12-02,MPC,192.7,233.66,232.89
2025-12-03,MPC,189.43,233.66,232.89
2025-12-04,MPC,190.15,233.66,232.89
2025-12-05,MPC,190.53,233.66,232.89
2025-12-01,MPWR,928.35,1010.73,1026.78
2025-12-02,MPWR,952.18,1010.73,1026.78
2025-12-03,MPWR,958.02,1010.73,1026.78
2025-12-04,MPWR,952.74,1010.73,1026.78
2025-12-05,MPWR,963.275,1010.73,1026.78
2025-12-01,MRK,101.83,113.02,106.11
2025-12-02,MRK,101.03,113.02,106.11
2025-12-03,MRK,102.27,113.02,106.11
2025-12-04,MRK,100.89,113.02,106.11
2025-12-05,MRK,99.72,113.02,106.11
2025-12-01,MRNA,24.16,31.88,26.93
2025-12-02,MRNA,24.06,31.88,26.93
2025-12-03,MRNA,25.18,31.88,26.93
2025-12-04,MRNA,25.49,31.88,26.93
2025-12-05,MRNA,27.7,31.88,26.93
2025-12-01,MS,168.47,201.11,209.67
2025-12-02,MS,169.09,201.11,209.67
2025-12-03,MS,173.72,201.11,209.67
2025-12-04,MS,174.89,201.11,209.67
2025-12-05,MS,176.51,201.11,209.67
2025-12-01,MSCI,559.66,629.97,622.1
2025-12-02,MSCI,547.29,629.97,622.1
2025-12-03,MSCI,545.56,629.97,622.1
2025-12-04,MSCI,540.85,629.97,622.1
2025-12-05,MSCI,538.26,629.97,622.1
2025-12-01,MSFT,486.74,485.41,509.21
2025-12-02,MSFT,490.0,485.41,509.21
2025-12-03,MSFT,477.73,485.41,509.21
2025-12-04,MSFT,480.84,485.41,509.21
2025-12-05,MSFT,483.16,485.41,509.21
2025-12-01,MSI,373.35,406.45,442.63
2025-12-02,MSI,377.56,406.45,442.63
2025-12-03,MSI,375.69,406.45,442.63
2025-12-04,MSI,371.49,406.45,442.63
2025-12-05,MSI,374.39,406.45,442.63
2025-12-01,MTB,190.22,272.15,288.99
2025-12-02,MTB,190.98,272.15,288.99
2025-12-03,MTB,195.63,272.15,288.99
2025-12-04,MTB,195.57,272.15,288.99
2025-12-05,MTB,195.11,272.15,288.99
2025-12-01,MTCH,33.75,35.14,36.55
2025-12-02,MTCH,33.7,35.14,36.55
2025-12-03,MTCH,33.63,35.14,36.55
2025-12-04,MTCH,33.88,35.14,36.55
2025-12-05,MTCH,34.52,35.14,36.55
2025-12-01,MTD,1468.09,1881.07,1872.63
2025-12-02,MTD,1447.16,1881.07,1872.63
2025-12-03,MTD,1434.88,1881.07,1872.63
2025-12-04,MTD,1422.81,1881.07,1872.63
2025-12-05,MTD,1414.86,1881.07,1872.63
2025-12-01,MTUM,247.65,253.6,261.11
2025-12-02,MTUM,248.81,253.6,261.11
2025-12-03,MTUM,249.8,253.6,261.11
2025-12-04,MTUM,251.6,253.6,261.11
2025-12-05,MTUM,252.79,253.6,261.11
2025-12-01,MU,240.46,304.64,297.89
2025-12-02,MU,239.49,304.64,297.89
2025-12-03,MU,234.16,304.64,297.89
2025-12-04,MU,226.65,304.64,297.89
2025-12-05,MU,237.22,304.64,297.89
2025-12-01,MUB,106.87,107.01,105.09
2025-12-02,MUB,106.81,107.01,105.09
2025-12-03,MUB,106.87,107.01,105.09
2025-12-04,MUB,106.86,107.01,105.09
2025-12-05,MUB,106.91,107.01,105.09
2025-12-01,NCLH,18.57,23.08,24.75
2025-12-02,NCLH,18.43,23.08,24.75
2025-12-03,NCLH,18.83,23.08,24.75
2025-12-04,NCLH,18.8,23.08,24.75
2025-12-05,NCLH,18.92,23.08,24.75
2025-12-01,NDAQ,89.36,103.26,108.7
2025-12-02,NDAQ,88.51,103.26,108.7
