Date,Ticker,Ticker_name,Category,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change,Sharpe_Rank,Sharpe_Rank_daily_change,Sharpe_Rank_wtd_change,Sharpe_Rank_mtd_change,Sharpe_Rank_qtd_change,MM_Score,MM_Score_daily_change,MM_Score_wtd_change,MM_Score_mtd_change,MM_Score_qtd_change,st_trend,mt_trend,lt_trend,st_trend_change,mt_trend_change,lt_trend_change,Tape_Bias,Volatility_Spread_Quadrant
2026-02-09,SBAC,SBA COMMUNICATIONS ,Real Estate,184.63,0.02152262919110326,0.02152262919110326,0.0028243984574438663,-0.04549449413224427,66.1,11.099999999999994,11.099999999999994,41.3,-25.400000000000006,-33.0,-24.0,-24.0,-117.0,16.0,-0.01354286,-0.02623343,-0.02397506,-0.00079447,-0.00933403,0.01256893,Leaning Bearish,Crowded Short
2026-02-09,SBLK,STAR BULK CARRIERS CORP.,MR Discretion,23.29,0.02508802816901401,0.02508802816901401,0.014814814814814836,0.21175858480749232,96.2,26.60000000000001,26.60000000000001,-1.2000000000000028,75.0,-64.0,-44.0,-44.0,-21.0,-102.0,0.02660433,0.05777207,-0.01169363,-0.00552485,-0.00128217,-0.00454755,Leaning Bearish,Crowded Short
2026-02-09,SBUX,STARBUCKS ,Consumer Discretionary,98.98,-0.004725992961287062,-0.004725992961287062,0.07645459488852646,0.175394846217789,92.7,-2.299999999999997,-2.299999999999997,6.0,45.7,-27.0,0.0,0.0,-3.0,-12.0,0.02859639,0.05681209,-0.02832499,3.975e-05,-0.00604012,0.00317249,Neutral,Mean Reversion Upside Bias
2026-02-09,SCHP,SCHWAB STR:US TIPS,Bonds,26.7,0.0011248593925758943,0.0011248593925758943,0.0022522522522521182,0.007927519818799578,77.2,4.400000000000006,4.400000000000006,2.4000000000000057,69.10000000000001,-10.0,0.0,0.0,-24.0,1.0,0.0025263,-0.00381943,0.30413404,0.00129943,-0.00052687,-0.00020672,Neutral,Crowded Long
2026-02-09,SCHW,THE CHARLES SCHWAB ,Financials,107.21,0.020270270270270174,0.020270270270270174,0.03165896843725946,0.07306575918326486,74.4,13.500000000000007,13.500000000000007,13.500000000000007,-13.5,-54.0,-64.0,-64.0,-87.0,-9.0,0.00640065,0.01141123,0.03375654,-0.00118845,-0.0045619,0.00267649,Sell,Crowded Short
2026-02-09,SD,"SANDRIDGE ENERGY, INC.",MR Discretion,17.01,0.011897679952409534,0.011897679952409534,0.07318611987381707,0.17879417879417892,99.8,4.3999999999999915,4.3999999999999915,19.39999999999999,55.599999999999994,-31.0,10.0,10.0,4.0,-8.0,0.03398157,0.01456849,-0.00321567,0.00064389,-0.02229591,0.01552594,Topping,Mean Reversion Upside Bias
2026-02-09,SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,153.0,-0.0026075619295958807,-0.0026075619295958807,0.028709742486384693,0.09945386605346362,99.0,-0.7999999999999972,-0.7999999999999972,-0.7999999999999972,59.9,-37.0,0.0,0.0,-17.0,-36.0,0.01513004,0.02333569,0.01333499,-0.00019755,-0.00135779,0.00447233,Neutral,Mean Reversion Upside Bias
2026-02-09,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,360.6,-0.003812365324051048,-0.003812365324051048,0.016805774870291,0.11285992037774295,69.2,-11.599999999999994,-11.599999999999994,-21.89999999999999,53.5,-46.0,11.0,11.0,14.0,-86.0,0.01132008,0.00166968,0.00814356,-0.00081414,0.0029279,-0.002415,Neutral,Crowded Long
2026-02-09,SHY,ISHARES:1-3 TRS BD ETF,Bonds,82.88,0.0002413709872073344,0.0002413709872073344,-0.0013254608989035077,0.0007244626901714568,47.0,10.700000000000003,10.700000000000003,-3.0,15.8,50.0,0.0,0.0,71.0,51.0,-0.0007864,0.00216338,0.00577202,9.134e-05,-0.00121953,-0.00027973,Neutral,Crowded Short
2026-02-09,SILJ,ETFMG PRIME JR SILVR MNR,Commodities,34.71,0.05920048825144941,0.05920048825144941,0.09150943396226419,0.2544271774485001,41.5,5.200000000000003,5.200000000000003,-3.1000000000000014,-4.700000000000003,50.0,21.0,21.0,-1.0,64.0,0.00200322,0.10812771,0.17584772,0.00420525,0.00195332,0.01613031,Buy,Mean Reversion Downside Bias
2026-02-09,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,107.46,-0.018719751620856595,-0.018719751620856595,0.02479496471485776,0.09866066864328782,91.1,-7.300000000000011,-7.300000000000011,-2.0,69.89999999999999,-69.0,-26.0,-26.0,-23.0,-49.0,0.01853606,0.01188451,-0.04162177,-0.00129291,-0.00532052,0.00080167,Sell,Mean Reversion Upside Bias
2026-02-09,SLB,SCHLUMBERGER N.V.,Energy,50.54,-0.0031558185404340078,-0.0031558185404340078,0.044646548160396815,0.31683168316831667,90.3,-1.6000000000000085,-1.6000000000000085,-6.700000000000003,9.899999999999991,3.0,17.0,17.0,54.0,10.0,0.03088273,0.09159486,-0.00432743,2e-07,0.0035974,-0.00743076,Neutral,Mean Reversion Upside Bias
2026-02-09,SLV,ISHARES:SILVER TRUST,Commodities,76.04,0.08334520586978211,0.08334520586978211,0.007953340402969467,0.18037876435889477,25.4,4.199999999999999,4.199999999999999,-12.100000000000001,-39.1,72.0,33.0,33.0,79.0,68.0,-0.05284363,0.15821111,0.23853654,0.00158128,0.012451,0.00701061,Buy,Mean Reversion Downside Bias
2026-02-09,SM,SM ENERGY COMPANY,MR Discretion,21.24,0.007590132827324458,0.007590132827324458,0.09090909090909083,0.13582887700534751,99.4,0.8000000000000114,0.8000000000000114,17.700000000000003,54.00000000000001,-46.0,-44.0,-44.0,-32.0,-62.0,0.03830627,-0.0010129,-0.12044933,-0.00300369,0.00437917,-0.00321303,Topping,Crowded Short
2026-02-09,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,33.53,-0.024723676556137275,-0.024723676556137275,0.15183785640673308,0.14554151007857885,63.3,-4.0,-4.0,13.899999999999999,47.599999999999994,-54.0,-34.0,-34.0,-40.0,-35.0,0.02995618,-0.01891427,-0.15624887,-0.01547892,0.05478947,-0.097667,Topping,Mean Reversion Downside Bias
2026-02-09,SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,406.65,0.012448649321548544,0.012448649321548544,0.007906607842165236,0.12917557548662972,46.2,-4.399999999999999,-4.399999999999999,-29.799999999999997,14.700000000000003,44.0,38.0,38.0,56.0,60.0,-0.00463819,0.02116636,0.06287107,-0.00090186,0.00551635,-0.00799509,Bottoming,Crowded Short
2026-02-09,SNA,SNAP-ON INC.,Industrials,368.12,-0.003303189473114143,-0.003303189473114143,0.00549015323263502,0.06825304701102719,62.5,-5.200000000000003,-5.200000000000003,-32.5,-4.799999999999997,35.0,29.0,29.0,48.0,70.0,0.00882424,0.03180284,0.04115902,-0.0004687,0.00869705,0.01109436,Neutral,Crowded Short
2026-02-09,SNDK,SANDISK CORPORATION,Information Technology,583.4,-0.024333138222259465,-0.024333138222259465,0.012407809110628998,1.4576628191086023,68.2,-12.200000000000003,-12.200000000000003,-24.799999999999997,22.900000000000006,-35.0,-40.0,-40.0,-58.0,-17.0,0.15736019,0.24711952,0.70427021,-0.01918323,-0.02305931,0.01335541,Sell,Crowded Long
2026-02-09,SNPS,"SYNOPSYS, INC.",Information Technology,438.9,0.028157796101949017,0.028157796101949017,-0.056372549019607865,-0.06561355701268856,11.3,3.200000000000001,3.200000000000001,-36.5,-54.400000000000006,31.0,34.0,34.0,49.0,77.0,-0.06843439,0.01971881,-0.05173105,0.00258826,0.00222806,-0.01720629,Leaning Bullish,Crowded Short
2026-02-09,SO,THE SOUTHERN COMPANY,Utilities,89.38,-0.007770870337477809,-0.007770870337477809,0.0007837868099875855,0.02499999999999991,69.2,-6.0,-6.0,-3.3999999999999915,38.800000000000004,-7.0,0.0,0.0,29.0,-7.0,0.00575599,-0.00293525,0.02977157,-0.00092844,0.0014712,0.00484446,Neutral,Crowded Short
2026-02-09,SOLV,SOLVENTUM ,Health Care,78.07,-0.000640040962621713,-0.000640040962621713,0.014291282317786091,-0.014765270065623448,5.4,-0.7999999999999998,-0.7999999999999998,-23.200000000000003,-0.39999999999999947,-15.0,-11.0,-11.0,-59.0,-32.0,-0.01146965,0.02503588,0.02851534,0.00181913,-0.01412908,-0.00504587,Bottoming,Mean Reversion Upside Bias
2026-02-09,SOYB,TEUCRIUM:SOYBEAN,Commodities,22.96,-0.0021729682746631784,-0.0021729682746631784,0.03237410071942448,0.050320219579140124,90.7,-1.2000000000000028,-1.2000000000000028,15.900000000000006,90.10000000000001,-16.0,-29.0,-29.0,0.0,-43.0,0.01619269,-0.00890215,-0.01557491,0.00046422,-0.00697209,0.0059115,Neutral,Crowded Short
2026-02-09,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,196.57,-0.01518036072144291,-0.01518036072144291,0.027494642203752973,0.061909135108854096,88.7,-5.8999999999999915,-5.8999999999999915,21.400000000000006,29.800000000000004,-54.0,-34.0,-34.0,-60.0,-28.0,0.02486799,0.02996588,0.02181342,0.00444279,-0.00664994,0.00124742,Leaning Bearish,Crowded Short
2026-02-09,SPGI,S&P GLOBAL INC.,Financials,444.19,0.011177381169185985,0.011177381169185985,-0.1583963318744197,-0.150022005778909,7.3,3.9,3.9,-37.5,-86.9,0.0,0.0,0.0,17.0,35.0,-0.07624453,-0.02081099,-0.00519252,-0.00482965,0.04595583,-0.01617523,Bottoming,Mean Reversion Downside Bias
2026-02-09,SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,124.24,0.010081300813008065,0.010081300813008065,0.025505571605447752,0.062152688723604355,32.7,-2.3999999999999986,-2.3999999999999986,-21.9,-18.699999999999996,-3.0,0.0,0.0,42.0,49.0,-0.00663354,0.01940335,0.00935242,0.00014899,0.007712,-0.00153806,Neutral,Crowded Short
2026-02-09,SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,74.5,-0.004808976756612293,-0.004808976756612293,0.011541072640868899,0.04312517502100244,98.6,-0.4000000000000057,-0.4000000000000057,2.3999999999999915,66.3,-56.0,-7.0,-7.0,-26.0,-55.0,0.00786254,0.01040105,0.01474774,-0.00105141,0.000262,0.00096438,Neutral,Mean Reversion Upside Bias
2026-02-09,SPX,S&P 500 INDEX,Indices,6964.82,0.0046910837672922145,0.0046910837672922145,0.003716657803756407,0.017430428748812954,26.4,-1.6000000000000014,-1.6000000000000014,-21.0,-5.5,26.0,35.0,35.0,86.0,44.0,-0.00418313,0.00473119,0.00639575,0.00074652,0.00070098,-0.00442728,Buy,
2026-02-09,SPY,SPDR S&P 500 ETF,Sector & Style ETFs,693.95,0.004821754365642583,0.004821754365642583,0.002861395725248128,0.017641365556076982,26.4,-2.0,-2.0,-21.800000000000004,-2.400000000000002,44.0,32.0,32.0,89.0,40.0,-0.00357899,0.00460836,0.00657561,0.00094066,0.00053711,-0.0046786,Buy,Crowded Short
2026-02-09,SRE,SEMPRA,Utilities,87.48,0.0013736263736263687,0.0013736263736263687,0.00540167796804969,-0.00917431192660556,32.7,-6.0,-6.0,-3.799999999999997,17.400000000000002,34.0,43.0,43.0,-10.0,-13.0,-0.0185924,-0.00107583,0.01702545,-0.00178768,0.00065312,0.00176423,Bottoming,Mean Reversion Upside Bias
2026-02-09,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,245.4,-0.026808375634517767,-0.026808375634517767,-0.0654988575780655,-0.032029031240138894,28.4,-2.8000000000000007,-2.8000000000000007,-35.699999999999996,2.3999999999999986,-0.0,10.0,10.0,-15.0,-57.0,-0.05222616,-0.03447477,-0.01202794,-0.00418393,-0.00205204,-0.01475786,Sell,Mean Reversion Downside Bias
2026-02-09,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,102.98,0.0007774538386782215,0.0007774538386782215,0.00029140359397761273,0.005762281472800002,85.1,5.5,5.5,-3.4000000000000057,69.8,-3.0,-38.0,-38.0,37.0,-39.0,0.002423,0.00239785,0.00178659,0.00111696,-0.00186561,-0.00013207,Topping,Mean Reversion Upside Bias
2026-02-09,STLA,STELLANTIS NV,MR Discretion,7.31,0.004120879120879106,0.004120879120879106,-0.2593718338399189,-0.3287419651056015,4.2,0.40000000000000036,0.40000000000000036,-11.900000000000002,-44.4,34.0,72.0,72.0,11.0,65.0,-0.0800555,-0.07356485,-0.14539566,-0.02065949,0.01613418,-0.04890138,Neutral,Crowded Short
2026-02-09,STLD,"STEEL DYNAMICS, INC.",Materials,202.75,0.001778744009091504,0.001778744009091504,0.12908615024781422,0.19651814694600178,97.8,2.3999999999999915,2.3999999999999915,35.3,58.699999999999996,-51.0,-14.0,-14.0,-33.0,-50.0,0.04770761,0.03694279,0.03858367,0.00156672,-0.01371897,0.00448093,Neutral,Mean Reversion Downside Bias
2026-02-09,STNG,SCORPIO TANKERS INC.,MR Discretion,67.71,-0.010521701008329831,-0.010521701008329831,0.06428795976108126,0.3320873499901633,90.7,1.6000000000000085,1.6000000000000085,0.7999999999999972,83.0,-36.0,-3.0,-3.0,11.0,-80.0,0.03740243,0.02533818,-0.01204122,0.00268407,0.00087354,0.00291548,Buy,Crowded Long
2026-02-09,STT,STATE STREET ,Financials,134.28,0.014582546278806285,0.014582546278806285,0.026134800550206227,0.0408495465467793,43.1,9.200000000000003,9.200000000000003,-1.1000000000000014,-42.4,14.0,-10.0,-10.0,-10.0,70.0,-0.0012713,0.03171657,0.04408611,0.00769841,-0.00255268,0.00234423,Bottoming,Mean Reversion Downside Bias
2026-02-09,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,425.0,-0.01006242429889126,-0.01006242429889126,0.04245873089847674,0.5432659137949818,67.3,-3.1000000000000085,-3.1000000000000085,-1.5,33.4,-24.0,-42.0,-42.0,-30.0,-22.0,0.09865362,0.13707866,0.15535254,-0.00219061,-0.00195395,0.00554536,Sell,Mean Reversion Downside Bias
2026-02-09,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,163.61,-0.004381427615164579,-0.004381427615164579,0.04409700063816224,0.18592345607422445,89.5,1.5999999999999943,1.5999999999999943,-4.299999999999997,30.200000000000003,-51.0,-10.0,-10.0,9.0,-27.0,0.01520088,0.05826743,-0.06208369,-0.00088639,0.00372732,0.00162363,Neutral,Crowded Long
2026-02-09,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,44.05,-0.0020389669234255337,-0.0020389669234255337,0.05813115541676672,0.13912593741918777,58.9,-4.0,-4.0,-15.899999999999999,-38.9,-11.0,-26.0,-26.0,17.0,15.0,-0.00123966,0.05145656,-0.01145558,0.00167415,0.00471075,0.00593235,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,89.85,0.005145989484282243,0.005145989484282243,0.1422578184591914,0.20961227786752823,81.7,-1.0,-1.0,14.0,13.600000000000009,-54.0,-37.0,-37.0,-21.0,-34.0,0.01196788,0.0431791,-0.04649797,0.00212242,-0.00108819,0.01461849,Leaning Bearish,Crowded Short
2026-02-09,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,61.55,-0.008856682769726287,-0.008856682769726287,0.10383787661406019,-0.029332912789780785,61.3,-0.4000000000000057,-0.4000000000000057,38.099999999999994,52.8,-37.0,-17.0,-17.0,-74.0,-25.0,0.01046127,-0.04646172,-0.09133979,0.0049484,-0.01462137,-0.00441948,Topping,Mean Reversion Upside Bias
2026-02-09,SYF,SYNCHRONY FINANCIAL,Financials,73.95,-0.01609898882384242,-0.01609898882384242,0.0181743081371335,-0.1136281912980942,10.1,-0.40000000000000036,-0.40000000000000036,-3.200000000000001,-59.1,21.0,-6.0,-6.0,22.0,34.0,-0.02327791,-0.00531895,0.05285285,-0.00378877,-2.771e-05,-0.00161685,Neutral,Mean Reversion Downside Bias
2026-02-09,SYK,STRYKER ,Health Care,356.08,-0.0061681877808480445,-0.0061681877808480445,-0.036475809070245724,0.013116339943665123,30.8,-9.099999999999998,-9.099999999999998,-49.60000000000001,19.5,-5.0,10.0,10.0,9.0,-63.0,0.00382602,0.00824951,-0.01749843,-0.00318113,0.00383429,-0.00821577,Neutral,Mean Reversion Upside Bias
2026-02-09,SYY,SYSCO ,Consumer Staples,86.47,-0.000693401132555227,-0.000693401132555227,0.03124627310673822,0.1734292305604559,96.2,0.0,0.0,3.5,59.5,-60.0,0.0,0.0,-43.0,-86.0,0.0355514,0.02735979,-0.002296,-0.00035987,-0.00356672,-0.00249937,Neutral,Mean Reversion Downside Bias
2026-02-09,T,AT&T INC.,Communication Services,27.11,-0.0007371913011425812,-0.0007371913011425812,0.03433803891644405,0.09138486312399352,91.5,1.2000000000000028,1.2000000000000028,17.5,71.1,-34.0,0.0,0.0,-24.0,-56.0,0.0463061,0.00868806,0.0419224,0.00061255,-0.0021416,0.00168566,Neutral,Mean Reversion Downside Bias
2026-02-09,TAGS,TEUCRIUM:AGRICULTURAL,Commodities,22.98,0.002180549498473683,0.002180549498473683,0.004370629370629375,0.002617801047120283,68.5,8.399999999999999,8.399999999999999,-4.700000000000003,62.3,-12.0,-9.0,-9.0,37.0,-11.0,0.00447225,-0.01315897,-0.00719814,0.00023435,-0.00587621,0.0053791,Neutral,Crowded Short
2026-02-09,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,50.87,-0.017194744976816057,-0.017194744976816057,0.05890924229808481,0.08976006855184226,83.5,-13.5,-13.5,8.700000000000003,17.799999999999997,-37.0,-2.0,-2.0,-25.0,-34.0,0.0102522,0.02430501,-0.01295993,0.00224381,-0.00081938,0.00575393,Leaning Bearish,Crowded Short
2026-02-09,TDG,TRANSDIGM GROUP INC.,Industrials,1300.1,0.011333846740254838,0.011333846740254838,-0.08927245471230227,-0.022370944091438916,20.8,0.8000000000000007,0.8000000000000007,-68.3,-8.2,0.0,-2.0,-2.0,75.0,-13.0,-0.04581891,-0.00524913,0.03661008,-0.00484717,0.0128518,-0.01201113,Bottoming,Mean Reversion Downside Bias
2026-02-09,TDW,TIDEWATER INC.,MR Discretion,67.61,0.018990203466465738,0.018990203466465738,0.08193310929748754,0.33854682241140366,92.7,6.0,6.0,-5.5,66.30000000000001,-56.0,-19.0,-19.0,-13.0,-85.0,0.02981092,0.0496167,-0.03256931,0.00212836,-0.03167599,0.00577341,Leaning Bearish,Crowded Short
2026-02-09,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,656.38,0.013620359503366597,0.013620359503366597,0.05816540383685331,0.2851800364184598,88.7,5.6000000000000085,5.6000000000000085,-5.099999999999994,27.400000000000006,-35.0,-9.0,-9.0,16.0,-40.0,0.04594875,0.0658169,0.04377973,-0.00113205,0.01000169,0.0031632,Neutral,Mean Reversion Downside Bias
2026-02-09,TECH,BIO-TECHNE ,Health Care,65.48,-0.019466906259359096,-0.019466906259359096,0.021688250897175854,0.11341608569971107,54.2,-12.299999999999997,-12.299999999999997,-29.299999999999997,37.7,35.0,18.0,18.0,41.0,-5.0,-0.00574557,0.03890588,-0.00346696,-0.00328549,0.003307,0.00364242,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,TECK,TECK RESOURCES LIMITED,MR Discretion,57.85,0.05162697691328866,0.05162697691328866,0.07607886904761907,0.20797661307162252,73.6,9.5,9.5,1.5999999999999943,-15.100000000000009,25.0,-22.0,-22.0,56.0,86.0,0.03566539,0.0856988,0.03532906,0.00262414,0.00697461,0.00863212,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,TEL,TE CONNECTIVITY LTD,Information Technology,226.46,0.0488629521559909,0.0488629521559909,0.01651853846844431,-0.0046151817502526615,27.2,11.899999999999999,11.899999999999999,5.199999999999999,-0.6000000000000014,56.0,66.0,66.0,-8.0,48.0,-0.03146556,-0.02224299,0.03964533,0.00110857,0.00125824,-0.00710786,Buy,Mean Reversion Downside Bias
2026-02-09,TER,"TERADYNE, INC.",Information Technology,310.01,0.032987904435040516,0.032987904435040516,0.28608172578303237,0.6016222359991734,99.4,0.8000000000000114,0.8000000000000114,1.2000000000000028,66.30000000000001,-9.0,-3.0,-3.0,-31.0,-25.0,0.08098975,0.10323345,0.12782538,0.00538718,0.00144844,0.02432618,Buy,Mean Reversion Downside Bias
2026-02-09,TFC,TRUIST FINANCIAL ,Financials,54.78,-0.018455473929403388,-0.018455473929403388,0.06534422403733964,0.1131883763462711,78.4,-6.299999999999997,-6.299999999999997,11.900000000000006,-1.5999999999999943,-12.0,-13.0,-13.0,0.0,54.0,0.0299493,0.04367612,0.02548414,0.00022642,-0.00453206,0.00757871,Neutral,Crowded Short
2026-02-09,TGT,TARGET ,Consumer Staples,115.52,-0.00025962786672439897,-0.00025962786672439897,0.09528775955247926,0.18179028132992325,82.7,1.9000000000000057,1.9000000000000057,-1.2000000000000028,-13.899999999999991,-33.0,0.0,0.0,4.0,20.0,0.00840627,0.03472192,-0.04472131,0.00022728,-0.00021459,0.00052127,Neutral,Crowded Short
2026-02-09,THD,ISHARES:MSCI THAI,Foreign,68.65,0.04410646387832706,0.04410646387832706,0.08692210259658029,0.1504943857885035,95.8,4.8999999999999915,4.8999999999999915,14.299999999999997,48.8,-23.0,-36.0,-36.0,-41.0,-42.0,0.03202771,0.02046199,-0.00357211,0.005455,0.00846229,0.00844505,Buy,Mean Reversion Downside Bias
2026-02-09,TIP,ISHARES:TIPS BD ETF,Bonds,110.76,0.0008132285172133269,0.0008132285172133269,0.0025343953656771223,0.007733600218360559,69.6,-2.4000000000000057,-2.4000000000000057,2.299999999999997,58.3,16.0,0.0,0.0,30.0,-30.0,0.00296465,-0.00189676,0.00523898,0.00115529,-0.0006273,-0.00037113,Neutral,Mean Reversion Upside Bias
2026-02-09,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,156.24,0.002438085461311301,0.002438085461311301,0.04292103330885788,0.01712128116659062,25.6,4.400000000000002,4.400000000000002,10.3,-34.9,11.0,-39.0,-39.0,11.0,25.0,-0.00190503,0.00758179,0.05386008,0.00110791,-0.00298057,-0.00561329,Bottoming,Crowded Short
2026-02-09,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,209.39,-0.011845210004719275,-0.011845210004719275,0.03361634909665301,0.0018660287081340154,62.9,0.0,0.0,32.5,-13.300000000000004,63.0,26.0,26.0,17.0,54.0,-0.00381743,0.00702425,0.11565568,0.00259047,0.0029846,-0.00181521,Buy,Crowded Short
2026-02-09,TLT,ISHARES:20+ TRS BD ETF,Bonds,87.52,-0.00022846698652057018,-0.00022846698652057018,0.004476070239871399,0.004130335016062414,43.5,-10.700000000000003,-10.700000000000003,-6.100000000000001,30.6,-3.0,0.0,0.0,-43.0,-54.0,-0.00456632,-0.01149328,-0.00738017,0.00068644,3.749e-05,-0.0002766,Neutral,Crowded Short
2026-02-09,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,546.76,0.007239835675994177,0.007239835675994177,-0.05504571300184935,-0.05641556648546042,3.8,-1.2000000000000002,-1.2000000000000002,-43.6,-42.0,-30.0,0.0,0.0,-14.0,-52.0,-0.04387656,-0.00448418,0.00624262,-0.00497117,-0.00143739,-0.00758142,Sell,Mean Reversion Downside Bias
2026-02-09,TMUS,"T-MOBILE US, INC.",Communication Services,197.66,0.0013678504483509712,0.0013678504483509712,0.0022818315501240694,-0.026497241922773807,60.9,-4.800000000000004,-4.800000000000004,8.699999999999996,24.199999999999996,-14.0,-7.0,-7.0,-17.0,-9.0,0.01929582,-0.01631504,0.03261428,0.0028568,-0.00280202,-0.00076691,Neutral,Crowded Short
2026-02-09,TNX,10 Y TSY YLD NDX,Yields,4.2,-0.002375296912113911,-0.002375296912113911,-0.0117647058823529,0.008887795397348297,64.1,0.7999999999999972,0.7999999999999972,-21.80000000000001,-18.60000000000001,-13.0,21.0,21.0,35.0,35.0,0.00189292,0.01155866,-0.0066835,-0.00282497,0.00099955,0.00078329,Neutral,
2026-02-09,TPL,TEXAS PACIFIC LAND ,Energy,374.51,0.02316749993169953,0.02316749993169953,0.07506602365369153,0.3039133765058142,99.8,1.2000000000000028,1.2000000000000028,0.0,38.9,-43.0,-22.0,-22.0,10.0,-28.0,0.03473113,0.02779754,0.12188279,0.00149843,-0.00185167,0.01204972,Neutral,Mean Reversion Upside Bias
2026-02-09,TPR,"TAPESTRY, INC.",Consumer Discretionary,154.65,0.0167652859960552,0.0167652859960552,0.21858009613111662,0.21037802301009645,60.9,3.1999999999999957,3.1999999999999957,26.6,-22.6,-21.0,-27.0,-27.0,-28.0,-1.0,0.03461868,0.06475869,0.13286408,0.0108148,-0.00421916,-0.01014907,Bottoming,Mean Reversion Downside Bias
2026-02-09,TRGP,TARGA RESOURCES CORP.,Energy,217.7,0.02960650775633744,0.02960650775633744,0.08319235744850229,0.1799457994579945,99.8,0.0,0.0,6.0,17.099999999999994,-26.0,24.0,24.0,-17.0,25.0,0.04843881,0.04376968,0.10054646,0.00626375,0.00896006,0.00300345,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,TRMB,TRIMBLE INC.,Information Technology,66.93,0.011791383219954765,0.011791383219954765,-0.009911242603550141,-0.14575622208040828,2.2,0.40000000000000013,0.40000000000000013,0.40000000000000013,-13.900000000000002,26.0,33.0,33.0,26.0,20.0,-0.05650105,-0.02910965,1.444e-05,0.01708232,-0.00312481,-0.01941498,Bottoming,Crowded Short
2026-02-09,TROW,"T. ROWE PRICE GROUP, INC.",Financials,95.81,0.01300486360752795,0.01300486360752795,-0.0933951551854656,-0.06417268997851133,15.3,4.4,4.4,-56.3,-38.5,44.0,31.0,31.0,56.0,28.0,-0.03979383,-0.03460116,-0.03118957,-0.00286016,0.02344685,-0.01094879,Bottoming,Mean Reversion Downside Bias
2026-02-09,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,292.82,-0.02875717270887923,-0.02875717270887923,0.0292081121928931,0.009515272702199429,66.9,-22.599999999999994,-22.599999999999994,43.7,22.700000000000003,-7.0,10.0,10.0,-38.0,-2.0,0.03117091,0.0116664,0.03239325,0.00170938,-0.00363818,-0.00484871,Neutral,Crowded Short
2026-02-09,TS,TENARIS SA,MR Discretion,47.51,0.012790449797484671,0.012790449797484671,0.07246049661399545,0.2356306892067619,99.0,4.0,4.0,5.200000000000003,77.0,-37.0,-14.0,-14.0,50.0,-58.0,0.03328533,0.03318181,0.0299426,0.00196683,-0.00026113,0.00598816,Neutral,Mean Reversion Upside Bias
2026-02-09,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,53.78,-0.032907750404603475,-0.032907750404603475,0.05699685534591192,0.0753849230153969,71.6,-6.800000000000011,-6.800000000000011,5.8999999999999915,61.099999999999994,10.0,3.0,3.0,-9.0,-66.0,0.00973518,-0.00986781,0.02047992,0.00126143,-0.02313539,-0.00951333,Neutral,Mean Reversion Downside Bias
2026-02-09,TSLA,"TESLA, INC.",Consumer Discretionary,417.32,0.015105446230935682,0.015105446230935682,-0.030412862154689746,-0.07204482789291122,20.8,-0.8000000000000007,-0.8000000000000007,-5.199999999999999,-50.0,71.0,50.0,50.0,17.0,76.0,-0.03125054,-0.01913132,0.08963864,0.00160175,0.02166919,0.00511414,Buy,Crowded Short
2026-02-09,TSN,"TYSON FOODS, INC.",Consumer Staples,65.4,0.0021452650934723483,0.0021452650934723483,0.0010714832389409068,0.11566018423746183,98.6,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,32.5,-27.0,0.0,0.0,-10.0,-24.0,0.02604323,0.05950933,0.01371317,0.0001489,-0.00728588,-0.01019781,Neutral,Mean Reversion Upside Bias
2026-02-09,TT,TRANE TECHNOLOGIES PLC,Industrials,459.79,0.011060779312164648,0.011060779312164648,0.09322839887774026,0.18137204522096617,95.8,0.0,0.0,13.099999999999994,84.89999999999999,-35.0,0.0,0.0,-3.0,-80.0,0.04189367,-0.01464042,0.04447585,0.00369778,0.00688455,-0.00353661,Leaning Bullish,Mean Reversion Downside Bias
