Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
HYD,VANECK:HIGH YIELD MUNI,Bonds,2026-01-20,35.0,-24.0,59.0
TLT,ISHARES:20+ TRS BD ETF,Bonds,2026-01-20,29.0,-31.0,60.0
MUB,ISHARES:NATL MUNI BOND,Bonds,2026-01-20,29.0,11.0,18.0
IEF,ISHARES:7-10 TRS BD ETF,Bonds,2026-01-20,9.0,-12.0,21.0
TIP,ISHARES:TIPS BD ETF,Bonds,2026-01-20,9.0,-23.0,32.0
STIP,ISHARES:0-5 TIPS BD ETF,Bonds,2026-01-20,4.0,4.0,0.0
EDV,VANGUARD EXT DUR T;ETF,Bonds,2026-01-20,-4.0,-37.0,33.0
HYG,ISHARES:IBOXX $HY CORP,Bonds,2026-01-20,-10.0,-40.0,30.0
SCHP,SCHWAB STR:US TIPS,Bonds,2026-01-20,-16.0,7.0,-23.0
PFF,ISHARES:PREF AND INC SEC,Bonds,2026-01-20,-20.0,-26.0,6.0
LQD,ISHARES:IBOXX $IG CORP,Bonds,2026-01-20,-33.0,-5.0,-28.0
SHY,ISHARES:1-3 TRS BD ETF,Bonds,2026-01-20,-38.0,-38.0,0.0
JNK,SPDR BBG HIGH YIELD BD,Bonds,2026-01-20,-43.0,-43.0,0.0
CORN,TEUCRIUM:CORN,Commodities,2026-01-20,62.0,-10.0,72.0
GDXJ,VANECK:JR GOLD MINERS,Commodities,2026-01-20,54.0,-10.0,64.0
GDX,VANECK:GOLD MINERS,Commodities,2026-01-20,50.0,26.0,24.0
TAGS,TEUCRIUM:AGRICULTURAL,Commodities,2026-01-20,25.0,-7.0,32.0
DBB,INVESCO DB MS BMTL,Commodities,2026-01-20,24.0,4.0,20.0
SLV,ISHARES:SILVER TRUST,Commodities,2026-01-20,20.0,37.0,-17.0
SILJ,ETFMG PRIME JR SILVR MNR,Commodities,2026-01-20,16.0,16.0,0.0
CPER,UNITED STATES COPPER IDX,Commodities,2026-01-20,14.0,14.0,0.0
SOYB,TEUCRIUM:SOYBEAN,Commodities,2026-01-20,11.0,11.0,0.0
PPLT,ABRDN:PHYSICAL PLATINUM,Commodities,2026-01-20,9.0,26.0,-17.0
GLD,SPDR GOLD,Commodities,2026-01-20,5.0,-16.0,21.0
UNG,UNITED STATES NAT GAS,Commodities,2026-01-20,5.0,11.0,-6.0
WEAT,TEUCRIUM:WHEAT,Commodities,2026-01-20,-7.0,-24.0,17.0
DBA,INVESCO DB MS AGRI,Commodities,2026-01-20,-12.0,-12.0,0.0
CANE,TEUCRIUM:SUGAR,Commodities,2026-01-20,-12.0,-17.0,5.0
URA,GLBL X URANIUM ETF,Commodities,2026-01-20,-23.0,-40.0,17.0
COMT,ISHARES:GSCI COMM DYN RS,Commodities,2026-01-20,-27.0,9.0,-36.0
USO,UNITED STATES OIL FUND,Commodities,2026-01-20,-29.0,-26.0,-3.0
DBC,INVESCO DB CM IDX,Commodities,2026-01-20,-36.0,-2.0,-34.0
T,AT&T INC.,Communication Services,2026-01-20,56.0,48.0,8.0
TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,2026-01-20,54.0,8.0,46.0
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,2026-01-20,41.0,31.0,10.0
WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,2026-01-20,16.0,51.0,-35.0
DIS,THE WALT DISNEY COMPANY,Communication Services,2026-01-20,13.0,3.0,10.0
VZ,VERIZON COMMUNICATIONS INC.,Communication Services,2026-01-20,13.0,12.0,1.0
CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,2026-01-20,9.0,-32.0,41.0
FOXA,FOX ,Communication Services,2026-01-20,7.0,7.0,0.0
PSKY,PARAMOUNT SKYDANCE ,Communication Services,2026-01-20,2.0,-11.0,13.0
CMCSA,COMCAST ,Communication Services,2026-01-20,-1.0,4.0,-5.0
GOOGL,ALPHABET INC.,Communication Services,2026-01-20,-10.0,27.0,-37.0
TMUS,"T-MOBILE US, INC.",Communication Services,2026-01-20,-10.0,-3.0,-7.0
MTCH,"MATCH GROUP, INC.",Communication Services,2026-01-20,-11.0,36.0,-47.0
OMC,OMNICOM GROUP INC.,Communication Services,2026-01-20,-17.0,-10.0,-7.0
NWSA,NEWS CORP.,Communication Services,2026-01-20,-17.0,-21.0,4.0
NFLX,"NETFLIX, INC.",Communication Services,2026-01-20,-22.0,-20.0,-2.0
LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,2026-01-20,-26.0,-14.0,-12.0
EA,ELECTRONIC ARTS INC.,Communication Services,2026-01-20,-30.0,-5.0,-25.0
TTD,"THE TRADE DESK, INC.",Communication Services,2026-01-20,-34.0,-47.0,13.0
META,"META PLATFORMS, INC.",Communication Services,2026-01-20,-43.0,-56.0,13.0
BBY,"BEST BUY CO., INC.",Consumer Discretionary,2026-01-20,48.0,-32.0,80.0
CVNA,CARVANA CO.,Consumer Discretionary,2026-01-20,47.0,37.0,10.0
TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,2026-01-20,43.0,37.0,6.0
YUM,"YUM! BRANDS, INC.",Consumer Discretionary,2026-01-20,35.0,-36.0,71.0
DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,2026-01-20,31.0,28.0,3.0
EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,2026-01-20,23.0,60.0,-37.0
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,2026-01-20,23.0,-18.0,41.0
APTV,APTIV PLC,Consumer Discretionary,2026-01-20,19.0,19.0,0.0
AMZN,"AMAZON.COM, INC.",Consumer Discretionary,2026-01-20,18.0,3.0,15.0
TPR,"TAPESTRY, INC.",Consumer Discretionary,2026-01-20,16.0,34.0,-18.0
GM,GENERAL MOTORS COMPANY,Consumer Discretionary,2026-01-20,15.0,51.0,-36.0
LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,2026-01-20,14.0,-10.0,24.0
F,FORD MOTOR COMPANY,Consumer Discretionary,2026-01-20,14.0,60.0,-46.0
ABNB,"AIRBNB, INC.",Consumer Discretionary,2026-01-20,13.0,7.0,6.0
LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,2026-01-20,13.0,36.0,-23.0
DASH,"DOORDASH, INC.",Consumer Discretionary,2026-01-20,12.0,17.0,-5.0
BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,2026-01-20,12.0,-8.0,20.0
MCD,MCDONALD'S ,Consumer Discretionary,2026-01-20,9.0,11.0,-2.0
DECK,DECKERS OUTDOOR ,Consumer Discretionary,2026-01-20,8.0,-18.0,26.0
RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,2026-01-20,7.0,-5.0,12.0
SBUX,STARBUCKS ,Consumer Discretionary,2026-01-20,6.0,1.0,5.0
PHM,"PULTEGROUP, INC.",Consumer Discretionary,2026-01-20,3.0,-28.0,31.0
EBAY,EBAY INC.,Consumer Discretionary,2026-01-20,3.0,15.0,-12.0
TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,2026-01-20,3.0,12.0,-9.0
CCL,CARNIVAL CORP,Consumer Discretionary,2026-01-20,-1.0,-43.0,42.0
MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,2026-01-20,-5.0,-36.0,31.0
RL,RALPH LAUREN ,Consumer Discretionary,2026-01-20,-6.0,40.0,-46.0
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,2026-01-20,-8.0,-32.0,24.0
GRMN,GARMIN LTD,Consumer Discretionary,2026-01-20,-9.0,-35.0,26.0
NVR,"NVR, INC.",Consumer Discretionary,2026-01-20,-13.0,-34.0,21.0
HAS,"HASBRO, INC.",Consumer Discretionary,2026-01-20,-14.0,45.0,-59.0
AZO,"AUTOZONE, INC.",Consumer Discretionary,2026-01-20,-14.0,-21.0,7.0
WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,2026-01-20,-15.0,55.0,-70.0
ROST,"ROSS STORES, INC.",Consumer Discretionary,2026-01-20,-17.0,-22.0,5.0
DHI,"D.R. HORTON, INC.",Consumer Discretionary,2026-01-20,-22.0,-19.0,-3.0
TSLA,"TESLA, INC.",Consumer Discretionary,2026-01-20,-26.0,35.0,-61.0
WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,2026-01-20,-28.0,1.0,-29.0
ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,2026-01-20,-31.0,-5.0,-26.0
ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,2026-01-20,-37.0,-23.0,-14.0
HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,2026-01-20,-39.0,-27.0,-12.0
NKE,"NIKE, INC.",Consumer Discretionary,2026-01-20,-39.0,6.0,-45.0
LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,2026-01-20,-41.0,-43.0,2.0
GPC,GENUINE PARTS COMPANY,Consumer Discretionary,2026-01-20,-46.0,-8.0,-38.0
HD,"THE HOME DEPOT, INC.",Consumer Discretionary,2026-01-20,-54.0,-41.0,-13.0
DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,2026-01-20,-57.0,-43.0,-14.0
POOL,POOL ,Consumer Discretionary,2026-01-20,-77.0,-2.0,-75.0
CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,2026-01-20,-78.0,-50.0,-28.0
LEN,LENNAR ,Consumer Discretionary,2026-01-20,-94.0,-68.0,-26.0
MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,2026-01-20,25.0,25.0,0.0
HSY,THE HERSHEY COMPANY,Consumer Staples,2026-01-20,24.0,4.0,20.0
DG,DOLLAR GENERAL ,Consumer Staples,2026-01-20,22.0,25.0,-3.0
LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,2026-01-20,18.0,56.0,-38.0
SYY,SYSCO ,Consumer Staples,2026-01-20,15.0,-24.0,39.0
WMT,WALMART INC.,Consumer Staples,2026-01-20,14.0,17.0,-3.0
PEP,"PEPSICO, INC.",Consumer Staples,2026-01-20,6.0,-9.0,15.0
KMB,KIMBERLY-CLARK ,Consumer Staples,2026-01-20,-1.0,9.0,-10.0
BG,BUNGE LIMITED,Consumer Staples,2026-01-20,-2.0,-39.0,37.0
PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,2026-01-20,-5.0,-7.0,2.0
KR,THE KROGER CO.,Consumer Staples,2026-01-20,-5.0,-5.0,0.0
CPB,CAMPBELL SOUP COMPANY,Consumer Staples,2026-01-20,-6.0,-27.0,21.0
GIS,"GENERAL MILLS, INC.",Consumer Staples,2026-01-20,-8.0,40.0,-48.0
EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,2026-01-20,-9.0,-35.0,26.0
KO,THE COCA-COLA COMPANY,Consumer Staples,2026-01-20,-10.0,30.0,-40.0
KVUE,KENVUE INC.,Consumer Staples,2026-01-20,-12.0,-10.0,-2.0
CAG,"CONAGRA BRANDS, INC.",Consumer Staples,2026-01-20,-13.0,-13.0,0.0
MNST,MONSTER BEVERAGE ,Consumer Staples,2026-01-20,-14.0,6.0,-20.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,2026-01-20,-16.0,13.0,-29.0
MO,"ALTRIA GROUP, INC.",Consumer Staples,2026-01-20,-17.0,-17.0,0.0
KDP,KEURIG DR PEPPER INC.,Consumer Staples,2026-01-20,-26.0,14.0,-40.0
STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,2026-01-20,-27.0,-60.0,33.0
DLTR,"DOLLAR TREE, INC.",Consumer Staples,2026-01-20,-27.0,-16.0,-11.0
SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,2026-01-20,-28.0,6.0,-34.0
TGT,TARGET ,Consumer Staples,2026-01-20,-35.0,-2.0,-33.0
CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,2026-01-20,-35.0,-20.0,-15.0
CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,2026-01-20,-35.0,-60.0,25.0
PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,2026-01-20,-36.0,-10.0,-26.0
BF.B,BROWN-FORMAN ,Consumer Staples,2026-01-20,-38.0,4.0,-42.0
TSN,"TYSON FOODS, INC.",Consumer Staples,2026-01-20,-40.0,-3.0,-37.0
HRL,HORMEL FOODS ,Consumer Staples,2026-01-20,-40.0,6.0,-46.0
TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,2026-01-20,-43.0,6.0,-49.0
COST,COSTCO WHOLESALE ,Consumer Staples,2026-01-20,-43.0,-64.0,21.0
KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,2026-01-20,-45.0,34.0,-79.0
CLX,THE CLOROX COMPANY,Consumer Staples,2026-01-20,-53.0,-9.0,-44.0
MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,2026-01-20,-57.0,-27.0,-30.0
FXC,INVESCO:CANADIAN DOLLAR,Currencies,2026-01-20,35.0,32.0,3.0
FXB,INVESCO:GBP STERLING,Currencies,2026-01-20,26.0,26.0,0.0
UUP,INVESCO DB USD IDX BL,Currencies,2026-01-20,8.0,39.0,-31.0
FXY,INVESCO:JAPANESE YEN,Currencies,2026-01-20,4.0,-23.0,27.0
FXE,INVESCO:EURO,Currencies,2026-01-20,3.0,-33.0,36.0
FXA,INVESCO:AU DOLLAR,Currencies,2026-01-20,-35.0,-20.0,-15.0
EQT,EQT ,Energy,2026-01-20,40.0,-35.0,75.0
EXE,EXPAND ENERGY ,Energy,2026-01-20,32.0,20.0,12.0
APA,APA ,Energy,2026-01-20,25.0,-2.0,27.0
DVN,DEVON ENERGY ,Energy,2026-01-20,18.0,12.0,6.0
WMB,"THE WILLIAMS COMPANIES, INC.",Energy,2026-01-20,15.0,-2.0,17.0
KMI,"KINDER MORGAN, INC.",Energy,2026-01-20,12.0,-2.0,14.0
TRGP,TARGA RESOURCES CORP.,Energy,2026-01-20,7.0,2.0,5.0
MPC,MARATHON PETROLEUM ,Energy,2026-01-20,3.0,-5.0,8.0
BKR,BAKER HUGHES COMPANY,Energy,2026-01-20,-16.0,-17.0,1.0
XOM,EXXON MOBIL ,Energy,2026-01-20,-16.0,-37.0,21.0
FANG,"DIAMONDBACK ENERGY, INC.",Energy,2026-01-20,-22.0,6.0,-28.0
CTRA,COTERRA ENERGY INC.,Energy,2026-01-20,-23.0,22.0,-45.0
OKE,"ONEOK, INC.",Energy,2026-01-20,-27.0,-22.0,-5.0
TPL,TEXAS PACIFIC LAND ,Energy,2026-01-20,-28.0,-27.0,-1.0
EOG,"EOG RESOURCES, INC.",Energy,2026-01-20,-32.0,-32.0,0.0
CVX,CHEVRON ,Energy,2026-01-20,-37.0,-35.0,-2.0
COP,CONOCOPHILLIPS,Energy,2026-01-20,-37.0,-11.0,-26.0
PSX,PHILLIPS 66,Energy,2026-01-20,-37.0,-28.0,-9.0
VLO,VALERO ENERGY ,Energy,2026-01-20,-47.0,-3.0,-44.0
OXY,OCCIDENTAL PETROLEUM ,Energy,2026-01-20,-51.0,-51.0,0.0
SLB,SCHLUMBERGER N.V.,Energy,2026-01-20,-69.0,-37.0,-32.0
HAL,HALLIBURTON COMPANY,Energy,2026-01-20,-73.0,-51.0,-22.0
WFC,WELLS FARGO & COMPANY,Financials,2026-01-20,71.0,18.0,53.0
AON,AON PLC,Financials,2026-01-20,46.0,36.0,10.0
JPM,JPMORGAN CHASE & CO.,Financials,2026-01-20,44.0,-20.0,64.0
BAC,BANK OF AMERICA ,Financials,2026-01-20,44.0,-10.0,54.0
BK,THE BANK OF NEW YORK MELLON ,Financials,2026-01-20,44.0,34.0,10.0
IVZ,INVESCO LTD.,Financials,2026-01-20,42.0,-6.0,48.0
NDAQ,"NASDAQ, INC.",Financials,2026-01-20,35.0,-5.0,40.0
SCHW,THE CHARLES SCHWAB ,Financials,2026-01-20,35.0,-5.0,40.0
MA,MASTERCARD INC..,Financials,2026-01-20,35.0,-33.0,68.0
V,VISA INC.,Financials,2026-01-20,35.0,-6.0,41.0
WTW,WILLIS TOWERS WATSON,Financials,2026-01-20,32.0,13.0,19.0
GL,GLOBE LIFE INC.,Financials,2026-01-20,31.0,-10.0,41.0
JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,2026-01-20,29.0,-3.0,32.0
USB,U.S. BANCORP,Financials,2026-01-20,29.0,49.0,-20.0
ACGL,ARCH CAPITAL GROUP LTD.,Financials,2026-01-20,26.0,28.0,-2.0
MS,MORGAN STANLEY,Financials,2026-01-20,26.0,3.0,23.0
HOOD,"ROBINHOOD MARKETS, INC.",Financials,2026-01-20,24.0,53.0,-29.0
APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,2026-01-20,23.0,-5.0,28.0
EG,"EVEREST GROUP, LTD.",Financials,2026-01-20,23.0,23.0,0.0
IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,2026-01-20,22.0,1.0,21.0
FIS,FIDELITY NATIONAL INFORMATION SERVICES,Financials,2026-01-20,20.0,-17.0,37.0
CINF,CINCINNATI FINANCIAL ,Financials,2026-01-20,20.0,63.0,-43.0
PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,2026-01-20,20.0,55.0,-35.0
COF,CAPITAL ONE FINANCIAL ,Financials,2026-01-20,18.0,44.0,-26.0
SYF,SYNCHRONY FINANCIAL,Financials,2026-01-20,18.0,70.0,-52.0
GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,2026-01-20,16.0,29.0,-13.0
AXP,AMERICAN EXPRESS COMPANY,Financials,2026-01-20,15.0,56.0,-41.0
PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,2026-01-20,13.0,47.0,-34.0
XYZ,"BLOCK, INC.",Financials,2026-01-20,13.0,-14.0,27.0
RF,REGIONS FINANCIAL ,Financials,2026-01-20,11.0,47.0,-36.0
CB,CHUBB LTD,Financials,2026-01-20,9.0,28.0,-19.0
WRB,W. R. BERKLEY ,Financials,2026-01-20,6.0,-16.0,22.0
ARES,ARES MANAGEMENT CORP,Financials,2026-01-20,5.0,12.0,-7.0
TFC,TRUIST FINANCIAL ,Financials,2026-01-20,5.0,45.0,-40.0
AFL,AFLAC INC.,Financials,2026-01-20,4.0,4.0,0.0
COIN,"COINBASE GLOBAL, INC.",Financials,2026-01-20,4.0,-14.0,18.0
AMP,"AMERIPRISE FINANCIAL, INC.",Financials,2026-01-20,3.0,-28.0,31.0
BX,BLACKSTONE INC,Financials,2026-01-20,3.0,-12.0,15.0
KKR,KKR & CO. INC.,Financials,2026-01-20,2.0,16.0,-14.0
GPN,GLOBAL PAYMENTS INC.,Financials,2026-01-20,1.0,-35.0,36.0
ALL,THE ALLSTATE ,Financials,2026-01-20,-0.0,41.0,-41.0
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,2026-01-20,0.0,0.0,0.0
TRV,"THE TRAVELERS COMPANIES, INC.",Financials,2026-01-20,-0.0,31.0,-31.0
KEY,KEYCORP,Financials,2026-01-20,-1.0,6.0,-7.0
TROW,"T. ROWE PRICE GROUP, INC.",Financials,2026-01-20,-2.0,-37.0,35.0
PYPL,"PAYPAL HOLDINGS, INC.",Financials,2026-01-20,-3.0,4.0,-7.0
HBAN,HUNTINGTON BANCSHARES INC.,Financials,2026-01-20,-3.0,15.0,-18.0
MET,"METLIFE, INC.",Financials,2026-01-20,-3.0,18.0,-21.0
NTRS,NORTHERN TRUST ,Financials,2026-01-20,-8.0,19.0,-27.0
AIZ,"ASSURANT, INC.",Financials,2026-01-20,-8.0,44.0,-52.0
STT,STATE STREET ,Financials,2026-01-20,-9.0,47.0,-56.0
CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,2026-01-20,-9.0,-26.0,17.0
MSCI,MSCI INC.,Financials,2026-01-20,-11.0,-20.0,9.0
MCO,MOODY'S ,Financials,2026-01-20,-11.0,-57.0,46.0
BEN,"FRANKLIN RESOURCES, INC.",Financials,2026-01-20,-12.0,-17.0,5.0
BLK,"BLACKROCK, INC.",Financials,2026-01-20,-12.0,-32.0,20.0
SPGI,S&P GLOBAL INC.,Financials,2026-01-20,-13.0,-54.0,41.0
PGR,THE PROGRESSIVE ,Financials,2026-01-20,-14.0,37.0,-51.0
CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,2026-01-20,-16.0,62.0,-78.0
L,LOEWS ,Financials,2026-01-20,-18.0,6.0,-24.0
C,CITIGROUP INC.,Financials,2026-01-20,-19.0,-19.0,0.0
MTB,M&T BANK ,Financials,2026-01-20,-20.0,-30.0,10.0
FITB,FIFTH THIRD BANCORP,Financials,2026-01-20,-20.0,6.0,-26.0
BRO,"BROWN & BROWN, INC.",Financials,2026-01-20,-21.0,-21.0,0.0
ERIE,ERIE INDEMNITY COMPANY,Financials,2026-01-20,-21.0,-48.0,27.0
AJG,ARTHUR J. GALLAGHER & CO.,Financials,2026-01-20,-26.0,-14.0,-12.0
RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,2026-01-20,-28.0,-37.0,9.0
HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,2026-01-20,-31.0,5.0,-36.0
BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,2026-01-20,-33.0,6.0,-39.0
MMC,"MARSH & MCLENNAN COMPANIES, INC.",Financials,2026-01-20,-34.0,26.0,-60.0
PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,2026-01-20,-37.0,-12.0,-25.0
FDS,FACTSET RESEARCH SYSTEMS INC.,Financials,2026-01-20,-42.0,-28.0,-14.0
FISV,"FISERV, INC.",Financials,2026-01-20,-42.0,-27.0,-15.0
CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,2026-01-20,-43.0,-63.0,20.0
CME,CME GROUP INC.,Financials,2026-01-20,-53.0,-28.0,-25.0
ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,2026-01-20,-53.0,-41.0,-12.0
EWQ,ISHARES:MSCI FRANCE,Foreign,2026-01-20,65.0,-10.0,75.0
EIS,ISHARES:MSCI ISRAEL,Foreign,2026-01-20,46.0,-3.0,49.0
EWG,ISHARES:MSCI GERMANY,Foreign,2026-01-20,35.0,-24.0,59.0
GREK,GLBL X MSCI GREECE,Foreign,2026-01-20,29.0,14.0,15.0
MCHI,ISHARES:MSCI CHINA,Foreign,2026-01-20,22.0,-6.0,28.0
ECH,ISHARES:MSCI CHILE,Foreign,2026-01-20,19.0,27.0,-8.0
EWM,ISHARES:MSCI MALAYSIA,Foreign,2026-01-20,10.0,-45.0,55.0
VNM,VANECK:VIETNAM,Foreign,2026-01-20,9.0,-12.0,21.0
EWS,ISHARES:MSCI SINGAPORE,Foreign,2026-01-20,8.0,14.0,-6.0
ENZL,ISHARES:MSCI NEW ZLND,Foreign,2026-01-20,7.0,-48.0,55.0
EWP,ISHARES:MSCI SPAIN,Foreign,2026-01-20,6.0,5.0,1.0
EWY,ISHARES:MSCI S KOREA,Foreign,2026-01-20,3.0,-23.0,26.0
EWI,ISHARES:MSCI ITALY,Foreign,2026-01-20,0.0,2.0,-2.0
EWH,ISHARES:MSCI HONG KONG,Foreign,2026-01-20,-1.0,-9.0,8.0
EPU,ISHARES:MSCI PERU,Foreign,2026-01-20,-1.0,3.0,-4.0
EFNL,ISHARES:MSCI FINLAND,Foreign,2026-01-20,-8.0,-3.0,-5.0
EWL,ISHARES:MSCI SWITZERLAND,Foreign,2026-01-20,-10.0,-41.0,31.0
QAT,ISHARES:MSCI QATAR,Foreign,2026-01-20,-12.0,-35.0,23.0
EWC,ISHARES:MSCI CANADA,Foreign,2026-01-20,-14.0,12.0,-26.0
EWU,ISHARES:MSCI UK,Foreign,2026-01-20,-17.0,-23.0,6.0
EWA,ISHARES:MSCI AUSTRALIA,Foreign,2026-01-20,-20.0,-53.0,33.0
EWO,ISHARES:MSCI AUSTRIA,Foreign,2026-01-20,-20.0,4.0,-24.0
EIDO,ISHARES:MSCI INDONESIA,Foreign,2026-01-20,-20.0,-8.0,-12.0
NORW,GLBL X MSCI NORWAY ETF,Foreign,2026-01-20,-21.0,-34.0,13.0
EWJ,ISHARES:MSCI JAPAN,Foreign,2026-01-20,-24.0,-43.0,19.0
EIRL,ISHARES:MSCI IRELAND,Foreign,2026-01-20,-25.0,-13.0,-12.0
INDA,ISHARES:MSCI INDIA,Foreign,2026-01-20,-25.0,-74.0,49.0
EPOL,ISHARES:MSCI POLAND,Foreign,2026-01-20,-33.0,21.0,-54.0
EDEN,ISHARES:MSCI DENMARK,Foreign,2026-01-20,-34.0,-61.0,27.0
TUR,ISHARES:MSCI TURKEY,Foreign,2026-01-20,-39.0,-2.0,-37.0
EWZ,ISHARES:MSCI BRAZIL,Foreign,2026-01-20,-45.0,-24.0,-21.0
EWK,ISHARES:MSCI BELGIUM,Foreign,2026-01-20,-50.0,6.0,-56.0
EWN,ISHARES:MSCI NETHERLANDS,Foreign,2026-01-20,-51.0,-53.0,2.0
EPHE,ISHARES:MSCI PHILIPPINES,Foreign,2026-01-20,-58.0,-51.0,-7.0
EWD,ISHARES:MSCI SWEDEN,Foreign,2026-01-20,-66.0,-53.0,-13.0
THD,ISHARES:MSCI THAI,Foreign,2026-01-20,-68.0,-22.0,-46.0
EWT,ISHARES:MSCI TAIWAN,Foreign,2026-01-20,-69.0,-27.0,-42.0
EWW,ISHARES:MSCI MEXICO,Foreign,2026-01-20,-77.0,-23.0,-54.0
NQ=F,NASDAQ 100 FUTURES,Futures,2026-01-20,28.0,-64.0,92.0
ES=F,E-MINI S&P 500 FUTURES,Futures,2026-01-20,14.0,-48.0,62.0
BTC=F,BITCOIN FUTURES,Futures,2026-01-20,-49.0,-45.0,-4.0
ABBV,ABBVIE INC.,Health Care,2026-01-20,64.0,13.0,51.0
ABT,ABBOTT LABORATORIES,Health Care,2026-01-20,47.0,19.0,28.0
MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,2026-01-20,47.0,54.0,-7.0
REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,2026-01-20,45.0,14.0,31.0
LLY,ELI LILLY AND COMPANY,Health Care,2026-01-20,44.0,-9.0,53.0
HSIC,"HENRY SCHEIN, INC.",Health Care,2026-01-20,42.0,-28.0,70.0
GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,2026-01-20,40.0,-26.0,66.0
BIIB,BIOGEN INC.,Health Care,2026-01-20,39.0,20.0,19.0
STE,STERIS PUBLIC LIMITED COMPANY,Health Care,2026-01-20,35.0,-20.0,55.0
BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,2026-01-20,33.0,1.0,32.0
MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,2026-01-20,28.0,6.0,22.0
A,"AGILENT TECHNOLOGIES, INC.",Health Care,2026-01-20,26.0,43.0,-17.0
VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,2026-01-20,26.0,14.0,12.0
CAH,"CARDINAL HEALTH, INC.",Health Care,2026-01-20,25.0,25.0,0.0
WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,2026-01-20,25.0,23.0,2.0
PODD,INSULET ,Health Care,2026-01-20,24.0,24.0,0.0
ISRG,"INTUITIVE SURGICAL, INC.",Health Care,2026-01-20,18.0,15.0,3.0
IDXX,"IDEXX LABORATORIES, INC.",Health Care,2026-01-20,18.0,53.0,-35.0
GILD,"GILEAD SCIENCES, INC.",Health Care,2026-01-20,16.0,44.0,-28.0
ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,2026-01-20,15.0,2.0,13.0
EW,EDWARDS LIFESCIENCES ,Health Care,2026-01-20,14.0,26.0,-12.0
