Date,Ticker,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo
2025-12-03,CDW,-1.41,-0.76,0.45,-1.97
2025-12-04,CDW,-0.55,-0.76,0.45,-1.97
2025-12-05,CDW,1.16,-0.76,0.45,-1.97
2025-12-01,CEG,-75.58,-72.15,-68.29,-76.0
2025-12-02,CEG,-70.96,-72.15,-68.29,-76.0
2025-12-03,CEG,-73.37,-72.15,-68.29,-76.0
2025-12-04,CEG,-66.01,-72.15,-68.29,-76.0
2025-12-05,CEG,-74.81,-72.15,-68.29,-76.0
2025-12-01,CF,-16.38,-16.95,-16.05,-17.84
2025-12-02,CF,-17.21,-16.95,-16.05,-17.84
2025-12-03,CF,-16.89,-16.95,-16.05,-17.84
2025-12-04,CF,-15.95,-16.95,-16.05,-17.84
2025-12-05,CF,-18.3,-16.95,-16.05,-17.84
2025-12-01,CFG,-19.38,-18.71,-18.11,-19.3
2025-12-02,CFG,-19.3,-18.71,-18.11,-19.3
2025-12-03,CFG,-18.28,-18.71,-18.11,-19.3
2025-12-04,CFG,-18.08,-18.71,-18.11,-19.3
2025-12-05,CFG,-18.5,-18.71,-18.11,-19.3
2025-12-01,CHD,-0.89,-1.37,-0.93,-1.81
2025-12-02,CHD,-1.93,-1.37,-0.93,-1.81
2025-12-03,CHD,-1.56,-1.37,-0.93,-1.81
2025-12-04,CHD,-1.52,-1.37,-0.93,-1.81
2025-12-05,CHD,-0.95,-1.37,-0.93,-1.81
2025-12-01,CHRW,-24.43,-25.8,-24.52,-27.07
2025-12-02,CHRW,-25.12,-25.8,-24.52,-27.07
2025-12-03,CHRW,-25.21,-25.8,-24.52,-27.07
2025-12-04,CHRW,-26.7,-25.8,-24.52,-27.07
2025-12-05,CHRW,-27.53,-25.8,-24.52,-27.07
2025-12-01,CHTR,-16.35,-13.35,-10.17,-16.54
2025-12-02,CHTR,-15.57,-13.35,-10.17,-16.54
2025-12-03,CHTR,-13.33,-13.35,-10.17,-16.54
2025-12-04,CHTR,-13.31,-13.35,-10.17,-16.54
2025-12-05,CHTR,-8.19,-13.35,-10.17,-16.54
2025-12-01,CI,-44.58,-47.78,-44.17,-51.39
2025-12-02,CI,-44.05,-47.78,-44.17,-51.39
2025-12-03,CI,-47.83,-47.78,-44.17,-51.39
2025-12-04,CI,-49.73,-47.78,-44.17,-51.39
2025-12-05,CI,-52.71,-47.78,-44.17,-51.39
2025-12-01,CINF,-14.09,-16.53,-15.07,-18.0
2025-12-02,CINF,-16.35,-16.53,-15.07,-18.0
2025-12-03,CINF,-17.29,-16.53,-15.07,-18.0
2025-12-04,CINF,-17.11,-16.53,-15.07,-18.0
2025-12-05,CINF,-17.82,-16.53,-15.07,-18.0
2025-12-01,CIVI,2.14,2.49,3.01,1.96
2025-12-02,CIVI,1.73,2.49,3.01,1.96
2025-12-03,CIVI,2.83,2.49,3.01,1.96
2025-12-04,CIVI,2.9,2.49,3.01,1.96
2025-12-05,CIVI,2.83,2.49,3.01,1.96
2025-12-01,CL,0.35,-1.06,-0.16,-1.97
2025-12-02,CL,-0.77,-1.06,-0.16,-1.97
2025-12-03,CL,-1.39,-1.06,-0.16,-1.97
2025-12-04,CL,-1.99,-1.06,-0.16,-1.97
2025-12-05,CL,-1.52,-1.06,-0.16,-1.97
2025-12-01,CLX,3.93,3.01,3.65,2.38
2025-12-02,CLX,3.41,3.01,3.65,2.38
2025-12-03,CLX,2.69,3.01,3.65,2.38
2025-12-04,CLX,2.62,3.01,3.65,2.38
2025-12-05,CLX,2.42,3.01,3.65,2.38
2025-12-01,CMBT,0.44,0.65,0.81,0.49
2025-12-02,CMBT,0.62,0.65,0.81,0.49
2025-12-03,CMBT,0.87,0.65,0.81,0.49
2025-12-04,CMBT,0.73,0.65,0.81,0.49
2025-12-05,CMBT,0.61,0.65,0.81,0.49
2025-12-01,CMCSA,1.31,1.84,2.17,1.51
2025-12-02,CMCSA,1.75,1.84,2.17,1.51
2025-12-03,CMCSA,2.16,1.84,2.17,1.51
2025-12-04,CMCSA,1.93,1.84,2.17,1.51
2025-12-05,CMCSA,2.04,1.84,2.17,1.51
2025-12-01,CME,-32.84,-36.85,-33.58,-40.13
2025-12-02,CME,-34.34,-36.85,-33.58,-40.13
2025-12-03,CME,-37.49,-36.85,-33.58,-40.13
2025-12-04,CME,-38.64,-36.85,-33.58,-40.13
2025-12-05,CME,-40.96,-36.85,-33.58,-40.13
2025-12-01,CMG,0.73,0.57,0.71,0.43
2025-12-02,CMG,0.63,0.57,0.71,0.43
2025-12-03,CMG,0.42,0.57,0.71,0.43
2025-12-04,CMG,0.64,0.57,0.71,0.43
2025-12-05,CMG,0.43,0.57,0.71,0.43
2025-12-01,CMI,-170.33,-161.11,-154.73,-167.49
2025-12-02,CMI,-164.98,-161.11,-154.73,-167.49
2025-12-03,CMI,-158.67,-161.11,-154.73,-167.49
2025-12-04,CMI,-155.74,-161.11,-154.73,-167.49
2025-12-05,CMI,-155.83,-161.11,-154.73,-167.49
2025-12-01,CMRE,-1.6,-1.14,-0.82,-1.46
2025-12-02,CMRE,-1.31,-1.14,-0.82,-1.46
2025-12-03,CMRE,-0.99,-1.14,-0.82,-1.46
2025-12-04,CMRE,-0.8,-1.14,-0.82,-1.46
2025-12-05,CMRE,-1.0,-1.14,-0.82,-1.46
2025-12-01,CMS,-3.11,-4.11,-3.31,-4.92
2025-12-02,CMS,-3.63,-4.11,-3.31,-4.92
2025-12-03,CMS,-4.08,-4.11,-3.31,-4.92
2025-12-04,CMS,-4.57,-4.11,-3.31,-4.92
2025-12-05,CMS,-5.18,-4.11,-3.31,-4.92
2025-12-01,CNC,3.69,4.34,4.76,3.92
2025-12-02,CNC,4.61,4.34,4.76,3.92
2025-12-03,CNC,4.61,4.34,4.76,3.92
2025-12-04,CNC,4.65,4.34,4.76,3.92
2025-12-05,CNC,4.14,4.34,4.76,3.92
2025-12-01,CNP,-6.34,-6.9,-6.58,-7.23
2025-12-02,CNP,-7.12,-6.9,-6.58,-7.23
2025-12-03,CNP,-7.09,-6.9,-6.58,-7.23
2025-12-04,CNP,-6.93,-6.9,-6.58,-7.23
2025-12-05,CNP,-7.04,-6.9,-6.58,-7.23
2025-12-01,CNR,-16.86,-13.16,-9.96,-16.35
2025-12-02,CNR,-16.37,-13.16,-9.96,-16.35
2025-12-03,CNR,-11.5,-13.16,-9.96,-16.35
2025-12-04,CNR,-10.14,-13.16,-9.96,-16.35
2025-12-05,CNR,-10.91,-13.16,-9.96,-16.35
2025-12-01,COF,-33.39,-27.36,-23.11,-31.61
2025-12-02,COF,-29.76,-27.36,-23.11,-31.61
2025-12-03,COF,-26.52,-27.36,-23.11,-31.61
2025-12-04,COF,-24.05,-27.36,-23.11,-31.61
2025-12-05,COF,-23.08,-27.36,-23.11,-31.61
2025-12-01,COIN,-44.9,-35.98,-28.82,-43.14
2025-12-02,COIN,-41.48,-35.98,-28.82,-43.14
2025-12-03,COIN,-27.82,-35.98,-28.82,-43.14
2025-12-04,COIN,-30.69,-35.98,-28.82,-43.14
2025-12-05,COIN,-35.01,-35.98,-28.82,-43.14
2025-12-01,COMT,-2.48,-2.44,-2.31,-2.57
2025-12-02,COMT,-2.58,-2.44,-2.31,-2.57
2025-12-03,COMT,-2.5,-2.44,-2.31,-2.57
2025-12-04,COMT,-2.39,-2.44,-2.31,-2.57
2025-12-05,COMT,-2.24,-2.44,-2.31,-2.57
2025-12-01,COO,-17.65,-17.53,-15.26,-19.79
2025-12-02,COO,-19.22,-17.53,-15.26,-19.79
2025-12-03,COO,-19.08,-17.53,-15.26,-19.79
2025-12-04,COO,-18.03,-17.53,-15.26,-19.79
2025-12-05,COO,-13.66,-17.53,-15.26,-19.79
2025-12-01,COP,0.21,1.58,3.44,-0.28
2025-12-02,COP,-0.76,1.58,3.44,-0.28
2025-12-03,COP,1.76,1.58,3.44,-0.28
2025-12-04,COP,3.07,1.58,3.44,-0.28
2025-12-05,COP,3.64,1.58,3.44,-0.28
2025-12-01,COR,-110.76,-126.2,-115.75,-136.65
2025-12-02,COR,-120.21,-126.2,-115.75,-136.65
2025-12-03,COR,-135.57,-126.2,-115.75,-136.65
2025-12-04,COR,-133.25,-126.2,-115.75,-136.65
2025-12-05,COR,-131.22,-126.2,-115.75,-136.65
2025-12-01,CORN,-1.06,-1.07,-0.98,-1.16
2025-12-02,CORN,-0.92,-1.07,-0.98,-1.16
2025-12-03,CORN,-1.16,-1.07,-0.98,-1.16
2025-12-04,CORN,-1.08,-1.07,-0.98,-1.16
2025-12-05,CORN,-1.12,-1.07,-0.98,-1.16
2025-12-01,COST,-231.0,-233.6,-220.08,-247.13
2025-12-02,COST,-220.93,-233.6,-220.08,-247.13
2025-12-03,COST,-220.7,-233.6,-220.08,-247.13
2025-12-04,COST,-247.11,-233.6,-220.08,-247.13
2025-12-05,COST,-248.28,-233.6,-220.08,-247.13
2025-12-01,CPAY,-58.33,-54.77,-48.46,-61.08
2025-12-02,CPAY,-59.65,-54.77,-48.46,-61.08
2025-12-03,CPAY,-54.71,-54.77,-48.46,-61.08
2025-12-04,CPAY,-57.21,-54.77,-48.46,-61.08
2025-12-05,CPAY,-43.96,-54.77,-48.46,-61.08
2025-12-01,CPB,-0.62,-1.35,-0.89,-1.82
2025-12-02,CPB,-1.32,-1.35,-0.89,-1.82
2025-12-03,CPB,-1.37,-1.35,-0.89,-1.82
2025-12-04,CPB,-1.85,-1.35,-0.89,-1.82
2025-12-05,CPB,-1.61,-1.35,-0.89,-1.82
2025-12-01,CPER,-3.36,-2.92,-2.41,-3.43
2025-12-02,CPER,-3.51,-2.92,-2.41,-3.43
2025-12-03,CPER,-2.62,-2.92,-2.41,-3.43
2025-12-04,CPER,-2.81,-2.92,-2.41,-3.43
2025-12-05,CPER,-2.3,-2.92,-2.41,-3.43
2025-12-01,CPRT,-1.28,-1.53,-1.37,-1.7
2025-12-02,CPRT,-1.47,-1.53,-1.37,-1.7
2025-12-03,CPRT,-1.58,-1.53,-1.37,-1.7
2025-12-04,CPRT,-1.63,-1.53,-1.37,-1.7
2025-12-05,CPRT,-1.71,-1.53,-1.37,-1.7
2025-12-01,CPT,-28.41,-29.27,-28.3,-30.23
2025-12-02,CPT,-28.47,-29.27,-28.3,-30.23
2025-12-03,CPT,-28.91,-29.27,-28.3,-30.23
2025-12-04,CPT,-29.96,-29.27,-28.3,-30.23
2025-12-05,CPT,-30.59,-29.27,-28.3,-30.23
2025-12-01,CRESY,-2.85,-2.8,-2.64,-2.96
2025-12-02,CRESY,-3.01,-2.8,-2.64,-2.96
2025-12-03,CRESY,-2.61,-2.8,-2.64,-2.96
2025-12-04,CRESY,-2.67,-2.8,-2.64,-2.96
2025-12-05,CRESY,-2.86,-2.8,-2.64,-2.96
2025-12-01,CRL,1.43,6.11,11.02,1.2
2025-12-02,CRL,0.1,6.11,11.02,1.2
2025-12-03,CRL,10.01,6.11,11.02,1.2
2025-12-04,CRL,9.38,6.11,11.02,1.2
2025-12-05,CRL,9.65,6.11,11.02,1.2
2025-12-01,CRM,-158.65,-148.62,-137.23,-160.01
2025-12-02,CRM,-156.77,-148.62,-137.23,-160.01
2025-12-03,CRM,-152.76,-148.62,-137.23,-160.01
2025-12-04,CRM,-144.02,-148.62,-137.23,-160.01
2025-12-05,CRM,-130.91,-148.62,-137.23,-160.01
2025-12-01,CRWD,-81.9,-72.03,-64.75,-79.31
2025-12-02,CRWD,-69.48,-72.03,-64.75,-79.31
2025-12-03,CRWD,-61.86,-72.03,-64.75,-79.31
2025-12-04,CRWD,-72.91,-72.03,-64.75,-79.31
2025-12-05,CRWD,-74.0,-72.03,-64.75,-79.31
2025-12-01,CSCO,-36.87,-35.63,-34.82,-36.44
2025-12-02,CSCO,-36.04,-35.63,-34.82,-36.44
2025-12-03,CSCO,-35.16,-35.63,-34.82,-36.44
2025-12-04,CSCO,-35.15,-35.63,-34.82,-36.44
2025-12-05,CSCO,-34.94,-35.63,-34.82,-36.44
2025-12-01,CSGP,-2.54,-2.27,-1.85,-2.69
2025-12-02,CSGP,-2.36,-2.27,-1.85,-2.69
2025-12-03,CSGP,-1.54,-2.27,-1.85,-2.69
2025-12-04,CSGP,-2.37,-2.27,-1.85,-2.69
2025-12-05,CSGP,-2.55,-2.27,-1.85,-2.69
2025-12-01,CSX,-2.65,-1.85,-1.16,-2.54
2025-12-02,CSX,-2.53,-1.85,-1.16,-2.54
2025-12-03,CSX,-1.55,-1.85,-1.16,-2.54
2025-12-04,CSX,-1.32,-1.85,-1.16,-2.54
2025-12-05,CSX,-1.2,-1.85,-1.16,-2.54
2025-12-01,CTAS,-36.16,-36.57,-35.46,-37.68
2025-12-02,CTAS,-37.4,-36.57,-35.46,-37.68
2025-12-03,CTAS,-36.88,-36.57,-35.46,-37.68
2025-12-04,CTAS,-37.56,-36.57,-35.46,-37.68
2025-12-05,CTAS,-34.84,-36.57,-35.46,-37.68
2025-12-01,CTRA,-8.24,-8.14,-7.74,-8.55
2025-12-02,CTRA,-8.8,-8.14,-7.74,-8.55
2025-12-03,CTRA,-8.03,-8.14,-7.74,-8.55
2025-12-04,CTRA,-7.85,-8.14,-7.74,-8.55
2025-12-05,CTRA,-7.8,-8.14,-7.74,-8.55
2025-12-01,CTSH,-7.07,-5.44,-3.98,-6.91
2025-12-02,CTSH,-6.81,-5.44,-3.98,-6.91
2025-12-03,CTSH,-5.26,-5.44,-3.98,-6.91
2025-12-04,CTSH,-4.3,-5.44,-3.98,-6.91
2025-12-05,CTSH,-3.78,-5.44,-3.98,-6.91
2025-12-01,CTVA,-4.67,-5.26,-4.76,-5.77
2025-12-02,CTVA,-5.61,-5.26,-4.76,-5.77
2025-12-03,CTVA,-5.91,-5.26,-4.76,-5.77
2025-12-04,CTVA,-4.92,-5.26,-4.76,-5.77
2025-12-05,CTVA,-5.21,-5.26,-4.76,-5.77
2025-12-01,CVS,-8.82,-11.1,-9.47,-12.73
2025-12-02,CVS,-10.3,-11.1,-9.47,-12.73
2025-12-03,CVS,-12.92,-11.1,-9.47,-12.73
2025-12-04,CVS,-11.17,-11.1,-9.47,-12.73
2025-12-05,CVS,-12.29,-11.1,-9.47,-12.73
2025-12-01,CVX,-13.04,-14.25,-13.1,-15.41
2025-12-02,CVX,-15.33,-14.25,-13.1,-15.41
2025-12-03,CVX,-13.99,-14.25,-13.1,-15.41
2025-12-04,CVX,-13.32,-14.25,-13.1,-15.41
2025-12-05,CVX,-15.58,-14.25,-13.1,-15.41
2025-12-01,D,-12.16,-13.06,-12.19,-13.93
2025-12-02,D,-12.61,-13.06,-12.19,-13.93
2025-12-03,D,-12.93,-13.06,-12.19,-13.93
2025-12-04,D,-13.12,-13.06,-12.19,-13.93
2025-12-05,D,-14.47,-13.06,-12.19,-13.93
2025-12-01,DAL,-7.43,-5.36,-3.87,-6.85
2025-12-02,DAL,-6.44,-5.36,-3.87,-6.85
2025-12-03,DAL,-4.09,-5.36,-3.87,-6.85
2025-12-04,DAL,-4.34,-5.36,-3.87,-6.85
2025-12-05,DAL,-4.48,-5.36,-3.87,-6.85
2025-12-01,DASH,-27.54,-14.87,-7.22,-22.53
2025-12-02,DASH,-16.14,-14.87,-7.22,-22.53
2025-12-03,DASH,-10.64,-14.87,-7.22,-22.53
2025-12-04,DASH,-11.93,-14.87,-7.22,-22.53
2025-12-05,DASH,-8.12,-14.87,-7.22,-22.53
2025-12-01,DAY,-0.81,-0.83,-0.81,-0.85
2025-12-02,DAY,-0.82,-0.83,-0.81,-0.85
2025-12-03,DAY,-0.83,-0.83,-0.81,-0.85
2025-12-04,DAY,-0.82,-0.83,-0.81,-0.85
2025-12-05,DAY,-0.86,-0.83,-0.81,-0.85
2025-12-01,DBA,-3.04,-2.92,-2.83,-3.0
2025-12-02,DBA,-2.92,-2.92,-2.83,-3.0
2025-12-03,DBA,-2.95,-2.92,-2.83,-3.0
2025-12-04,DBA,-2.87,-2.92,-2.83,-3.0
2025-12-05,DBA,-2.81,-2.92,-2.83,-3.0
2025-12-01,DBB,-1.36,-1.21,-1.0,-1.42
2025-12-02,DBB,-1.48,-1.21,-1.0,-1.42
2025-12-03,DBB,-1.13,-1.21,-1.0,-1.42
2025-12-04,DBB,-1.16,-1.21,-1.0,-1.42
2025-12-05,DBB,-0.94,-1.21,-1.0,-1.42
2025-12-01,DBC,-1.78,-1.74,-1.63,-1.86
2025-12-02,DBC,-1.88,-1.74,-1.63,-1.86
2025-12-03,DBC,-1.77,-1.74,-1.63,-1.86
2025-12-04,DBC,-1.71,-1.74,-1.63,-1.86
2025-12-05,DBC,-1.57,-1.74,-1.63,-1.86
2025-12-01,DD,1.66,1.63,2.01,1.25
2025-12-02,DD,1.27,1.63,2.01,1.25
2025-12-03,DD,1.41,1.63,2.01,1.25
2025-12-04,DD,1.57,1.63,2.01,1.25
2025-12-05,DD,2.26,1.63,2.01,1.25
2025-12-01,DDOG,-14.27,-17.25,-14.59,-19.9
2025-12-02,DDOG,-15.69,-17.25,-14.59,-19.9
2025-12-03,DDOG,-16.34,-17.25,-14.59,-19.9
2025-12-04,DDOG,-19.17,-17.25,-14.59,-19.9
2025-12-05,DDOG,-20.76,-17.25,-14.59,-19.9
2025-12-01,DE,-130.05,-122.72,-115.79,-129.64
2025-12-02,DE,-129.01,-122.72,-115.79,-129.64
2025-12-03,DE,-116.34,-122.72,-115.79,-129.64
2025-12-04,DE,-115.13,-122.72,-115.79,-129.64
2025-12-05,DE,-123.05,-122.72,-115.79,-129.64
2025-12-01,DECK,-0.62,2.3,5.58,-0.97
2025-12-02,DECK,-0.87,2.3,5.58,-0.97
2025-12-03,DECK,2.33,2.3,5.58,-0.97
2025-12-04,DECK,3.61,2.3,5.58,-0.97
2025-12-05,DECK,7.06,2.3,5.58,-0.97
2025-12-01,DELL,-15.55,-11.73,-8.63,-14.82
2025-12-02,DELL,-11.69,-11.73,-8.63,-14.82
2025-12-03,DELL,-14.01,-11.73,-8.63,-14.82
2025-12-04,DELL,-8.65,-11.73,-8.63,-14.82
2025-12-05,DELL,-8.73,-11.73,-8.63,-14.82
2025-12-01,DG,-26.09,-18.05,-7.3,-28.79
2025-12-02,DG,-25.4,-18.05,-7.3,-28.79
2025-12-03,DG,-25.54,-18.05,-7.3,-28.79
2025-12-04,DG,-10.14,-18.05,-7.3,-28.79
2025-12-05,DG,-3.06,-18.05,-7.3,-28.79
2025-12-01,DGX,-25.91,-26.56,-25.76,-27.35
2025-12-02,DGX,-27.13,-26.56,-25.76,-27.35
2025-12-03,DGX,-27.07,-26.56,-25.76,-27.35
2025-12-04,DGX,-25.5,-26.56,-25.76,-27.35
2025-12-05,DGX,-27.17,-26.56,-25.76,-27.35
2025-12-01,DHI,-17.45,-14.78,-11.75,-17.81
2025-12-02,DHI,-16.36,-14.78,-11.75,-17.81
2025-12-03,DHI,-9.82,-14.78,-11.75,-17.81
2025-12-04,DHI,-14.09,-14.78,-11.75,-17.81
2025-12-05,DHI,-16.2,-14.78,-11.75,-17.81
2025-12-01,DHR,-6.75,-4.38,-2.8,-5.95
2025-12-02,DHR,-4.3,-4.38,-2.8,-5.95
2025-12-03,DHR,-2.43,-4.38,-2.8,-5.95
2025-12-04,DHR,-3.76,-4.38,-2.8,-5.95
2025-12-05,DHR,-4.64,-4.38,-2.8,-5.95
2025-12-01,DHT,-1.43,-1.5,-1.42,-1.57
2025-12-02,DHT,-1.49,-1.5,-1.42,-1.57
2025-12-03,DHT,-1.41,-1.5,-1.42,-1.57
2025-12-04,DHT,-1.58,-1.5,-1.42,-1.57
2025-12-05,DHT,-1.57,-1.5,-1.42,-1.57
2025-12-01,DIA,-138.72,-134.62,-131.67,-137.58
2025-12-02,DIA,-136.78,-134.62,-131.67,-137.58
2025-12-03,DIA,-132.63,-134.62,-131.67,-137.58
2025-12-04,DIA,-132.97,-134.62,-131.67,-137.58
2025-12-05,DIA,-132.01,-134.62,-131.67,-137.58
2025-12-01,DIS,3.24,2.09,2.81,1.37
2025-12-02,DIS,1.3,2.09,2.81,1.37
2025-12-03,DIS,2.21,2.09,2.81,1.37
2025-12-04,DIS,1.94,2.09,2.81,1.37
2025-12-05,DIS,1.77,2.09,2.81,1.37
2025-12-01,DJI,-4273.66,-3872.47,-3580.78,-4164.15
2025-12-02,DJI,-4088.53,-3872.47,-3580.78,-4164.15
2025-12-03,DJI,-3680.09,-3872.47,-3580.78,-4164.15
2025-12-04,DJI,-3712.05,-3872.47,-3580.78,-4164.15
2025-12-05,DJI,-3608.0,-3872.47,-3580.78,-4164.15
2025-12-01,DLR,-27.98,-24.7,-21.23,-28.18
2025-12-02,DLR,-27.87,-24.7,-21.23,-28.18
2025-12-03,DLR,-24.68,-24.7,-21.23,-28.18
2025-12-04,DLR,-23.35,-24.7,-21.23,-28.18
2025-12-05,DLR,-19.64,-24.7,-21.23,-28.18
2025-12-01,DLTR,-31.96,-27.83,-22.4,-33.26
2025-12-02,DLTR,-32.86,-27.83,-22.4,-33.26
2025-12-03,DLTR,-28.93,-27.83,-22.4,-33.26
2025-12-04,DLTR,-25.98,-27.83,-22.4,-33.26
2025-12-05,DLTR,-19.41,-27.83,-22.4,-33.26
2025-12-01,DOC,0.08,-0.57,-0.03,-1.1
2025-12-02,DOC,-0.07,-0.57,-0.03,-1.1
2025-12-03,DOC,-0.82,-0.57,-0.03,-1.1
2025-12-04,DOC,-0.93,-0.57,-0.03,-1.1
2025-12-05,DOC,-1.09,-0.57,-0.03,-1.1
2025-12-01,DOV,-1.4,2.58,5.22,-0.05
2025-12-02,DOV,1.19,2.58,5.22,-0.05
2025-12-03,DOV,3.98,2.58,5.22,-0.05
2025-12-04,DOV,4.35,2.58,5.22,-0.05
2025-12-05,DOV,4.8,2.58,5.22,-0.05
2025-12-01,DOW,-0.27,-0.65,-0.15,-1.15
2025-12-02,DOW,-0.25,-0.65,-0.15,-1.15
2025-12-03,DOW,-0.35,-0.65,-0.15,-1.15
2025-12-04,DOW,-1.24,-0.65,-0.15,-1.15
2025-12-05,DOW,-1.15,-0.65,-0.15,-1.15
2025-12-01,DPZ,-47.37,-46.46,-40.95,-51.97
2025-12-02,DPZ,-46.58,-46.46,-40.95,-51.97
2025-12-03,DPZ,-39.53,-46.46,-40.95,-51.97
2025-12-04,DPZ,-44.15,-46.46,-40.95,-51.97
2025-12-05,DPZ,-54.67,-46.46,-40.95,-51.97
2025-12-01,DRI,-14.97,-12.93,-11.29,-14.58
2025-12-02,DRI,-14.27,-12.93,-11.29,-14.58
2025-12-03,DRI,-11.59,-12.93,-11.29,-14.58
2025-12-04,DRI,-12.65,-12.93,-11.29,-14.58
2025-12-05,DRI,-11.19,-12.93,-11.29,-14.58
2025-12-01,DTE,-8.19,-9.18,-8.25,-10.11
2025-12-02,DTE,-9.91,-9.18,-8.25,-10.11
2025-12-03,DTE,-8.28,-9.18,-8.25,-10.11
2025-12-04,DTE,-9.3,-9.18,-8.25,-10.11
2025-12-05,DTE,-10.23,-9.18,-8.25,-10.11
2025-12-01,DUK,-32.45,-34.49,-32.87,-36.11
2025-12-02,DUK,-33.51,-34.49,-32.87,-36.11
2025-12-03,DUK,-34.58,-34.49,-32.87,-36.11
2025-12-04,DUK,-35.23,-34.49,-32.87,-36.11
2025-12-05,DUK,-36.68,-34.49,-32.87,-36.11
2025-12-01,DVA,-22.18,-23.15,-22.21,-24.09
2025-12-02,DVA,-22.24,-23.15,-22.21,-24.09
2025-12-03,DVA,-23.17,-23.15,-22.21,-24.09
2025-12-04,DVA,-24.14,-23.15,-22.21,-24.09
2025-12-05,DVA,-24.03,-23.15,-22.21,-24.09
2025-12-01,DVN,2.87,2.61,2.84,2.37
2025-12-02,DVN,2.27,2.61,2.84,2.37
2025-12-03,DVN,2.7,2.61,2.84,2.37
2025-12-04,DVN,2.72,2.61,2.84,2.37
2025-12-05,DVN,2.48,2.61,2.84,2.37
2025-12-01,DXCM,4.63,5.82,6.6,5.05
2025-12-02,DXCM,5.56,5.82,6.6,5.05
2025-12-03,DXCM,5.96,5.82,6.6,5.05
2025-12-04,DXCM,6.36,5.82,6.6,5.05
2025-12-05,DXCM,6.6,5.82,6.6,5.05
2025-12-01,EA,-46.15,-45.48,-45.02,-45.95
2025-12-02,EA,-45.53,-45.48,-45.02,-45.95
2025-12-03,EA,-45.56,-45.48,-45.02,-45.95
2025-12-04,EA,-45.33,-45.48,-45.02,-45.95
2025-12-05,EA,-44.85,-45.48,-45.02,-45.95
2025-12-01,EBAY,-15.8,-16.08,-15.7,-16.47
2025-12-02,EBAY,-15.62,-16.08,-15.7,-16.47
2025-12-03,EBAY,-16.53,-16.08,-15.7,-16.47
2025-12-04,EBAY,-16.4,-16.08,-15.7,-16.47
2025-12-05,EBAY,-16.06,-16.08,-15.7,-16.47
2025-12-01,EC,-3.2,-3.16,-3.06,-3.27
2025-12-02,EC,-3.24,-3.16,-3.06,-3.27
2025-12-03,EC,-3.02,-3.16,-3.06,-3.27
2025-12-04,EC,-3.09,-3.16,-3.06,-3.27
2025-12-05,EC,-3.26,-3.16,-3.06,-3.27
2025-12-01,ECH,-4.47,-3.9,-3.54,-4.26
2025-12-02,ECH,-3.87,-3.9,-3.54,-4.26
2025-12-03,ECH,-3.54,-3.9,-3.54,-4.26
2025-12-04,ECH,-3.65,-3.9,-3.54,-4.26
2025-12-05,ECH,-3.98,-3.9,-3.54,-4.26
2025-12-01,ECL,-11.27,-17.69,-12.33,-23.06
2025-12-02,ECL,-13.24,-17.69,-12.33,-23.06
2025-12-03,ECL,-19.8,-17.69,-12.33,-23.06
2025-12-04,ECL,-19.71,-17.69,-12.33,-23.06
2025-12-05,ECL,-24.44,-17.69,-12.33,-23.06
2025-12-01,ED,-11.15,-12.23,-11.58,-12.87
2025-12-02,ED,-12.16,-12.23,-11.58,-12.87
2025-12-03,ED,-12.58,-12.23,-11.58,-12.87
2025-12-04,ED,-12.81,-12.23,-11.58,-12.87
2025-12-05,ED,-12.43,-12.23,-11.58,-12.87
2025-12-01,EDEN,-37.72,-36.89,-36.23,-37.55
2025-12-02,EDEN,-37.41,-36.89,-36.23,-37.55
2025-12-03,EDEN,-36.79,-36.89,-36.23,-37.55
2025-12-04,EDEN,-36.32,-36.89,-36.23,-37.55
2025-12-05,EDEN,-36.21,-36.89,-36.23,-37.55
2025-12-01,EDV,-3.15,-3.28,-2.9,-3.66
2025-12-02,EDV,-3.1,-3.28,-2.9,-3.66
2025-12-03,EDV,-2.88,-3.28,-2.9,-3.66
2025-12-04,EDV,-3.37,-3.28,-2.9,-3.66
2025-12-05,EDV,-3.88,-3.28,-2.9,-3.66
2025-12-01,EFNL,-1.17,-0.68,-0.32,-1.05
2025-12-02,EFNL,-0.97,-0.68,-0.32,-1.05
2025-12-03,EFNL,-0.4,-0.68,-0.32,-1.05
2025-12-04,EFNL,-0.38,-0.68,-0.32,-1.05
2025-12-05,EFNL,-0.5,-0.68,-0.32,-1.05
2025-12-01,EFX,-16.87,-15.78,-14.47,-17.09
2025-12-02,EFX,-17.14,-15.78,-14.47,-17.09
2025-12-03,EFX,-16.06,-15.78,-14.47,-17.09
2025-12-04,EFX,-14.53,-15.78,-14.47,-17.09
2025-12-05,EFX,-14.3,-15.78,-14.47,-17.09
2025-12-01,EG,1.81,2.12,3.74,0.51
2025-12-02,EG,1.93,2.12,3.74,0.51
2025-12-03,EG,3.75,2.12,3.74,0.51
2025-12-04,EG,3.43,2.12,3.74,0.51
2025-12-05,EG,-0.31,2.12,3.74,0.51
2025-12-01,EIDO,0.31,0.35,0.4,0.3
2025-12-02,EIDO,0.44,0.35,0.4,0.3
2025-12-03,EIDO,0.35,0.35,0.4,0.3
2025-12-04,EIDO,0.31,0.35,0.4,0.3
2025-12-05,EIDO,0.34,0.35,0.4,0.3
