Date,Ticker,Ticker_name,Exposure,Category,model_score_mtd_change,current_model_score,previous_model_score
2026-02-09,SYY,SYSCO ,Consumer Staples,Consumer Staples,-43.0,-60.0,-17.0
2026-02-09,T,AT&T INC.,Communication Services,Communication Services,-24.0,-34.0,-10.0
2026-02-09,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,37.0,-12.0,-49.0
2026-02-09,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,-25.0,-37.0,-12.0
2026-02-09,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,75.0,0.0,-75.0
2026-02-09,TDW,TIDEWATER INC.,,MR Discretion,-13.0,-56.0,-43.0
2026-02-09,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,16.0,-35.0,-51.0
2026-02-09,TECH,BIO-TECHNE ,Health Care,Health Care,41.0,35.0,-6.0
2026-02-09,TECK,TECK RESOURCES LIMITED,,MR Discretion,56.0,25.0,-31.0
2026-02-09,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-8.0,56.0,64.0
2026-02-09,TER,"TERADYNE, INC.",Information Technology,Information Technology,-31.0,-9.0,22.0
2026-02-09,TFC,TRUIST FINANCIAL ,Financials,Financials,0.0,-12.0,-12.0
2026-02-09,TGT,TARGET ,Consumer Staples,Consumer Staples,4.0,-33.0,-37.0
2026-02-09,THD,ISHARES:MSCI THAI,,Foreign,-41.0,-23.0,18.0
2026-02-09,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,30.0,16.0,-14.0
2026-02-09,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,11.0,11.0,0.0
2026-02-09,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,17.0,63.0,46.0
2026-02-09,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,-43.0,-3.0,40.0
2026-02-09,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,-14.0,-30.0,-16.0
2026-02-09,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,-17.0,-14.0,3.0
2026-02-09,TNX,10 Y TSY YLD NDX,Yields,Yields,35.0,-13.0,-48.0
2026-02-09,TPL,TEXAS PACIFIC LAND ,Energy,Energy,10.0,-43.0,-53.0
2026-02-09,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,-28.0,-21.0,7.0
2026-02-09,TRGP,TARGA RESOURCES CORP.,Energy,Energy,-17.0,-26.0,-9.0
2026-02-09,TRMB,TRIMBLE INC.,Information Technology,Information Technology,26.0,26.0,-0.0
2026-02-09,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,56.0,44.0,-12.0
2026-02-09,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,-38.0,-7.0,31.0
2026-02-09,TS,TENARIS SA,,MR Discretion,50.0,-37.0,-87.0
2026-02-09,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,-9.0,10.0,19.0
2026-02-09,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,17.0,71.0,54.0
2026-02-09,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,-10.0,-27.0,-17.0
2026-02-09,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,-3.0,-35.0,-32.0
2026-02-09,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,14.0,5.0,-9.0
2026-02-09,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,-11.0,0.0,11.0
2026-02-09,TUR,ISHARES:MSCI TURKEY,,Foreign,1.0,-16.0,-17.0
2026-02-09,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,22.0,-5.0,-27.0
2026-02-09,TXT,TEXTRON INC.,Industrials,Industrials,-18.0,-28.0,-10.0
2026-02-09,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,-11.0,-0.0,11.0
2026-02-09,TYX,30 Y TSY YLD NDX,Yields,Yields,5.0,-13.0,-18.0
2026-02-09,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,-37.0,-22.0,15.0
2026-02-09,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,5.0,-20.0,-25.0
2026-02-09,UDR,"UDR, INC.",Real Estate,Real Estate,-6.0,-28.0,-22.0
2026-02-09,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,-66.0,-5.0,61.0
2026-02-09,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,50.0,42.0,-8.0
2026-02-09,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,8.0,-16.0,-24.0
2026-02-09,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,39.0,38.0,-1.0
2026-02-09,UNP,UNION PACIFIC ,Industrials,Industrials,-52.0,-70.0,-18.0
2026-02-09,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,0.0,-32.0,-32.0
2026-02-09,URA,GLBL X URANIUM ETF,,Commodities,72.0,37.0,-35.0
2026-02-09,URI,"UNITED RENTALS, INC.",Industrials,Industrials,38.0,30.0,-8.0
2026-02-09,URNM,SPROTT URANIUM MINERS,,MR Discretion,102.0,42.0,-60.0
2026-02-09,USB,U.S. BANCORP,Financials,Financials,-7.0,-17.0,-10.0
2026-02-09,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,-6.0,-2.0,4.0
2026-02-09,UUP,INVESCO DB USD IDX BL,,Currencies,23.0,36.0,13.0
2026-02-09,V,VISA INC.,Financials,Financials,-21.0,-13.0,8.0
2026-02-09,VAL,VALARIS LIMITED,,MR Discretion,14.0,-12.0,-26.0
2026-02-09,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,-36.0,-43.0,-7.0
2026-02-09,VIX,CBOE MKT VOLATILITY IDX,,Volatility,-10.0,-14.0,-4.0
2026-02-09,VLO,VALERO ENERGY ,Energy,Energy,-9.0,-67.0,-58.0
2026-02-09,VLTO,VERALTO ,Industrials,Industrials,7.0,-0.0,-7.0
2026-02-09,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,-49.0,-74.0,-25.0
2026-02-09,VNM,VANECK:VIETNAM,,Foreign,-47.0,30.0,77.0
2026-02-09,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,16.0,0.0,-16.0
2026-02-09,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,37.0,57.0,20.0
2026-02-09,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,-7.0,-31.0,-24.0
2026-02-09,VST,VISTRA CORP.,Utilities,Utilities,0.0,-4.0,-4.0
2026-02-09,VTR,"VENTAS, INC.",Real Estate,Real Estate,-54.0,-16.0,38.0
2026-02-09,VTRS,VIATRIS INC.,Health Care,Health Care,-53.0,-56.0,-3.0
2026-02-09,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,-6.0,-28.0,-22.0
2026-02-09,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-25.0,-57.0,-32.0
2026-02-09,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,26.0,-49.0,-75.0
2026-02-09,WAT,WATERS ,Health Care,Health Care,-36.0,-29.0,7.0
2026-02-09,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,46.0,30.0,-16.0
2026-02-09,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,9.0,20.0,11.0
2026-02-09,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,-34.0,-25.0,9.0
2026-02-09,WEAT,TEUCRIUM:WHEAT,,Commodities,53.0,18.0,-35.0
2026-02-09,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,47.0,20.0,-27.0
2026-02-09,WELL,WELLTOWER INC.,Real Estate,Real Estate,-15.0,9.0,24.0
2026-02-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,-49.0,-22.0,27.0
2026-02-09,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,-48.0,-33.0,15.0
2026-02-09,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,8.0,-27.0,-35.0
2026-02-09,WMT,WALMART INC.,Consumer Staples,Consumer Staples,-26.0,15.0,41.0
2026-02-09,WRB,W. R. BERKLEY ,Financials,Financials,-9.0,-5.0,4.0
2026-02-09,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,44.0,-31.0,-75.0
2026-02-09,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,37.0,50.0,13.0
2026-02-09,WTW,WILLIS TOWERS WATSON,Financials,Financials,-49.0,22.0,71.0
2026-02-09,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,16.0,-46.0,-62.0
2026-02-09,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,4.0,-3.0,-7.0
2026-02-09,XEL,XCEL ENERGY INC.,Utilities,Utilities,17.0,3.0,-14.0
2026-02-09,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,18.0,-17.0,-35.0
2026-02-09,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,-7.0,-37.0,-30.0
2026-02-09,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,76.0,74.0,-2.0
2026-02-09,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,-39.0,-47.0,-8.0
2026-02-09,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-6.0,12.0,18.0
2026-02-09,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,40.0,-17.0,-57.0
2026-02-09,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,-9.0,4.0,13.0
2026-02-09,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,-7.0,-37.0,-30.0
2026-02-09,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,-40.0,-51.0,-11.0
2026-02-09,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,-39.0,-4.0,35.0
2026-02-09,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,2.0,3.0,1.0
2026-02-09,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,35.0,26.0,-9.0
2026-02-09,XOM,EXXON MOBIL ,Energy,Energy,0.0,-37.0,-37.0
2026-02-09,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,-37.0,-46.0,-9.0
2026-02-09,XYL,XYLEM INC.,Industrials,Industrials,29.0,16.0,-13.0
2026-02-09,XYZ,"BLOCK, INC.",Financials,Financials,8.0,31.0,23.0
2026-02-09,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,-4.0,-7.0,-3.0
2026-02-09,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,-25.0,-33.0,-8.0
2026-02-09,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,-16.0,-12.0,4.0
2026-02-09,ZTS,ZOETIS INC.,Health Care,Health Care,-16.0,-35.0,-19.0
