Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
IEF,ISHARES:7-10 TRS BD ETF,Bonds & Yields,2025-09-26,40.0,38.0,2.0
TNX,10 Y TSY YLD NDX,Bonds & Yields,2025-09-26,27.0,18.0,9.0
TYX,30 Y TSY YLD NDX,Bonds & Yields,2025-09-26,11.0,14.0,-3.0
TLT,ISHARES:20+ TRS BD ETF,Bonds & Yields,2025-09-26,3.0,0.0,3.0
EDV,VANGUARD EXT DUR T;ETF,Bonds & Yields,2025-09-26,1.0,-2.0,3.0
LQD,ISHARES:IBOXX $IG CORP,Bonds & Yields,2025-09-26,-22.0,-21.0,-1.0
STIP,ISHARES:0-5 TIPS BD ETF,Bonds & Yields,2025-09-26,-28.0,-28.0,0.0
HYG,ISHARES:IBOXX $HY CORP,Bonds & Yields,2025-09-26,-30.0,-27.0,-3.0
TIP,ISHARES:TIPS BD ETF,Bonds & Yields,2025-09-26,-33.0,-34.0,1.0
FVX,5 YR TSY YLD NDX,Bonds & Yields,2025-09-26,-35.0,16.0,-51.0
SHY,ISHARES:1-3 TRS BD ETF,Bonds & Yields,2025-09-26,-36.0,31.0,-67.0
UNG,UNITED STATES NAT GAS,Commodities,2025-09-26,44.0,50.0,-6.0
GLD,SPDR GOLD,Commodities,2025-09-26,25.0,24.0,1.0
USO,UNITED STATES OIL FUND,Commodities,2025-09-26,23.0,36.0,-13.0
GDX,VANECK:GOLD MINERS,Commodities,2025-09-26,18.0,23.0,-5.0
SLV,ISHARES:SILVER TRUST,Commodities,2025-09-26,17.0,25.0,-8.0
GDXJ,VANECK:JR GOLD MINERS,Commodities,2025-09-26,17.0,19.0,-2.0
SILJ,ETFMG PRIME JR SILVR MNR,Commodities,2025-09-26,15.0,19.0,-4.0
CPER,UNITED STATES COPPER IDX,Commodities,2025-09-26,10.0,-4.0,14.0
DBB,INVESCO DB MS BMTL,Commodities,2025-09-26,-16.0,-16.0,0.0
META,"META PLATFORMS, INC.",Communication Services,2025-09-26,68.0,50.0,18.0
TTD,"THE TRADE DESK, INC.",Communication Services,2025-09-26,64.0,49.0,15.0
DIS,THE WALT DISNEY COMPANY,Communication Services,2025-09-26,58.0,63.0,-5.0
NFLX,"NETFLIX, INC.",Communication Services,2025-09-26,56.0,65.0,-9.0
CMCSA,COMCAST ,Communication Services,2025-09-26,49.0,49.0,0.0
TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,2025-09-26,33.0,33.0,0.0
TMUS,"T-MOBILE US, INC.",Communication Services,2025-09-26,20.0,21.0,-1.0
GOOGL,ALPHABET INC.,Communication Services,2025-09-26,18.0,18.0,0.0
T,AT&T INC.,Communication Services,2025-09-26,18.0,15.0,3.0
FOXA,FOX ,Communication Services,2025-09-26,12.0,13.0,-1.0
EA,ELECTRONIC ARTS INC.,Communication Services,2025-09-26,7.0,-10.0,17.0
NWSA,NEWS ,Communication Services,2025-09-26,6.0,10.0,-4.0
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,2025-09-26,5.0,12.0,-7.0
WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,2025-09-26,0.0,-0.0,0.0
PSKY,PARAMOUNT SKYDANCE ,Communication Services,2025-09-26,0.0,-3.0,3.0
LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,2025-09-26,-1.0,-2.0,1.0
VZ,VERIZON COMMUNICATIONS INC.,Communication Services,2025-09-26,-10.0,-1.0,-9.0
MTCH,"MATCH GROUP, INC.",Communication Services,2025-09-26,-11.0,-7.0,-4.0
CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,2025-09-26,-16.0,-12.0,-4.0
IPG,THE INTERPUBLIC GROUP,Communication Services,2025-09-26,-17.0,-16.0,-1.0
OMC,OMNICOM GROUP INC.,Communication Services,2025-09-26,-18.0,-14.0,-4.0
EBAY,EBAY INC.,Consumer Discretionary,2025-09-26,85.0,71.0,14.0
CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,2025-09-26,78.0,90.0,-12.0
KMX,"CARMAX, INC.",Consumer Discretionary,2025-09-26,76.0,88.0,-12.0
SBUX,STARBUCKS ,Consumer Discretionary,2025-09-26,67.0,63.0,4.0
DASH,"DOORDASH, INC.",Consumer Discretionary,2025-09-26,65.0,66.0,-1.0
TPR,"TAPESTRY, INC.",Consumer Discretionary,2025-09-26,60.0,61.0,-1.0
ABNB,"AIRBNB, INC.",Consumer Discretionary,2025-09-26,58.0,67.0,-9.0
LKQ,LKQ ,Consumer Discretionary,2025-09-26,55.0,63.0,-8.0
DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,2025-09-26,52.0,55.0,-3.0
GRMN,GARMIN LTD,Consumer Discretionary,2025-09-26,52.0,-18.0,70.0
MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,2025-09-26,49.0,59.0,-10.0
EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,2025-09-26,42.0,57.0,-15.0
AMZN,"AMAZON.COM, INC.",Consumer Discretionary,2025-09-26,38.0,39.0,-1.0
GM,GENERAL MOTORS COMPANY,Consumer Discretionary,2025-09-26,38.0,43.0,-5.0
HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,2025-09-26,37.0,39.0,-2.0
F,FORD MOTOR COMPANY,Consumer Discretionary,2025-09-26,36.0,-5.0,41.0
NKE,"NIKE, INC.",Consumer Discretionary,2025-09-26,36.0,36.0,0.0
DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,2025-09-26,35.0,47.0,-12.0
LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,2025-09-26,34.0,29.0,5.0
HAS,"HASBRO, INC.",Consumer Discretionary,2025-09-26,32.0,39.0,-7.0
TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,2025-09-26,29.0,38.0,-9.0
WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,2025-09-26,27.0,35.0,-8.0
ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,2025-09-26,26.0,32.0,-6.0
RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,2025-09-26,23.0,20.0,3.0
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,2025-09-26,21.0,26.0,-5.0
TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,2025-09-26,20.0,16.0,4.0
DECK,DECKERS OUTDOOR ,Consumer Discretionary,2025-09-26,19.0,18.0,1.0
APTV,APTIV PLC,Consumer Discretionary,2025-09-26,17.0,18.0,-1.0
MCD,MCDONALD'S ,Consumer Discretionary,2025-09-26,14.0,19.0,-5.0
TSLA,"TESLA, INC.",Consumer Discretionary,2025-09-26,7.0,13.0,-6.0
LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,2025-09-26,-2.0,-2.0,0.0
YUM,"YUM! BRANDS, INC.",Consumer Discretionary,2025-09-26,-4.0,-8.0,4.0
CCL,CARNIVAL CORP,Consumer Discretionary,2025-09-26,-4.0,-4.0,0.0
AZO,"AUTOZONE, INC.",Consumer Discretionary,2025-09-26,-5.0,-1.0,-4.0
BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,2025-09-26,-5.0,-6.0,1.0
LEN,LENNAR ,Consumer Discretionary,2025-09-26,-10.0,-15.0,5.0
CZR,"CAESARS ENTERTAINMENT, INC.",Consumer Discretionary,2025-09-26,-10.0,-14.0,4.0
GPC,GENUINE PARTS COMPANY,Consumer Discretionary,2025-09-26,-11.0,50.0,-61.0
ROST,"ROSS STORES, INC.",Consumer Discretionary,2025-09-26,-13.0,-17.0,4.0
ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,2025-09-26,-14.0,-9.0,-5.0
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,2025-09-26,-19.0,-22.0,3.0
HD,"THE HOME DEPOT, INC.",Consumer Discretionary,2025-09-26,-20.0,47.0,-67.0
RL,RALPH LAUREN ,Consumer Discretionary,2025-09-26,-22.0,-21.0,-1.0
LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,2025-09-26,-23.0,-20.0,-3.0
BBY,"BEST BUY CO., INC.",Consumer Discretionary,2025-09-26,-25.0,-23.0,-2.0
PHM,"PULTEGROUP, INC.",Consumer Discretionary,2025-09-26,-28.0,-28.0,0.0
DHI,"D.R. HORTON, INC.",Consumer Discretionary,2025-09-26,-29.0,-32.0,3.0
MHK,"MOHAWK INDUSTRIES, INC.",Consumer Discretionary,2025-09-26,-29.0,-28.0,-1.0
POOL,POOL ,Consumer Discretionary,2025-09-26,-30.0,50.0,-80.0
WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,2025-09-26,-30.0,41.0,-71.0
NVR,"NVR, INC.",Consumer Discretionary,2025-09-26,-53.0,-56.0,3.0
KR,THE KROGER CO.,Consumer Staples,2025-09-26,81.0,82.0,-1.0
COST,COSTCO WHOLESALE ,Consumer Staples,2025-09-26,75.0,-29.0,104.0
KDP,KEURIG DR PEPPER INC.,Consumer Staples,2025-09-26,67.0,64.0,3.0
KVUE,KENVUE INC.,Consumer Staples,2025-09-26,66.0,60.0,6.0
STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,2025-09-26,64.0,64.0,0.0
DG,DOLLAR GENERAL ,Consumer Staples,2025-09-26,64.0,60.0,4.0
TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,2025-09-26,52.0,56.0,-4.0
CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,2025-09-26,50.0,60.0,-10.0
TGT,TARGET ,Consumer Staples,2025-09-26,49.0,49.0,0.0
TSN,"TYSON FOODS, INC.",Consumer Staples,2025-09-26,48.0,59.0,-11.0
K,KELLANOVA,Consumer Staples,2025-09-26,48.0,63.0,-15.0
CAG,"CONAGRA BRANDS, INC.",Consumer Staples,2025-09-26,48.0,61.0,-13.0
KMB,KIMBERLY-CLARK ,Consumer Staples,2025-09-26,46.0,53.0,-7.0
CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,2025-09-26,45.0,53.0,-8.0
MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,2025-09-26,42.0,59.0,-17.0
KO,THE COCA-COLA COMPANY,Consumer Staples,2025-09-26,38.0,38.0,0.0
DLTR,"DOLLAR TREE, INC.",Consumer Staples,2025-09-26,36.0,39.0,-3.0
PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,2025-09-26,35.0,41.0,-6.0
HSY,THE HERSHEY COMPANY,Consumer Staples,2025-09-26,35.0,41.0,-6.0
MNST,MONSTER BEVERAGE ,Consumer Staples,2025-09-26,31.0,37.0,-6.0
WMT,WALMART INC.,Consumer Staples,2025-09-26,28.0,28.0,0.0
GIS,"GENERAL MILLS, INC.",Consumer Staples,2025-09-26,26.0,37.0,-11.0
HRL,HORMEL FOODS ,Consumer Staples,2025-09-26,26.0,42.0,-16.0
MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,2025-09-26,19.0,21.0,-2.0
BG,BUNGE LIMITED,Consumer Staples,2025-09-26,17.0,20.0,-3.0
LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,2025-09-26,12.0,16.0,-4.0
EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,2025-09-26,6.0,10.0,-4.0
MO,"ALTRIA GROUP, INC.",Consumer Staples,2025-09-26,-7.0,0.0,-7.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,2025-09-26,-7.0,-13.0,6.0
SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,2025-09-26,-7.0,-7.0,0.0
KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,2025-09-26,-8.0,-8.0,0.0
CLX,THE CLOROX COMPANY,Consumer Staples,2025-09-26,-11.0,-24.0,13.0
BF.B,BROWN-FORMAN ,Consumer Staples,2025-09-26,-15.0,3.0,-18.0
PEP,"PEPSICO, INC.",Consumer Staples,2025-09-26,-17.0,-13.0,-4.0
PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,2025-09-26,-21.0,-23.0,2.0
CPB,CAMPBELL SOUP COMPANY,Consumer Staples,2025-09-26,-22.0,32.0,-54.0
SYY,SYSCO ,Consumer Staples,2025-09-26,-26.0,-26.0,0.0
FXC,INVESCO:CANADIAN DOLLAR,Currencies,2025-09-26,67.0,69.0,-2.0
FXY,INVESCO:JAPANESE YEN,Currencies,2025-09-26,61.0,-24.0,85.0
FXA,INVESCO:AU DOLLAR,Currencies,2025-09-26,41.0,35.0,6.0
FXB,INVESCO:GBP STERLING,Currencies,2025-09-26,39.0,-11.0,50.0
FXE,INVESCO:EURO,Currencies,2025-09-26,9.0,2.0,7.0
UUP,INVESCO DB USD IDX BL,Currencies,2025-09-26,-22.0,-10.0,-12.0
OKE,"ONEOK, INC.",Energy,2025-09-26,62.0,34.0,28.0
EOG,"EOG RESOURCES, INC.",Energy,2025-09-26,58.0,39.0,19.0
CTRA,COTERRA ENERGY INC.,Energy,2025-09-26,52.0,34.0,18.0
CVX,CHEVRON ,Energy,2025-09-26,29.0,-14.0,43.0
KMI,"KINDER MORGAN, INC.",Energy,2025-09-26,26.0,38.0,-12.0
