Date,Ticker,daily_volume,daily_volume_avg,daily_volume_hi,daily_volume_lo
2025-12-05,KMI,14.3,12.2,13.7,10.8
2025-12-01,KMX,2.7,3.0,3.5,2.4
2025-12-02,KMX,3.8,3.0,3.5,2.4
2025-12-03,KMX,2.8,3.0,3.5,2.4
2025-12-04,KMX,2.4,3.0,3.5,2.4
2025-12-05,KMX,3.2,3.0,3.5,2.4
2025-12-01,KO,14.4,16.6,19.0,14.1
2025-12-02,KO,19.9,16.6,19.0,14.1
2025-12-03,KO,17.0,16.6,19.0,14.1
2025-12-04,KO,17.7,16.6,19.0,14.1
2025-12-05,KO,14.0,16.6,19.0,14.1
2025-12-01,KR,7.1,10.6,17.4,3.7
2025-12-02,KR,6.7,10.6,17.4,3.7
2025-12-03,KR,7.3,10.6,17.4,3.7
2025-12-04,KR,22.8,10.6,17.4,3.7
2025-12-05,KR,8.9,10.6,17.4,3.7
2025-12-01,KVUE,26.7,31.7,40.0,23.4
2025-12-02,KVUE,31.0,31.7,40.0,23.4
2025-12-03,KVUE,41.6,31.7,40.0,23.4
2025-12-04,KVUE,38.2,31.7,40.0,23.4
2025-12-05,KVUE,21.2,31.7,40.0,23.4
2025-12-01,L,0.9,0.8,0.9,0.8
2025-12-02,L,0.7,0.8,0.9,0.8
2025-12-03,L,0.8,0.8,0.9,0.8
2025-12-04,L,0.9,0.8,0.9,0.8
2025-12-05,L,0.9,0.8,0.9,0.8
2025-12-01,LDOS,0.8,0.8,0.9,0.6
2025-12-02,LDOS,0.8,0.8,0.9,0.6
2025-12-03,LDOS,0.6,0.8,0.9,0.6
2025-12-04,LDOS,0.8,0.8,0.9,0.6
2025-12-05,LDOS,0.9,0.8,0.9,0.6
2025-12-01,LEN,20.1,10.6,16.6,4.5
2025-12-02,LEN,13.1,10.6,16.6,4.5
2025-12-03,LEN,6.0,10.6,16.6,4.5
2025-12-04,LEN,7.4,10.6,16.6,4.5
2025-12-05,LEN,6.2,10.6,16.6,4.5
2025-12-01,LH,0.8,0.7,0.8,0.7
2025-12-02,LH,0.7,0.7,0.8,0.7
2025-12-03,LH,0.7,0.7,0.8,0.7
2025-12-04,LH,0.9,0.7,0.8,0.7
2025-12-05,LH,0.7,0.7,0.8,0.7
2025-12-01,LHX,1.1,1.0,1.2,0.8
2025-12-02,LHX,1.1,1.0,1.2,0.8
2025-12-03,LHX,0.9,1.0,1.2,0.8
2025-12-04,LHX,1.2,1.0,1.2,0.8
2025-12-05,LHX,0.7,1.0,1.2,0.8
2025-12-01,LII,0.5,0.6,0.7,0.4
2025-12-02,LII,0.5,0.6,0.7,0.4
2025-12-03,LII,0.8,0.6,0.7,0.4
2025-12-04,LII,0.7,0.6,0.7,0.4
2025-12-05,LII,0.4,0.6,0.7,0.4
2025-12-01,LIN,2.1,2.4,3.0,1.9
2025-12-02,LIN,2.1,2.4,3.0,1.9
2025-12-03,LIN,2.0,2.4,3.0,1.9
2025-12-04,LIN,2.9,2.4,3.0,1.9
2025-12-05,LIN,3.2,2.4,3.0,1.9
2025-12-01,LKQ,2.1,2.7,3.0,2.3
2025-12-02,LKQ,2.9,2.7,3.0,2.3
2025-12-03,LKQ,2.8,2.7,3.0,2.3
2025-12-04,LKQ,3.0,2.7,3.0,2.3
2025-12-05,LKQ,2.6,2.7,3.0,2.3
2025-12-01,LLY,3.1,3.2,3.7,2.7
2025-12-02,LLY,3.3,3.2,3.7,2.7
2025-12-03,LLY,3.5,3.2,3.7,2.7
2025-12-04,LLY,3.9,3.2,3.7,2.7
2025-12-05,LLY,2.5,3.2,3.7,2.7
2025-12-01,LMT,1.7,1.5,1.7,1.3
2025-12-02,LMT,1.5,1.5,1.7,1.3
2025-12-03,LMT,1.8,1.5,1.7,1.3
2025-12-04,LMT,1.3,1.5,1.7,1.3
2025-12-05,LMT,1.3,1.5,1.7,1.3
2025-12-01,LNT,2.2,2.1,2.7,1.5
2025-12-02,LNT,1.9,2.1,2.7,1.5
2025-12-03,LNT,2.3,2.1,2.7,1.5
2025-12-04,LNT,2.8,2.1,2.7,1.5
2025-12-05,LNT,1.3,2.1,2.7,1.5
2025-12-01,LOW,4.1,3.6,4.2,3.0
2025-12-02,LOW,3.9,3.6,4.2,3.0
2025-12-03,LOW,3.3,3.6,4.2,3.0
2025-12-04,LOW,4.1,3.6,4.2,3.0
2025-12-05,LOW,2.6,3.6,4.2,3.0
2025-12-01,LQD,24.6,27.2,32.5,21.8
2025-12-02,LQD,35.0,27.2,32.5,21.8
2025-12-03,LQD,21.0,27.2,32.5,21.8
2025-12-04,LQD,29.9,27.2,32.5,21.8
2025-12-05,LQD,25.5,27.2,32.5,21.8
2025-12-01,LRCX,7.4,9.0,10.3,7.6
2025-12-02,LRCX,10.7,9.0,10.3,7.6
2025-12-03,LRCX,10.0,9.0,10.3,7.6
2025-12-04,LRCX,8.8,9.0,10.3,7.6
2025-12-05,LRCX,7.8,9.0,10.3,7.6
2025-12-01,LULU,4.2,3.4,4.4,2.4
2025-12-02,LULU,2.4,3.4,4.4,2.4
2025-12-03,LULU,2.7,3.4,4.4,2.4
2025-12-04,LULU,3.0,3.4,4.4,2.4
2025-12-05,LULU,4.6,3.4,4.4,2.4
2025-12-01,LUV,6.7,9.3,13.1,5.6
2025-12-02,LUV,7.2,9.3,13.1,5.6
2025-12-03,LUV,6.5,9.3,13.1,5.6
2025-12-04,LUV,10.9,9.3,13.1,5.6
2025-12-05,LUV,15.2,9.3,13.1,5.6
2025-12-01,LVS,4.8,5.5,6.4,4.6
2025-12-02,LVS,6.1,5.5,6.4,4.6
2025-12-03,LVS,6.4,5.5,6.4,4.6
2025-12-04,LVS,6.0,5.5,6.4,4.6
2025-12-05,LVS,4.4,5.5,6.4,4.6
2025-12-01,LW,1.0,0.9,1.0,0.8
2025-12-02,LW,0.7,0.9,1.0,0.8
2025-12-03,LW,1.0,0.9,1.0,0.8
2025-12-04,LW,1.0,0.9,1.0,0.8
2025-12-05,LW,1.0,0.9,1.0,0.8
2025-12-01,LYB,6.4,7.0,8.5,5.5
2025-12-02,LYB,5.6,7.0,8.5,5.5
2025-12-03,LYB,7.1,7.0,8.5,5.5
2025-12-04,LYB,9.5,7.0,8.5,5.5
2025-12-05,LYB,6.3,7.0,8.5,5.5
2025-12-01,LYV,1.9,3.7,5.1,2.3
2025-12-02,LYV,2.6,3.7,5.1,2.3
2025-12-03,LYV,5.1,3.7,5.1,2.3
2025-12-04,LYV,4.1,3.7,5.1,2.3
2025-12-05,LYV,4.8,3.7,5.1,2.3
2025-12-01,MA,2.2,2.6,3.0,2.2
2025-12-02,MA,3.1,2.6,3.0,2.2
2025-12-03,MA,2.7,2.6,3.0,2.2
2025-12-04,MA,2.9,2.6,3.0,2.2
2025-12-05,MA,2.1,2.6,3.0,2.2
2025-12-01,MAA,0.9,0.8,0.9,0.8
2025-12-02,MAA,1.0,0.8,0.9,0.8
2025-12-03,MAA,0.7,0.8,0.9,0.8
2025-12-04,MAA,0.8,0.8,0.9,0.8
2025-12-05,MAA,0.9,0.8,0.9,0.8
2025-12-01,MAR,1.4,1.6,2.0,1.2
2025-12-02,MAR,1.1,1.6,2.0,1.2
2025-12-03,MAR,1.5,1.6,2.0,1.2
2025-12-04,MAR,2.3,1.6,2.0,1.2
2025-12-05,MAR,1.6,1.6,2.0,1.2
2025-12-01,MAS,1.9,2.6,3.7,1.6
2025-12-02,MAS,2.7,2.6,3.7,1.6
2025-12-03,MAS,1.6,2.6,3.7,1.6
2025-12-04,MAS,2.8,2.6,3.7,1.6
2025-12-05,MAS,4.3,2.6,3.7,1.6
2025-12-01,MCD,3.4,4.0,4.8,3.2
2025-12-02,MCD,4.0,4.0,4.8,3.2
2025-12-03,MCD,5.0,4.0,4.8,3.2
2025-12-04,MCD,4.6,4.0,4.8,3.2
2025-12-05,MCD,3.2,4.0,4.8,3.2
2025-12-01,MCHI,2.3,2.8,3.4,2.2
2025-12-02,MCHI,2.1,2.8,3.4,2.2
2025-12-03,MCHI,3.2,2.8,3.4,2.2
2025-12-04,MCHI,3.3,2.8,3.4,2.2
2025-12-05,MCHI,3.3,2.8,3.4,2.2
2025-12-01,MCHP,5.6,12.9,19.2,6.6
2025-12-02,MCHP,12.0,12.9,19.2,6.6
2025-12-03,MCHP,22.9,12.9,19.2,6.6
2025-12-04,MCHP,12.6,12.9,19.2,6.6
2025-12-05,MCHP,11.4,12.9,19.2,6.6
2025-12-01,MCK,0.8,1.0,1.4,0.7
2025-12-02,MCK,1.3,1.0,1.4,0.7
2025-12-03,MCK,1.5,1.0,1.4,0.7
2025-12-04,MCK,0.9,1.0,1.4,0.7
2025-12-05,MCK,0.6,1.0,1.4,0.7
2025-12-01,MCO,1.0,0.7,0.9,0.4
2025-12-02,MCO,0.7,0.7,0.9,0.4
2025-12-03,MCO,0.6,0.7,0.9,0.4
2025-12-04,MCO,0.5,0.7,0.9,0.4
2025-12-05,MCO,0.6,0.7,0.9,0.4
2025-12-01,MDLZ,12.9,10.4,11.9,8.8
2025-12-02,MDLZ,8.6,10.4,11.9,8.8
2025-12-03,MDLZ,10.1,10.4,11.9,8.8
2025-12-04,MDLZ,9.8,10.4,11.9,8.8
2025-12-05,MDLZ,10.4,10.4,11.9,8.8
2025-12-01,MDT,6.7,5.3,6.3,4.2
2025-12-02,MDT,5.8,5.3,6.3,4.2
2025-12-03,MDT,4.2,5.3,6.3,4.2
2025-12-04,MDT,4.5,5.3,6.3,4.2
2025-12-05,MDT,5.2,5.3,6.3,4.2
2025-12-01,MDY,1.0,0.9,1.1,0.7
2025-12-02,MDY,0.8,0.9,1.1,0.7
2025-12-03,MDY,0.8,0.9,1.1,0.7
2025-12-04,MDY,0.8,0.9,1.1,0.7
2025-12-05,MDY,1.1,0.9,1.1,0.7
2025-12-01,MET,2.4,3.4,4.0,2.7
2025-12-02,MET,3.2,3.4,4.0,2.7
2025-12-03,MET,3.4,3.4,4.0,2.7
2025-12-04,MET,4.2,3.4,4.0,2.7
2025-12-05,MET,3.6,3.4,4.0,2.7
2025-12-01,META,13.0,17.4,25.5,9.3
2025-12-02,META,11.6,17.4,25.5,9.3
2025-12-03,META,11.1,17.4,25.5,9.3
2025-12-04,META,29.9,17.4,25.5,9.3
2025-12-05,META,21.2,17.4,25.5,9.3
2025-12-01,MGM,4.8,4.2,5.8,2.6
2025-12-02,MGM,3.6,4.2,5.8,2.6
2025-12-03,MGM,2.5,4.2,5.8,2.6
2025-12-04,MGM,3.4,4.2,5.8,2.6
2025-12-05,MGM,6.6,4.2,5.8,2.6
2025-12-01,MHK,0.8,0.8,1.0,0.6
2025-12-02,MHK,0.6,0.8,1.0,0.6
2025-12-03,MHK,0.7,0.8,1.0,0.6
2025-12-04,MHK,0.8,0.8,1.0,0.6
2025-12-05,MHK,1.1,0.8,1.0,0.6
2025-12-01,MKC,2.6,2.4,2.5,2.2
2025-12-02,MKC,2.3,2.4,2.5,2.2
2025-12-03,MKC,2.3,2.4,2.5,2.2
2025-12-04,MKC,2.2,2.4,2.5,2.2
2025-12-05,MKC,2.4,2.4,2.5,2.2
2025-12-01,MLM,0.4,0.3,0.4,0.3
2025-12-02,MLM,0.3,0.3,0.4,0.3
2025-12-03,MLM,0.3,0.3,0.4,0.3
2025-12-04,MLM,0.3,0.3,0.4,0.3
2025-12-05,MLM,0.4,0.3,0.4,0.3
2025-12-01,MMC,3.1,2.8,3.1,2.4
2025-12-02,MMC,2.4,2.8,3.1,2.4
2025-12-03,MMC,2.4,2.8,3.1,2.4
2025-12-04,MMC,3.1,2.8,3.1,2.4
2025-12-05,MMC,2.8,2.8,3.1,2.4
2025-12-01,MMM,2.2,2.6,3.1,2.1
2025-12-02,MMM,1.9,2.6,3.1,2.1
2025-12-03,MMM,2.9,2.6,3.1,2.1
2025-12-04,MMM,2.9,2.6,3.1,2.1
2025-12-05,MMM,3.0,2.6,3.1,2.1
2025-12-01,MNST,6.3,5.2,6.4,3.9
2025-12-02,MNST,6.5,5.2,6.4,3.9
2025-12-03,MNST,5.0,5.2,6.4,3.9
2025-12-04,MNST,4.5,5.2,6.4,3.9
2025-12-05,MNST,3.5,5.2,6.4,3.9
2025-12-01,MO,7.8,7.6,9.0,6.2
2025-12-02,MO,8.3,7.6,9.0,6.2
2025-12-03,MO,9.3,7.6,9.0,6.2
2025-12-04,MO,6.7,7.6,9.0,6.2
2025-12-05,MO,5.8,7.6,9.0,6.2
2025-12-01,MOH,1.6,1.3,1.7,1.0
2025-12-02,MOH,1.8,1.3,1.7,1.0
2025-12-03,MOH,1.2,1.3,1.7,1.0
2025-12-04,MOH,1.1,1.3,1.7,1.0
2025-12-05,MOH,1.0,1.3,1.7,1.0
2025-12-01,MOS,7.4,6.1,7.4,4.9
2025-12-02,MOS,6.5,6.1,7.4,4.9
2025-12-03,MOS,4.8,6.1,7.4,4.9
2025-12-04,MOS,4.8,6.1,7.4,4.9
2025-12-05,MOS,7.3,6.1,7.4,4.9
2025-12-01,MP,5.7,7.1,8.6,5.7
2025-12-02,MP,6.4,7.1,8.6,5.7
2025-12-03,MP,6.5,7.1,8.6,5.7
2025-12-04,MP,7.9,7.1,8.6,5.7
2025-12-05,MP,9.3,7.1,8.6,5.7
2025-12-01,MPC,1.7,1.9,2.3,1.5
2025-12-02,MPC,1.9,1.9,2.3,1.5
2025-12-03,MPC,2.4,1.9,2.3,1.5
2025-12-04,MPC,2.1,1.9,2.3,1.5
2025-12-05,MPC,1.4,1.9,2.3,1.5
2025-12-01,MPWR,0.5,0.5,0.6,0.4
2025-12-02,MPWR,0.6,0.5,0.6,0.4
2025-12-03,MPWR,0.5,0.5,0.6,0.4
2025-12-04,MPWR,0.5,0.5,0.6,0.4
2025-12-05,MPWR,0.4,0.5,0.6,0.4
2025-12-01,MRK,14.2,13.5,15.4,11.7
2025-12-02,MRK,11.8,13.5,15.4,11.7
2025-12-03,MRK,12.5,13.5,15.4,11.7
2025-12-04,MRK,12.8,13.5,15.4,11.7
2025-12-05,MRK,16.4,13.5,15.4,11.7
2025-12-01,MRNA,9.6,10.6,14.0,7.1
2025-12-02,MRNA,10.4,10.6,14.0,7.1
2025-12-03,MRNA,7.8,10.6,14.0,7.1
2025-12-04,MRNA,8.5,10.6,14.0,7.1
2025-12-05,MRNA,16.5,10.6,14.0,7.1
2025-12-01,MS,4.4,4.9,5.7,4.1
2025-12-02,MS,4.3,4.9,5.7,4.1
2025-12-03,MS,6.2,4.9,5.7,4.1
2025-12-04,MS,4.8,4.9,5.7,4.1
2025-12-05,MS,4.6,4.9,5.7,4.1
2025-12-01,MSCI,0.7,0.8,0.9,0.7
2025-12-02,MSCI,0.8,0.8,0.9,0.7
2025-12-03,MSCI,1.0,0.8,0.9,0.7
2025-12-04,MSCI,0.8,0.8,0.9,0.7
2025-12-05,MSCI,0.8,0.8,0.9,0.7
2025-12-01,MSFT,24.0,24.6,30.4,18.8
2025-12-02,MSFT,19.6,24.6,30.4,18.8
2025-12-03,MSFT,34.6,24.6,30.4,18.8
2025-12-04,MSFT,22.3,24.6,30.4,18.8
2025-12-05,MSFT,22.6,24.6,30.4,18.8
2025-12-01,MSI,1.8,1.8,2.0,1.5
2025-12-02,MSI,1.7,1.8,2.0,1.5
2025-12-03,MSI,2.0,1.8,2.0,1.5
2025-12-04,MSI,1.4,1.8,2.0,1.5
2025-12-05,MSI,1.9,1.8,2.0,1.5
2025-12-01,MTB,1.0,0.8,0.9,0.6
2025-12-02,MTB,0.9,0.8,0.9,0.6
2025-12-03,MTB,0.7,0.8,0.9,0.6
2025-12-04,MTB,0.6,0.8,0.9,0.6
2025-12-05,MTB,0.8,0.8,0.9,0.6
2025-12-01,MTCH,3.3,2.9,3.4,2.5
2025-12-02,MTCH,3.5,2.9,3.4,2.5
2025-12-03,MTCH,2.8,2.9,3.4,2.5
2025-12-04,MTCH,2.5,2.9,3.4,2.5
2025-12-05,MTCH,2.6,2.9,3.4,2.5
2025-12-01,MTD,0.1,0.1,0.2,0.1
2025-12-02,MTD,0.2,0.1,0.2,0.1
2025-12-03,MTD,0.2,0.1,0.2,0.1
2025-12-04,MTD,0.1,0.1,0.2,0.1
2025-12-05,MTD,0.1,0.1,0.2,0.1
2025-12-01,MTUM,0.7,0.5,0.7,0.4
2025-12-02,MTUM,0.7,0.5,0.7,0.4
2025-12-03,MTUM,0.4,0.5,0.7,0.4
2025-12-04,MTUM,0.5,0.5,0.7,0.4
2025-12-05,MTUM,0.3,0.5,0.7,0.4
2025-12-01,MU,18.2,20.1,22.3,17.8
2025-12-02,MU,18.2,20.1,22.3,17.8
2025-12-03,MU,19.2,20.1,22.3,17.8
2025-12-04,MU,23.5,20.1,22.3,17.8
2025-12-05,MU,21.2,20.1,22.3,17.8
2025-12-01,MUB,3.4,3.3,3.8,2.8
2025-12-02,MUB,2.7,3.3,3.8,2.8
2025-12-03,MUB,4.0,3.3,3.8,2.8
2025-12-04,MUB,3.0,3.3,3.8,2.8
2025-12-05,MUB,3.3,3.3,3.8,2.8
2025-12-01,NCLH,12.7,14.0,15.4,12.6
2025-12-02,NCLH,13.5,14.0,15.4,12.6
2025-12-03,NCLH,15.2,14.0,15.4,12.6
2025-12-04,NCLH,15.7,14.0,15.4,12.6
2025-12-05,NCLH,12.8,14.0,15.4,12.6
2025-12-01,NDAQ,3.7,3.5,4.4,2.6
2025-12-02,NDAQ,3.5,3.5,4.4,2.6
2025-12-03,NDAQ,2.2,3.5,4.4,2.6
2025-12-04,NDAQ,4.6,3.5,4.4,2.6
2025-12-05,NDAQ,3.5,3.5,4.4,2.6
2025-12-01,NDSN,0.4,0.3,0.4,0.3
2025-12-02,NDSN,0.3,0.3,0.4,0.3
2025-12-03,NDSN,0.3,0.3,0.4,0.3
2025-12-04,NDSN,0.4,0.3,0.4,0.3
2025-12-05,NDSN,0.4,0.3,0.4,0.3
2025-12-01,NEE,8.0,9.1,11.2,7.0
2025-12-02,NEE,7.1,9.1,11.2,7.0
2025-12-03,NEE,9.6,9.1,11.2,7.0
2025-12-04,NEE,12.5,9.1,11.2,7.0
2025-12-05,NEE,8.2,9.1,11.2,7.0
2025-12-01,NEM,7.7,7.8,8.9,6.7
2025-12-02,NEM,9.0,7.8,8.9,6.7
2025-12-03,NEM,8.7,7.8,8.9,6.7
2025-12-04,NEM,7.0,7.8,8.9,6.7
2025-12-05,NEM,6.5,7.8,8.9,6.7
2025-12-01,NFLX,24.9,57.9,102.2,13.5
2025-12-02,NFLX,25.8,57.9,102.2,13.5
2025-12-03,NFLX,53.6,57.9,102.2,13.5
2025-12-04,NFLX,51.8,57.9,102.2,13.5
2025-12-05,NFLX,133.4,57.9,102.2,13.5
2025-12-01,NI,3.5,3.7,5.2,2.3
2025-12-02,NI,2.2,3.7,5.2,2.3
2025-12-03,NI,4.3,3.7,5.2,2.3
2025-12-04,NI,5.9,3.7,5.2,2.3
2025-12-05,NI,2.8,3.7,5.2,2.3
2025-12-01,NKE,12.1,10.9,12.2,9.7
2025-12-02,NKE,9.1,10.9,12.2,9.7
2025-12-03,NKE,12.0,10.9,12.2,9.7
2025-12-04,NKE,10.6,10.9,12.2,9.7
2025-12-05,NKE,10.9,10.9,12.2,9.7
2025-12-01,NOC,0.8,0.8,0.9,0.7
2025-12-02,NOC,0.8,0.8,0.9,0.7
2025-12-03,NOC,0.9,0.8,0.9,0.7
2025-12-04,NOC,0.8,0.8,0.9,0.7
2025-12-05,NOC,0.8,0.8,0.9,0.7
2025-12-01,NORW,0.0,0.0,0.0,0.0
2025-12-02,NORW,0.0,0.0,0.0,0.0
2025-12-03,NORW,0.0,0.0,0.0,0.0
2025-12-01,NOV,3.9,3.6,5.0,2.3
2025-12-02,NOV,2.7,3.6,5.0,2.3
2025-12-03,NOV,5.7,3.6,5.0,2.3
2025-12-04,NOV,3.5,3.6,5.0,2.3
2025-12-05,NOV,2.4,3.6,5.0,2.3
2025-12-01,NOW,1.4,1.2,1.4,1.0
2025-12-02,NOW,1.3,1.2,1.4,1.0
2025-12-03,NOW,0.9,1.2,1.4,1.0
2025-12-04,NOW,1.1,1.2,1.4,1.0
2025-12-05,NOW,1.3,1.2,1.4,1.0
2025-12-01,NRG,1.3,1.4,1.7,1.2
2025-12-02,NRG,1.4,1.4,1.7,1.2
2025-12-03,NRG,1.3,1.4,1.7,1.2
2025-12-04,NRG,1.4,1.4,1.7,1.2
2025-12-05,NRG,1.9,1.4,1.7,1.2
2025-12-01,NSC,1.6,1.6,2.1,1.1
2025-12-02,NSC,2.4,1.6,2.1,1.1
2025-12-03,NSC,1.5,1.6,2.1,1.1
2025-12-04,NSC,1.6,1.6,2.1,1.1
2025-12-05,NSC,1.1,1.6,2.1,1.1
2025-12-01,NTAP,2.4,2.0,2.8,1.3
2025-12-02,NTAP,3.1,2.0,2.8,1.3
2025-12-03,NTAP,1.7,2.0,2.8,1.3
2025-12-04,NTAP,1.4,2.0,2.8,1.3
2025-12-05,NTAP,1.6,2.0,2.8,1.3
2025-12-01,NTRS,0.9,0.9,0.9,0.8
2025-12-02,NTRS,0.8,0.9,0.9,0.8
2025-12-03,NTRS,1.0,0.9,0.9,0.8
2025-12-04,NTRS,0.8,0.9,0.9,0.8
2025-12-05,NTRS,0.8,0.9,0.9,0.8
2025-12-01,NUE,1.1,1.5,2.1,1.0
2025-12-02,NUE,1.0,1.5,2.1,1.0
2025-12-03,NUE,2.2,1.5,2.1,1.0
2025-12-04,NUE,1.5,1.5,2.1,1.0
2025-12-05,NUE,2.0,1.5,2.1,1.0
2025-12-01,NVDA,188.1,169.4,186.7,152.2
2025-12-02,NVDA,182.6,169.4,186.7,152.2
2025-12-03,NVDA,165.1,169.4,186.7,152.2
2025-12-04,NVDA,167.4,169.4,186.7,152.2
2025-12-05,NVDA,144.0,169.4,186.7,152.2
2025-12-01,NVR,0.0,0.0,0.0,0.0
2025-12-02,NVR,0.0,0.0,0.0,0.0
2025-12-03,NVR,0.0,0.0,0.0,0.0
2025-12-04,NVR,0.0,0.0,0.0,0.0
2025-12-05,NVR,0.0,0.0,0.0,0.0
2025-12-01,NWSA,2.7,2.8,3.4,2.2
2025-12-02,NWSA,3.0,2.8,3.4,2.2
2025-12-03,NWSA,2.2,2.8,3.4,2.2
2025-12-04,NWSA,2.5,2.8,3.4,2.2
2025-12-05,NWSA,3.8,2.8,3.4,2.2
2025-12-01,NXPI,3.4,4.0,5.5,2.5
2025-12-02,NXPI,6.2,4.0,5.5,2.5
2025-12-03,NXPI,4.6,4.0,5.5,2.5
2025-12-04,NXPI,3.6,4.0,5.5,2.5
2025-12-05,NXPI,2.2,4.0,5.5,2.5
2025-12-01,O,4.6,5.5,6.3,4.6
2025-12-02,O,4.7,5.5,6.3,4.6
2025-12-03,O,6.6,5.5,6.3,4.6
2025-12-04,O,6.1,5.5,6.3,4.6
2025-12-05,O,5.4,5.5,6.3,4.6
2025-12-01,ODFL,2.6,3.4,4.5,2.3
2025-12-02,ODFL,2.3,3.4,4.5,2.3
2025-12-03,ODFL,4.5,3.4,4.5,2.3
2025-12-04,ODFL,4.6,3.4,4.5,2.3
2025-12-05,ODFL,2.8,3.4,4.5,2.3
2025-12-01,OEF,0.4,0.4,0.4,0.3
2025-12-02,OEF,0.4,0.4,0.4,0.3
2025-12-03,OEF,0.3,0.4,0.4,0.3
2025-12-04,OEF,0.3,0.4,0.4,0.3
2025-12-05,OEF,0.4,0.4,0.4,0.3
2025-12-01,OKE,4.8,4.2,5.0,3.4
2025-12-02,OKE,4.9,4.2,5.0,3.4
2025-12-03,OKE,4.7,4.2,5.0,3.4
2025-12-04,OKE,3.3,4.2,5.0,3.4
2025-12-05,OKE,3.3,4.2,5.0,3.4
2025-12-01,OMC,7.7,6.8,7.9,5.7
2025-12-02,OMC,6.0,6.8,7.9,5.7
2025-12-03,OMC,6.5,6.8,7.9,5.7
2025-12-04,OMC,5.6,6.8,7.9,5.7
2025-12-05,OMC,8.1,6.8,7.9,5.7
2025-12-01,ON,6.5,10.1,13.2,7.0
2025-12-02,ON,12.0,10.1,13.2,7.0
2025-12-03,ON,13.6,10.1,13.2,7.0
2025-12-04,ON,11.2,10.1,13.2,7.0
2025-12-05,ON,7.2,10.1,13.2,7.0
2025-12-01,ORCL,13.5,19.9,24.2,15.7
2025-12-02,ORCL,19.7,19.9,24.2,15.7
2025-12-03,ORCL,19.1,19.9,24.2,15.7
2025-12-04,ORCL,23.3,19.9,24.2,15.7
2025-12-05,ORCL,24.2,19.9,24.2,15.7
2025-12-01,ORLY,4.6,4.4,4.7,4.1
2025-12-02,ORLY,4.7,4.4,4.7,4.1
2025-12-03,ORLY,4.4,4.4,4.7,4.1
2025-12-04,ORLY,4.0,4.4,4.7,4.1
2025-12-05,ORLY,4.5,4.4,4.7,4.1
2025-12-01,OTIS,2.1,2.3,2.5,2.1
2025-12-02,OTIS,2.2,2.3,2.5,2.1
2025-12-03,OTIS,2.2,2.3,2.5,2.1
2025-12-04,OTIS,2.3,2.3,2.5,2.1
2025-12-05,OTIS,2.7,2.3,2.5,2.1
2025-12-01,OXY,7.5,7.5,9.3,5.7
2025-12-02,OXY,8.0,7.5,9.3,5.7
2025-12-03,OXY,7.1,7.5,9.3,5.7
2025-12-04,OXY,4.9,7.5,9.3,5.7
2025-12-05,OXY,10.0,7.5,9.3,5.7
2025-12-01,PAM,0.2,0.2,0.2,0.2
2025-12-02,PAM,0.2,0.2,0.2,0.2
2025-12-03,PAM,0.2,0.2,0.2,0.2
2025-12-04,PAM,0.2,0.2,0.2,0.2
2025-12-05,PAM,0.2,0.2,0.2,0.2
2025-12-01,PANW,6.7,5.4,6.4,4.4
2025-12-02,PANW,5.9,5.4,6.4,4.4
2025-12-03,PANW,5.5,5.4,6.4,4.4
2025-12-04,PANW,4.2,5.4,6.4,4.4
2025-12-05,PANW,4.6,5.4,6.4,4.4
2025-12-01,PAYC,0.8,0.7,0.8,0.5
2025-12-02,PAYC,0.6,0.7,0.8,0.5
2025-12-03,PAYC,0.5,0.7,0.8,0.5
2025-12-04,PAYC,0.7,0.7,0.8,0.5
2025-12-05,PAYC,0.8,0.7,0.8,0.5
2025-12-01,PAYX,5.2,3.6,4.9,2.3
2025-12-02,PAYX,4.1,3.6,4.9,2.3
2025-12-03,PAYX,4.3,3.6,4.9,2.3
2025-12-04,PAYX,2.2,3.6,4.9,2.3
2025-12-05,PAYX,2.5,3.6,4.9,2.3
2025-12-01,PBR,13.7,18.8,31.4,6.1
2025-12-02,PBR,15.9,18.8,31.4,6.1
2025-12-03,PBR,10.9,18.8,31.4,6.1
2025-12-04,PBR,12.3,18.8,31.4,6.1
2025-12-05,PBR,41.2,18.8,31.4,6.1
2025-12-01,PCAR,3.5,3.5,4.1,3.0
2025-12-02,PCAR,3.1,3.5,4.1,3.0
2025-12-03,PCAR,3.7,3.5,4.1,3.0
2025-12-04,PCAR,4.4,3.5,4.1,3.0
2025-12-05,PCAR,3.1,3.5,4.1,3.0
2025-12-01,PCG,18.8,22.3,28.9,15.7
2025-12-02,PCG,25.7,22.3,28.9,15.7
2025-12-03,PCG,32.3,22.3,28.9,15.7
2025-12-04,PCG,16.0,22.3,28.9,15.7
2025-12-05,PCG,18.9,22.3,28.9,15.7
2025-12-01,PEG,2.9,3.1,4.1,2.2
2025-12-02,PEG,2.9,3.1,4.1,2.2
2025-12-03,PEG,3.3,3.1,4.1,2.2
2025-12-04,PEG,2.1,3.1,4.1,2.2
2025-12-05,PEG,4.6,3.1,4.1,2.2
2025-12-01,PEP,7.6,6.5,7.4,5.5
2025-12-02,PEP,6.8,6.5,7.4,5.5
2025-12-03,PEP,5.1,6.5,7.4,5.5
2025-12-04,PEP,6.8,6.5,7.4,5.5
2025-12-05,PEP,6.0,6.5,7.4,5.5
