Date,Ticker,Ticker_name,Category,Close,monthly_Return,month_pr_low,month_pr_high,month_rr_ratio,model_score,model_score_delta
2026-02-11,HOOD,"ROBINHOOD MARKETS, INC.",Financials,85.6,-0.1395,72.14,155.36,5.182763744427938,0.0,-2.0
2026-02-11,IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,77.2,0.031,60.68,96.99,1.197941888619854,44.0,62.0
2026-02-11,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,164.81,-0.0516,143.06,195.84,1.4266666666666667,27.0,80.0
2026-02-11,IVZ,INVESCO LTD.,Financials,27.29,0.0,22.93,33.66,1.4610091743119262,36.0,35.0
2026-02-11,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,170.62,-0.0479,157.52,203.03,2.474045801526718,48.0,20.0
2026-02-11,JPM,JPMORGAN CHASE & CO.,Financials,318.28,0.0405,278.43,375.82,1.4439146800501899,4.0,-40.0
2026-02-11,KEY,KEYCORP,Financials,22.94,0.066,18.81,26.0,-1.3496732026143805,1.0,13.0
2026-02-11,KKR,KKR & CO. INC.,Financials,107.21,-0.0617,89.42,151.04,2.463743676222598,6.0,4.0
2026-02-11,L,LOEWS ,Financials,109.96,0.0416,99.36,120.72,1.0150943396226426,-9.0,-38.0
2026-02-11,MA,MASTERCARD INC..,Financials,540.39,0.003,482.61,628.83,1.5306334371754948,-3.0,22.0
2026-02-11,MCO,MOODY'S ,Financials,418.96,-0.1874,410.1,579.08,18.07223476297978,0.0,49.0
2026-02-11,MET,"METLIFE, INC.",Financials,77.92,-0.0122,68.57,88.42,1.122994652406416,-43.0,-38.0
2026-02-11,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,175.34,-0.0683,159.03,208.49,2.032495401594114,-24.0,-6.0
2026-02-11,MS,MORGAN STANLEY,Financials,177.89,-0.0269,163.32,218.25,2.770075497597806,37.0,18.0
2026-02-11,MSCI,MSCI INC.,Financials,515.66,-0.1536,485.13,675.0,5.219128725843438,22.0,122.0
2026-02-11,MTB,M&T BANK ,Financials,236.21,0.0661,195.3,262.11,-1.579536679536679,-58.0,-4.0
2026-02-11,NDAQ,"NASDAQ, INC.",Financials,82.51,-0.1484,81.9,111.62,47.72131147540988,0.0,-44.0
2026-02-11,NTRS,NORTHERN TRUST ,Financials,148.94,-0.0033,131.95,178.22,1.7233666862860497,26.0,93.0
2026-02-11,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,93.64,-0.0114,82.62,105.59,1.0843920145190569,-11.0,21.0
2026-02-11,PGR,THE PROGRESSIVE ,Financials,202.6,-0.026,177.2,240.95,1.509842519685039,-39.0,-37.0
2026-02-11,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,240.33,0.0763,198.13,267.49,-1.5537555228276887,-24.0,-4.0
2026-02-11,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,103.33,-0.07,94.3,124.69,2.365448504983388,0.0,-13.0
2026-02-11,PYPL,"PAYPAL HOLDINGS, INC.",Financials,41.49,-0.2126,38.15,64.1,6.769461077844302,0.0,-3.0
2026-02-11,RF,REGIONS FINANCIAL ,Financials,30.82,0.0814,25.0,34.6,-1.5396825396825393,-28.0,42.0
2026-02-11,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,158.48,-0.0445,145.26,198.55,3.031013615733739,18.0,2.0
2026-02-11,SCHW,THE CHARLES SCHWAB ,Financials,99.25,-0.0449,89.12,121.37,2.183613030602173,2.0,-31.0
2026-02-11,SPGI,S&P GLOBAL INC.,Financials,401.08,-0.2401,405.63,590.02,,0.0,17.0
2026-02-11,STT,STATE STREET ,Financials,132.23,0.0105,115.72,154.28,1.335554209569959,14.0,-10.0
2026-02-11,SYF,SYNCHRONY FINANCIAL,Financials,73.9,0.0175,63.86,97.89,2.3894422310756953,21.0,22.0
2026-02-11,TFC,TRUIST FINANCIAL ,Financials,55.1,0.0716,45.05,60.93,-1.72384219554031,-37.0,-25.0
2026-02-11,TROW,"T. ROWE PRICE GROUP, INC.",Financials,96.64,-0.0855,85.91,118.2,2.009319664492078,55.0,67.0
2026-02-11,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,298.61,0.0496,259.26,327.2,-1.3763553690101453,-54.0,-85.0
2026-02-11,USB,U.S. BANCORP,Financials,60.55,0.0791,49.63,66.47,-1.8445945945945932,-43.0,-33.0
2026-02-11,V,VISA INC.,Financials,328.17,0.0197,294.85,386.49,1.7503001200480193,15.0,7.0
2026-02-11,WFC,WELLS FARGO & COMPANY,Financials,91.91,0.0157,79.41,111.85,1.5951999999999997,84.0,57.0
2026-02-11,WRB,W. R. BERKLEY ,Financials,69.92,0.0195,61.54,79.89,1.189737470167064,-5.0,-9.0
2026-02-11,WTW,WILLIS TOWERS WATSON,Financials,289.77,-0.0873,280.36,369.43,8.465462274176438,22.0,-49.0
2026-02-11,XYZ,"BLOCK, INC.",Financials,57.3,-0.0518,46.4,77.42,1.8458715596330282,31.0,8.0
2026-02-11,ECH,ISHARES:MSCI CHILE,Foreign,44.54,-0.0155,40.18,53.82,2.1284403669724776,-16.0,-49.0
2026-02-11,EDEN,ISHARES:MSCI DENMARK,Foreign,117.57,-0.0358,104.65,134.86,1.3382352941176499,52.0,83.0
2026-02-11,EFNL,ISHARES:MSCI FINLAND,Foreign,50.61,0.0289,46.15,56.29,1.2735426008968607,46.0,54.0
2026-02-11,EIDO,ISHARES:MSCI INDONESIA,Foreign,17.75,0.0057,15.09,20.49,1.0300751879699241,53.0,51.0
2026-02-11,EIRL,ISHARES:MSCI IRELAND,Foreign,75.59,0.0028,68.75,82.57,1.0204678362573079,-13.0,-3.0
2026-02-11,EIS,ISHARES:MSCI ISRAEL,Foreign,123.01,0.0338,110.4,137.21,1.1260904044409201,35.0,74.0
2026-02-11,ENZL,ISHARES:MSCI NEW ZLND,Foreign,48.0,0.0226,43.36,50.57,-1.8054474708171206,-16.0,3.0
2026-02-11,EPHE,ISHARES:MSCI PHILIPPINES,Foreign,26.93,0.037,23.27,29.32,-1.531380753138075,-18.0,26.0
2026-02-11,EPOL,ISHARES:MSCI POLAND,Foreign,38.11,0.0138,34.64,43.03,1.4178674351585023,30.0,-19.0
2026-02-11,EPU,ISHARES:MSCI PERU,Foreign,89.43,0.0327,72.31,115.56,1.5262850467289713,35.0,13.0
2026-02-11,EWA,ISHARES:MSCI AUSTRALIA,Foreign,28.64,0.0321,24.84,30.73,-1.8181818181818186,-2.0,41.0
2026-02-11,EWC,ISHARES:MSCI CANADA,Foreign,56.72,0.0453,51.34,61.74,-1.071713147410357,44.0,53.0
2026-02-11,EWD,ISHARES:MSCI SWEDEN,Foreign,54.17,0.0364,47.78,58.56,-1.4555808656036446,-3.0,27.0
2026-02-11,EWG,ISHARES:MSCI GERMANY,Foreign,44.22,0.0257,39.91,48.56,1.0069605568445479,38.0,3.0
2026-02-11,EWH,ISHARES:MSCI HONG KONG,Foreign,23.67,0.0124,20.79,26.98,1.149305555555554,26.0,69.0
2026-02-11,EWI,ISHARES:MSCI ITALY,Foreign,57.32,0.0258,52.46,61.98,-1.042918454935623,29.0,32.0
2026-02-11,EWJ,ISHARES:MSCI JAPAN,Foreign,93.1,0.0861,77.63,96.14,-5.088815789473673,-20.0,23.0
2026-02-11,EWK,ISHARES:MSCI BELGIUM,Foreign,26.97,0.0341,23.88,29.02,-1.507317073170731,-11.0,15.0
2026-02-11,EWL,ISHARES:MSCI SWITZERLAND,Foreign,63.43,0.0307,57.2,68.13,-1.3255319148936175,-49.0,-21.0
2026-02-11,EWM,ISHARES:MSCI MALAYSIA,Foreign,29.69,0.0175,26.61,33.01,1.0779220779220762,2.0,13.0
2026-02-11,EWN,ISHARES:MSCI NETHERLANDS,Foreign,63.07,0.0128,55.27,69.37,-1.2380952380952368,-3.0,38.0
2026-02-11,EWO,ISHARES:MSCI AUSTRIA,Foreign,38.79,0.0325,34.72,43.92,1.260442260442261,59.0,42.0
2026-02-11,EWP,ISHARES:MSCI SPAIN,Foreign,57.11,0.0146,52.25,63.66,1.3477366255144028,26.0,1.0
2026-02-11,EWQ,ISHARES:MSCI FRANCE,Foreign,46.83,0.0326,42.09,49.71,-1.6458333333333302,-13.0,-28.0
2026-02-11,EWS,ISHARES:MSCI SINGAPORE,Foreign,28.58,0.0131,26.27,31.36,1.2034632034632047,22.0,-15.0
2026-02-11,EWT,ISHARES:MSCI TAIWAN,Foreign,71.44,0.0497,59.2,79.88,-1.4502369668246444,-20.0,2.0
2026-02-11,EWU,ISHARES:MSCI UK,Foreign,46.74,0.0126,43.06,50.21,-1.0605187319884728,3.0,40.0
2026-02-11,EWW,ISHARES:MSCI MEXICO,Foreign,80.48,0.0714,65.76,88.87,-1.7544696066746124,-9.0,0.0
2026-02-11,EWY,ISHARES:MSCI S KOREA,Foreign,124.45,0.0167,100.11,150.38,1.0653245686113388,67.0,78.0
2026-02-11,EWZ,ISHARES:MSCI BRAZIL,Foreign,38.32,0.0346,30.79,42.75,-1.699774266365689,-17.0,37.0
2026-02-11,GREK,GLBL X MSCI GREECE,Foreign,74.54,0.0107,66.39,87.5,1.5901840490797527,26.0,29.0
2026-02-11,INDA,ISHARES:MSCI INDIA,Foreign,53.74,0.0387,47.76,57.86,-1.4514563106796134,-44.0,-72.0
2026-02-11,MCHI,ISHARES:MSCI CHINA,Foreign,61.99,-0.0066,57.07,73.09,2.256097560975609,31.0,30.0
2026-02-11,NORW,GLBL X MSCI NORWAY ETF,Foreign,34.5,0.0583,28.64,37.73,-1.814241486068113,-12.0,0.0
2026-02-11,QAT,ISHARES:MSCI QATAR,Foreign,20.1,0.0198,18.18,21.34,-1.5483870967741968,-23.0,0.0
2026-02-11,THD,ISHARES:MSCI THAI,Foreign,68.43,0.0834,54.79,74.07,-2.418439716312064,-51.0,-69.0
2026-02-11,TUR,ISHARES:MSCI TURKEY,Foreign,40.97,-0.0068,33.87,47.02,-1.1735537190082639,10.0,27.0
2026-02-11,VNM,VANECK:VIETNAM,Foreign,18.08,-0.0519,16.44,22.01,2.3963414634146405,23.0,-54.0
2026-02-11,BTC=F,BITCOIN FUTURES,Futures,69250.0,-0.1681,59875.3,104712.31,3.7827674485583547,0.0,24.0
2026-02-11,ES=F,E-MINI S&P 500 FUTURES,Futures,6975.75,0.0,6411.28,7451.63,-1.186160376565521,8.0,47.0
2026-02-11,NQ=F,NASDAQ 100 FUTURES,Futures,25280.5,-0.0224,23085.06,28326.24,1.387302773020444,32.0,66.0
2026-02-11,A,"AGILENT TECHNOLOGIES, INC.",Health Care,129.0,-0.0362,113.96,162.0,2.194148936170212,17.0,10.0
2026-02-11,ABBV,ABBVIE INC.,Health Care,222.44,-0.0026,187.38,263.28,1.1648602395892746,34.0,7.0
2026-02-11,ABT,ABBOTT LABORATORIES,Health Care,112.28,0.0273,96.25,132.65,1.2707423580786028,18.0,18.0
2026-02-11,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,196.27,0.2039,129.71,207.45,-5.953488372093035,-68.0,-75.0
2026-02-11,AMGN,AMGEN INC.,Health Care,364.65,0.0666,299.03,416.11,-1.275165176836377,-41.0,-30.0
2026-02-11,BAX,BAXTER INTERNATIONAL INC.,Health Care,21.94,0.0932,15.96,24.04,-2.847619047619051,-54.0,-42.0
2026-02-11,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,171.68,-0.1563,155.04,233.25,3.7001201923076885,25.0,41.0
2026-02-11,BIIB,BIOGEN INC.,Health Care,188.99,0.0506,143.93,220.46,-1.4318398474737848,3.0,-9.0
2026-02-11,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,60.86,0.1055,47.05,68.93,-1.7112763320941746,-53.0,-78.0
2026-02-11,BSX,BOSTON SCIENTIFIC ,Health Care,74.25,-0.2061,73.15,107.91,30.600000000000154,0.0,18.0
2026-02-11,CAH,"CARDINAL HEALTH, INC.",Health Care,220.27,0.0251,187.94,261.1,1.2629137024435508,62.0,18.0
2026-02-11,CI,THE CIGNA GROUP,Health Care,287.81,0.05,239.72,314.09,-1.8299086757990888,-63.0,-65.0
2026-02-11,CNC,CENTENE ,Health Care,39.61,-0.0856,26.49,57.1,1.333079268292683,38.0,62.0
2026-02-11,COO,"THE COOPER COMPANIES, INC.",Health Care,81.57,0.0023,69.39,93.36,-1.0330788804071236,-19.0,-14.0
2026-02-11,COR,"CENCORA, INC.",Health Care,360.0,0.0022,313.58,400.54,-1.1450419338924518,-30.0,-23.0
2026-02-11,CRL,CHARLES RIVER LABORATORIES,Health Care,181.24,-0.1389,153.0,255.58,2.6324362606232286,36.0,60.0
2026-02-11,CVS,CVS HEALTH ,Health Care,75.7,0.0158,60.73,92.91,1.1496325985303932,35.0,12.0
2026-02-11,DGX,QUEST DIAGNOSTICS INC.,Health Care,205.35,0.098,170.52,216.09,-3.2430167597765323,-30.0,5.0
2026-02-11,DHR,DANAHER ,Health Care,219.75,0.0039,194.76,255.26,1.420968387354941,18.0,7.0
2026-02-11,DVA,DAVITA INC.,Health Care,139.28,0.2738,96.4,150.32,-3.8840579710144953,-92.0,-115.0
2026-02-11,DXCM,"DEXCOM, INC.",Health Care,68.16,-0.0668,51.51,87.63,1.1693693693693694,5.0,38.0
2026-02-11,ELV,"ELEVANCE HEALTH, INC.",Health Care,325.64,-0.0581,263.74,413.92,1.4261712439418426,53.0,61.0
2026-02-11,EW,EDWARDS LIFESCIENCES ,Health Care,77.05,-0.053,68.76,94.04,2.0494571773220778,42.0,3.0
2026-02-11,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,79.22,0.0032,67.06,98.92,1.620065789473685,4.0,-19.0
2026-02-11,GILD,"GILEAD SCIENCES, INC.",Health Care,147.23,0.0372,118.01,172.02,-1.1787010891488487,-19.0,24.0
2026-02-11,HCA,"HCA HEALTHCARE, INC.",Health Care,502.05,0.0282,439.83,602.58,1.6157184185149467,39.0,15.0
2026-02-11,HOLX,"HOLOGIC, INC.",Health Care,75.15,0.0029,66.65,81.67,-1.3036809815950927,-13.0,49.0
2026-02-11,HSIC,"HENRY SCHEIN, INC.",Health Care,81.02,0.0734,67.33,87.78,-2.025147928994081,4.0,-20.0
2026-02-11,HUM,HUMANA INC.,Health Care,181.3,-0.0712,153.14,266.69,3.0323153409090877,23.0,24.0
2026-02-11,IDXX,"IDEXX LABORATORIES, INC.",Health Care,646.53,-0.0357,569.59,795.54,1.9367039251364713,42.0,35.0
2026-02-11,INCY,INCYTE ,Health Care,100.05,-0.0002,90.69,129.64,3.1613247863247853,47.0,48.0
2026-02-11,IQV,IQVIA HOLDINGS INC,Health Care,182.45,-0.2073,171.04,273.31,7.9631901840490835,0.0,-11.0
2026-02-11,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,495.15,-0.018,437.27,629.45,2.3203178991015907,-20.0,-61.0
2026-02-11,JNJ,JOHNSON & JOHNSON,Health Care,238.35,0.0488,189.68,274.55,-1.344475138121546,19.0,42.0
2026-02-11,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,284.5,0.0478,233.25,310.12,-2.0003903200624507,-35.0,-33.0
2026-02-11,LLY,ELI LILLY AND COMPANY,Health Care,1025.0,-0.0117,903.6,1298.66,2.254200988467876,40.0,40.0
2026-02-11,MCK,MCKESSON ,Health Care,935.21,0.1251,752.07,1044.89,-1.6697665937272053,-27.0,-62.0
2026-02-11,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,101.42,-0.015,90.62,113.72,1.1388888888888888,-7.0,7.0
2026-02-11,MOH,"MOLINA HEALTHCARE, INC.",Health Care,125.43,-0.3016,107.38,231.91,5.899168975069248,64.0,67.0
2026-02-11,MRK,"MERCK & CO., INC.",Health Care,117.15,0.0624,94.33,130.35,-1.7287878787878808,-58.0,-30.0
2026-02-11,MRNA,"MODERNA, INC.",Health Care,42.0,-0.047,25.43,63.7,1.3095956547978276,-6.0,31.0
2026-02-11,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,1400.33,0.0197,1217.34,1632.35,1.2679381386961035,46.0,20.0
2026-02-11,PFE,PFIZER INC.,Health Care,27.61,0.0443,22.98,29.11,-3.086666666666666,-46.0,-30.0
2026-02-11,PODD,INSULET ,Health Care,252.41,-0.0133,223.6,324.61,2.5060742797639715,41.0,52.0
2026-02-11,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,754.91,0.0182,601.31,960.46,1.3382161458333335,5.0,-18.0
2026-02-11,RMD,RESMED INC.,Health Care,263.54,0.0202,225.07,303.73,1.044710163763971,16.0,43.0
2026-02-11,RVTY,"REVVITY, INC.",Health Care,104.75,-0.0372,88.76,125.67,1.3083176985616016,19.0,6.0
2026-02-11,SOLV,SOLVENTUM ,Health Care,80.46,0.0453,67.04,96.57,1.2004470938897178,2.0,-42.0
2026-02-11,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,244.67,-0.0683,219.92,285.96,1.668282828282828,-0.0,-15.0
2026-02-11,SYK,STRYKER ,Health Care,361.06,-0.023,320.82,397.41,-1.1070151306740024,-47.0,-33.0
2026-02-11,TECH,BIO-TECHNE ,Health Care,64.8,0.0111,53.03,80.16,1.3050127442650812,35.0,41.0
2026-02-11,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,539.8,-0.0671,492.37,698.68,3.349778621125873,-9.0,7.0
2026-02-11,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,212.78,0.0572,178.51,254.48,1.2168077035307843,-5.0,-66.0
2026-02-11,UNH,UNITEDHEALTH GROUP INC.,Health Care,273.22,-0.0478,210.35,385.69,1.788929537140129,38.0,39.0
2026-02-11,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,463.48,-0.0137,388.69,544.43,1.0823639524000523,-26.0,-2.0
2026-02-11,VTRS,VIATRIS INC.,Health Care,15.95,0.2185,11.03,17.04,-4.513761467889909,-35.0,-32.0
2026-02-11,WAT,WATERS ,Health Care,327.02,-0.1179,303.78,455.83,5.54259896729776,-29.0,-36.0
2026-02-11,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,243.56,0.0538,184.82,316.96,1.2495743956418108,50.0,37.0
2026-02-11,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,91.4,0.0497,77.23,102.16,-1.3169144981412653,23.0,31.0
2026-02-11,ZTS,ZOETIS INC.,Health Care,128.13,0.0265,105.56,138.42,-2.1933916423712354,-49.0,-30.0
2026-02-11,DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,50188.14,0.0265,46090.83,52397.71,-1.8543472259308365,-34.0,5.0
2026-02-11,DXY,US DOLLAR INDEX,Indices,96.91,0.0013,92.18,101.89,1.0528541226215675,18.0,21.0
2026-02-11,NDX,NASDAQ 100 INDEX,Indices,25127.64,-0.0166,23182.11,28277.8,1.6191783215884628,-4.0,30.0
2026-02-11,RUT,RUSSELL 2000 INDEX,Indices,2679.77,0.0203,2389.14,2926.84,-1.1763063099526447,16.0,50.0
2026-02-11,SPX,S&P 500 INDEX,Indices,6941.81,0.0004,6412.69,7451.01,-1.039120188531031,26.0,86.0
2026-02-11,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,225.53,-0.0863,214.63,279.69,4.968807339449539,-13.0,-80.0
2026-02-11,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,178.94,0.0819,147.66,195.23,-1.9201964395334572,-43.0,-29.0
2026-02-11,AME,"AMETEK, INC.",Industrials,233.11,0.0408,197.1,254.47,-1.6858614232209759,-74.0,-18.0
2026-02-11,AOS,A. O. SMITH ,Industrials,80.47,0.095,63.94,86.15,-2.9102112676056304,-70.0,-38.0
2026-02-11,AXON,"AXON ENTERPRISE, INC.",Industrials,446.97,-0.0757,371.45,709.61,3.4777542372881336,0.0,-23.0
2026-02-11,BA,THE BOEING COMPANY,Industrials,242.59,0.038,190.12,283.15,-1.2936390532544386,-31.0,6.0
2026-02-11,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,128.42,0.1226,89.87,147.14,-2.059294871794871,-32.0,47.0
2026-02-11,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,172.51,-0.1248,164.89,230.21,7.5721784776902865,25.0,25.0
2026-02-11,CARR,CARRIER GLOBAL ,Industrials,65.82,0.1047,49.02,71.41,-3.0053667262969554,-9.0,26.0
2026-02-11,CAT,CATERPILLAR INC.,Industrials,742.37,0.1293,572.55,844.84,-1.6572655411339905,-26.0,-27.0
2026-02-11,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,196.61,0.0085,162.89,242.66,1.3656583629893222,28.0,54.0
2026-02-11,CMI,CUMMINS INC.,Industrials,588.07,0.016,475.79,718.18,1.1587994299964364,62.0,120.0
2026-02-11,CPRT,"COPART, INC.",Industrials,40.35,-0.0057,34.09,46.62,1.0015974440894566,-5.0,23.0
2026-02-11,CSX,CSX ,Industrials,40.9,0.0832,32.53,43.97,-2.726384364820846,-2.0,25.0
2026-02-11,CTAS,CINTAS ,Industrials,199.31,0.0414,168.18,224.44,-1.238758456028651,-7.0,14.0
2026-02-11,DAL,"DELTA AIR LINES, INC.",Industrials,74.46,0.1301,56.52,89.34,-1.2056451612903212,-21.0,-37.0
2026-02-11,DE,DEERE & COMPANY,Industrials,593.41,0.1239,457.89,624.79,-4.318674314850223,-54.0,6.0
2026-02-11,DOV,DOVER ,Industrials,229.48,0.1389,177.37,248.85,-2.690242643262776,-81.0,-84.0
2026-02-11,EFX,EQUIFAX INC.,Industrials,202.71,0.0065,159.26,233.53,-1.4097988319273207,-34.0,-59.0
2026-02-11,EME,"EMCOR GROUP, INC.",Industrials,779.09,0.081,576.84,963.2,-1.098528053880832,1.0,21.0
2026-02-11,EMR,EMERSON ELECTRIC CO.,Industrials,161.69,0.1002,127.07,180.18,-1.872363439697133,-31.0,48.0
2026-02-11,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,377.47,0.0741,290.22,429.28,-1.6840378305346475,-20.0,3.0
2026-02-11,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,161.71,0.0073,140.51,187.31,1.2075471698113196,69.0,103.0
2026-02-11,FAST,FASTENAL COMPANY,Industrials,46.66,0.0761,37.93,53.01,-1.3748031496062985,-41.0,16.0
2026-02-11,FDX,FEDEX ,Industrials,367.95,0.1418,275.09,396.23,-3.2835926449787807,-56.0,0.0
2026-02-11,FIX,"COMFORT SYSTEMS USA, INC.",Industrials,1269.63,0.1117,911.59,1630.37,1.007541056865154,48.0,38.0
2026-02-11,FTV,FORTIVE ,Industrials,61.92,0.1725,47.71,63.65,-8.213872832369958,-57.0,-70.0
2026-02-11,GD,GENERAL DYNAMICS ,Industrials,358.83,0.022,319.33,407.09,1.221772151898734,16.0,41.0
2026-02-11,GE,GENERAL ELECTRIC COMPANY,Industrials,316.33,0.0311,274.95,389.37,1.7651039149347518,38.0,-17.0
2026-02-11,GEV,GE VERNOVA INC.,Industrials,790.79,0.0887,622.66,1107.07,1.8811633854755248,-12.0,-31.0
2026-02-11,GNRC,GENERAC HOLDINGS INC.,Industrials,182.3,0.0849,131.26,218.97,-1.3918734660485421,10.0,53.0
2026-02-11,GWW,"W.W. GRAINGER, INC.",Industrials,1188.03,0.1001,961.32,1264.87,-2.9504164497657492,-81.0,-64.0
2026-02-11,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,399.37,-0.0503,296.4,519.56,1.16723317471108,36.0,90.0
2026-02-11,HON,HONEYWELL INTERNATIONAL INC.,Industrials,243.34,0.0695,185.81,268.72,-2.2667454688731263,-43.0,-16.0
2026-02-11,HUBB,HUBBELL INC.,Industrials,503.1,0.0311,416.37,577.19,-1.1706033202861381,14.0,47.0
2026-02-11,HWM,HOWMET AEROSPACE INC.,Industrials,224.47,0.0788,192.83,275.67,1.6182048040455133,74.0,66.0
2026-02-11,IEX,IDEX ,Industrials,214.58,0.0807,168.54,228.71,-3.258315640481248,-51.0,5.0
2026-02-11,IR,INGERSOLL RAND INC.,Industrials,97.8,0.136,74.8,104.52,-3.4226190476190483,-70.0,-13.0
2026-02-11,ITW,ILLINOIS TOOL WORKS INC.,Industrials,294.25,0.1263,235.86,303.95,-6.019587628865985,-60.0,-3.0
2026-02-11,J,JACOBS SOLUTIONS INC.,Industrials,151.16,0.1176,119.54,164.89,-2.3029861616897316,-28.0,-10.0
2026-02-11,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,229.05,0.1299,172.62,249.15,-2.8074626865671655,-20.0,13.0
2026-02-11,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,138.75,0.1634,106.78,152.47,-2.3301749271137027,-37.0,-80.0
2026-02-11,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,194.72,0.0342,170.14,233.37,1.5724165988608618,29.0,37.0
2026-02-11,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,345.08,0.0065,286.11,423.31,1.3266067491945066,11.0,40.0
2026-02-11,LII,LENNOX INTERNATIONAL INC.,Industrials,548.56,0.108,435.13,619.53,-1.5982809637875146,-36.0,13.0
2026-02-11,LMT,LOCKHEED MARTIN ,Industrials,629.56,-0.0073,470.12,774.96,-1.096561210453919,18.0,55.0
2026-02-11,LUV,SOUTHWEST AIRLINES CO.,Industrials,54.07,0.1378,39.56,60.84,-2.143279172821269,-41.0,-18.0
2026-02-11,MAS,MASCO ,Industrials,77.82,0.1775,57.82,83.27,-3.6697247706421985,-41.0,-8.0
2026-02-11,MMM,3M COMPANY,Industrials,173.43,0.1323,140.99,199.94,-1.2236891738966431,-17.0,-5.0
2026-02-11,NDSN,NORDSON ,Industrials,295.8,0.0775,224.2,322.26,-2.705971277399852,-20.0,15.0
2026-02-11,NOC,NORTHROP GRUMMAN ,Industrials,685.0,-0.0105,564.35,818.99,1.1105677579776214,10.0,61.0
2026-02-11,NSC,NORFOLK SOUTHERN ,Industrials,315.45,0.0831,257.02,337.37,-2.6656021897810205,-68.0,-79.0
2026-02-11,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,194.49,0.1229,145.45,221.49,-1.816296296296297,-10.0,23.0
2026-02-11,OTIS,OTIS WORLDWIDE ,Industrials,90.06,0.0543,78.28,99.31,-1.2735135135135136,-28.0,-2.0
2026-02-11,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,124.94,-0.0728,106.5,170.31,2.4604121475054237,36.0,20.0
2026-02-11,PAYX,"PAYCHEX, INC.",Industrials,99.03,-0.0398,88.39,118.56,1.8355263157894737,-7.0,-46.0
2026-02-11,PCAR,PACCAR INC,Industrials,127.07,0.0338,105.06,146.34,-1.1421899325376221,-24.0,53.0
2026-02-11,PH,PARKER-HANNIFIN ,Industrials,991.57,0.0596,828.21,1107.08,-1.414249848497967,-20.0,-8.0
2026-02-11,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,98.62,-0.0641,87.9,119.57,1.9542910447761186,58.0,63.0
2026-02-11,PWR,"QUANTA SERVICES, INC.",Industrials,510.64,0.0759,386.42,603.47,-1.3381449962296663,-16.0,4.0
2026-02-11,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,412.6,-0.0215,350.33,485.05,1.163481612333386,28.0,40.0
2026-02-11,ROL,"ROLLINS, INC.",Industrials,64.97,0.0257,57.53,69.75,-1.5564853556485347,-17.0,20.0
2026-02-11,RSG,"REPUBLIC SERVICES, INC.",Industrials,223.07,0.0371,195.06,244.57,-1.3027906976744181,-20.0,-3.0
2026-02-11,RTX,RTX ,Industrials,195.19,-0.0286,180.42,231.91,2.4861205145565317,61.0,75.0
2026-02-11,SNA,SNAP-ON INC.,Industrials,377.41,0.0309,329.53,424.38,-1.0193740685543982,18.0,31.0
