Date,Ticker,prem_disc,prem_disc_avg,prem_disc_hi,prem_disc_lo
2025-12-02,TAP,,4.2651,6.4619,2.0683
2025-12-03,TAP,6.7901,4.2651,6.4619,2.0683
2025-12-04,TAP,2.7919,4.2651,6.4619,2.0683
2025-12-05,TAP,3.2133,4.2651,6.4619,2.0683
2025-12-01,TDG,,1.5207,4.0566,-1.0153
2025-12-02,TDG,,1.5207,4.0566,-1.0153
2025-12-03,TDG,4.4483,1.5207,4.0566,-1.0153
2025-12-04,TDG,0.0061,1.5207,4.0566,-1.0153
2025-12-05,TDG,0.1075,1.5207,4.0566,-1.0153
2025-12-01,TDW,,-0.5373,-0.4481,-0.6266
2025-12-02,TDW,,-0.5373,-0.4481,-0.6266
2025-12-03,TDW,-0.5789,-0.5373,-0.4481,-0.6266
2025-12-04,TDW,-0.5982,-0.5373,-0.4481,-0.6266
2025-12-05,TDW,-0.4349,-0.5373,-0.4481,-0.6266
2025-12-01,TDY,,0.4029,0.708,0.0978
2025-12-02,TDY,,0.4029,0.708,0.0978
2025-12-03,TDY,0.7501,0.4029,0.708,0.0978
2025-12-04,TDY,0.1775,0.4029,0.708,0.0978
2025-12-05,TDY,0.281,0.4029,0.708,0.0978
2025-12-01,TECH,,0.6511,1.1946,0.1076
2025-12-02,TECH,,0.6511,1.1946,0.1076
2025-12-03,TECH,0.6173,0.6511,1.1946,0.1076
2025-12-04,TECH,1.2108,0.6511,1.1946,0.1076
2025-12-05,TECH,0.1253,0.6511,1.1946,0.1076
2025-12-01,TECK,,0.4324,0.7046,0.1602
2025-12-02,TECK,,0.4324,0.7046,0.1602
2025-12-03,TECK,0.1554,0.4324,0.7046,0.1602
2025-12-04,TECK,0.4422,0.4324,0.7046,0.1602
2025-12-05,TECK,0.6996,0.4324,0.7046,0.1602
2025-12-01,TEL,,1.8167,2.3688,1.2646
2025-12-02,TEL,,1.8167,2.3688,1.2646
2025-12-03,TEL,1.1793,1.8167,2.3688,1.2646
2025-12-04,TEL,2.1458,1.8167,2.3688,1.2646
2025-12-05,TEL,2.125,1.8167,2.3688,1.2646
2025-12-01,TER,,0.4583,0.527,0.3896
2025-12-02,TER,,0.4583,0.527,0.3896
2025-12-03,TER,0.3982,0.4583,0.527,0.3896
2025-12-04,TER,0.5332,0.4583,0.527,0.3896
2025-12-05,TER,0.4435,0.4583,0.527,0.3896
2025-12-01,TFC,,-0.0108,0.1283,-0.1498
2025-12-02,TFC,,-0.0108,0.1283,-0.1498
2025-12-03,TFC,-0.1661,-0.0108,0.1283,-0.1498
2025-12-04,TFC,0.0316,-0.0108,0.1283,-0.1498
2025-12-05,TFC,0.1021,-0.0108,0.1283,-0.1498
2025-12-01,TGT,,1.0542,1.2048,0.9036
2025-12-02,TGT,,1.0542,1.2048,0.9036
2025-12-03,TGT,0.9396,1.0542,1.2048,0.9036
2025-12-04,TGT,0.9983,1.0542,1.2048,0.9036
2025-12-05,TGT,1.2248,1.0542,1.2048,0.9036
2025-12-01,THD,,5.3905,8.2331,2.548
2025-12-02,THD,,5.3905,8.2331,2.548
2025-12-03,THD,7.6607,5.3905,8.2331,2.548
2025-12-04,THD,6.3085,5.3905,8.2331,2.548
2025-12-05,THD,2.2024,5.3905,8.2331,2.548
2025-12-01,TIP,,0.8416,1.0719,0.6112
2025-12-02,TIP,,0.8416,1.0719,0.6112
2025-12-03,TIP,1.1073,0.8416,1.0719,0.6112
2025-12-04,TIP,0.6975,0.8416,1.0719,0.6112
2025-12-05,TIP,0.7199,0.8416,1.0719,0.6112
2025-12-01,TJX,,0.494,1.0506,-0.0625
2025-12-02,TJX,,0.494,1.0506,-0.0625
2025-12-03,TJX,0.7229,0.494,1.0506,-0.0625
2025-12-04,TJX,0.8996,0.494,1.0506,-0.0625
2025-12-05,TJX,-0.1405,0.494,1.0506,-0.0625
2025-12-01,TKO,,4.2046,11.0573,-2.6481
2025-12-02,TKO,,4.2046,11.0573,-2.6481
2025-12-03,TKO,12.1162,4.2046,11.0573,-2.6481
2025-12-04,TKO,0.1308,4.2046,11.0573,-2.6481
2025-12-05,TKO,0.3667,4.2046,11.0573,-2.6481
2025-12-01,TLT,,1.4924,2.7467,0.2382
2025-12-02,TLT,,1.4924,2.7467,0.2382
2025-12-03,TLT,2.9371,1.4924,2.7467,0.2382
2025-12-04,TLT,0.6822,1.4924,2.7467,0.2382
2025-12-05,TLT,0.8579,1.4924,2.7467,0.2382
2025-12-01,TMO,,2.2113,2.7464,1.6762
2025-12-02,TMO,,2.2113,2.7464,1.6762
2025-12-03,TMO,1.7229,2.2113,2.7464,1.6762
2025-12-04,TMO,2.1279,2.2113,2.7464,1.6762
2025-12-05,TMO,2.7833,2.2113,2.7464,1.6762
2025-12-01,TMUS,,0.1334,0.3852,-0.1184
2025-12-02,TMUS,,0.1334,0.3852,-0.1184
2025-12-03,TMUS,-0.13,0.1334,0.3852,-0.1184
2025-12-04,TMUS,0.1587,0.1334,0.3852,-0.1184
2025-12-05,TMUS,0.3717,0.1334,0.3852,-0.1184
2025-12-01,TPL,,-0.142,-0.0477,-0.2362
2025-12-02,TPL,,-0.142,-0.0477,-0.2362
2025-12-03,TPL,-0.2336,-0.142,-0.0477,-0.2362
2025-12-04,TPL,-0.147,-0.142,-0.0477,-0.2362
2025-12-05,TPL,-0.0453,-0.142,-0.0477,-0.2362
2025-12-01,TPR,,-0.263,-0.1676,-0.3584
2025-12-02,TPR,,-0.263,-0.1676,-0.3584
2025-12-03,TPR,-0.3537,-0.263,-0.1676,-0.3584
2025-12-04,TPR,-0.2716,-0.263,-0.1676,-0.3584
2025-12-05,TPR,-0.1636,-0.263,-0.1676,-0.3584
2025-12-01,TRGP,,-0.4921,-0.4088,-0.5753
2025-12-02,TRGP,,-0.4921,-0.4088,-0.5753
2025-12-03,TRGP,-0.5763,-0.4921,-0.4088,-0.5753
2025-12-04,TRGP,-0.49,-0.4921,-0.4088,-0.5753
2025-12-05,TRGP,-0.4099,-0.4921,-0.4088,-0.5753
2025-12-01,TRMB,,2.4375,3.7041,1.1708
2025-12-02,TRMB,,2.4375,3.7041,1.1708
2025-12-03,TRMB,3.1666,2.4375,3.7041,1.1708
2025-12-04,TRMB,3.1709,2.4375,3.7041,1.1708
2025-12-05,TRMB,0.9748,2.4375,3.7041,1.1708
2025-12-01,TROW,,0.6928,0.8515,0.534
2025-12-02,TROW,,0.6928,0.8515,0.534
2025-12-03,TROW,0.5103,0.6928,0.8515,0.534
2025-12-04,TROW,0.769,0.6928,0.8515,0.534
2025-12-05,TROW,0.799,0.6928,0.8515,0.534
2025-12-01,TRV,,1.3415,1.7426,0.9403
2025-12-02,TRV,,1.3415,1.7426,0.9403
2025-12-03,TRV,1.1242,1.3415,1.7426,0.9403
2025-12-04,TRV,1.0957,1.3415,1.7426,0.9403
2025-12-05,TRV,1.8044,1.3415,1.7426,0.9403
2025-12-01,TS,,-0.5645,-0.4482,-0.6808
2025-12-02,TS,,-0.5645,-0.4482,-0.6808
2025-12-03,TS,-0.6855,-0.5645,-0.4482,-0.6808
2025-12-04,TS,-0.5545,-0.5645,-0.4482,-0.6808
2025-12-05,TS,-0.4535,-0.5645,-0.4482,-0.6808
2025-12-01,TSCO,,0.1413,0.5438,-0.2612
2025-12-02,TSCO,,0.1413,0.5438,-0.2612
2025-12-03,TSCO,-0.3167,0.1413,0.5438,-0.2612
2025-12-04,TSCO,0.4388,0.1413,0.5438,-0.2612
2025-12-05,TSCO,0.3018,0.1413,0.5438,-0.2612
2025-12-01,TSLA,,0.2711,0.5116,0.0306
2025-12-02,TSLA,,0.2711,0.5116,0.0306
2025-12-03,TSLA,-0.0007,0.2711,0.5116,0.0306
2025-12-04,TSLA,0.3574,0.2711,0.5116,0.0306
2025-12-05,TSLA,0.4565,0.2711,0.5116,0.0306
2025-12-01,TSN,,1.5158,3.2397,-0.208
2025-12-02,TSN,,1.5158,3.2397,-0.208
2025-12-03,TSN,1.3719,1.5158,3.2397,-0.208
2025-12-04,TSN,3.3071,1.5158,3.2397,-0.208
2025-12-05,TSN,-0.1315,1.5158,3.2397,-0.208
2025-12-01,TT,,1.6451,1.7042,1.586
2025-12-02,TT,,1.6451,1.7042,1.586
2025-12-03,TT,1.6559,1.6451,1.7042,1.586
2025-12-04,TT,1.6981,1.6451,1.7042,1.586
2025-12-05,TT,1.5813,1.6451,1.7042,1.586
2025-12-01,TTD,,0.0639,0.2312,-0.1035
2025-12-02,TTD,,0.0639,0.2312,-0.1035
2025-12-03,TTD,0.0842,0.0639,0.2312,-0.1035
2025-12-04,TTD,-0.1127,0.0639,0.2312,-0.1035
2025-12-05,TTD,0.2201,0.0639,0.2312,-0.1035
2025-12-01,TTWO,,2.8995,7.0837,-1.2847
2025-12-02,TTWO,,2.8995,7.0837,-1.2847
2025-12-03,TTWO,7.729,2.8995,7.0837,-1.2847
2025-12-04,TTWO,0.3643,2.8995,7.0837,-1.2847
2025-12-05,TTWO,0.6052,2.8995,7.0837,-1.2847
2025-12-01,TUR,,3.7747,4.5217,3.0277
2025-12-02,TUR,,3.7747,4.5217,3.0277
2025-12-03,TUR,3.2458,3.7747,4.5217,3.0277
2025-12-04,TUR,4.6293,3.7747,4.5217,3.0277
2025-12-05,TUR,3.4491,3.7747,4.5217,3.0277
2025-12-01,TXN,,24.4286,67.3741,-18.5169
2025-12-02,TXN,,24.4286,67.3741,-18.5169
2025-12-03,TXN,74.0178,24.4286,67.3741,-18.5169
2025-12-04,TXN,-0.4269,24.4286,67.3741,-18.5169
2025-12-05,TXN,-0.3051,24.4286,67.3741,-18.5169
2025-12-01,TXT,,0.254,0.5604,-0.0525
2025-12-02,TXT,,0.254,0.5604,-0.0525
2025-12-03,TXT,0.4438,0.254,0.5604,-0.0525
2025-12-04,TXT,-0.0996,0.254,0.5604,-0.0525
2025-12-05,TXT,0.4177,0.254,0.5604,-0.0525
2025-12-01,TYL,,1.325,1.7418,0.9081
2025-12-02,TYL,,1.325,1.7418,0.9081
2025-12-03,TYL,1.7568,1.325,1.7418,0.9081
2025-12-04,TYL,0.9248,1.325,1.7418,0.9081
2025-12-05,TYL,1.2933,1.325,1.7418,0.9081
2025-12-01,UAL,,1.3006,4.0107,-1.4096
2025-12-02,UAL,,1.3006,4.0107,-1.4096
2025-12-03,UAL,4.429,1.3006,4.0107,-1.4096
2025-12-04,UAL,-0.3338,1.3006,4.0107,-1.4096
2025-12-05,UAL,-0.1934,1.3006,4.0107,-1.4096
2025-12-01,UBER,,0.2893,0.3726,0.206
2025-12-02,UBER,,0.2893,0.3726,0.206
2025-12-03,UBER,0.3317,0.2893,0.3726,0.206
2025-12-04,UBER,0.1934,0.2893,0.3726,0.206
2025-12-05,UBER,0.3429,0.2893,0.3726,0.206
2025-12-01,UDR,,0.3969,0.566,0.2278
2025-12-02,UDR,,0.3969,0.566,0.2278
2025-12-03,UDR,0.3702,0.3969,0.566,0.2278
2025-12-04,UDR,0.2428,0.3969,0.566,0.2278
2025-12-05,UDR,0.5778,0.3969,0.566,0.2278
2025-12-01,UHS,,-0.2024,-0.0873,-0.3175
2025-12-02,UHS,,-0.2024,-0.0873,-0.3175
2025-12-03,UHS,-0.3208,-0.2024,-0.0873,-0.3175
2025-12-04,UHS,-0.1955,-0.2024,-0.0873,-0.3175
2025-12-05,UHS,-0.0909,-0.2024,-0.0873,-0.3175
2025-12-01,ULTA,,2.0191,4.5523,-0.514
2025-12-02,ULTA,,2.0191,4.5523,-0.514
2025-12-03,ULTA,4.2066,2.0191,4.5523,-0.514
2025-12-04,ULTA,2.6071,2.0191,4.5523,-0.514
2025-12-05,ULTA,-0.7563,2.0191,4.5523,-0.514
2025-12-01,UNG,,0.5919,1.0907,0.0932
2025-12-02,UNG,,0.5919,1.0907,0.0932
2025-12-03,UNG,0.1915,0.5919,1.0907,0.0932
2025-12-04,UNG,1.1506,0.5919,1.0907,0.0932
2025-12-05,UNG,0.4337,0.5919,1.0907,0.0932
2025-12-01,UNH,,-0.273,-0.199,-0.347
2025-12-02,UNH,,-0.273,-0.199,-0.347
2025-12-03,UNH,-0.2995,-0.273,-0.199,-0.347
2025-12-04,UNH,-0.3301,-0.273,-0.199,-0.347
2025-12-05,UNH,-0.1894,-0.273,-0.199,-0.347
2025-12-01,UNP,,1.2337,2.2317,0.2357
2025-12-02,UNP,,1.2337,2.2317,0.2357
2025-12-03,UNP,1.2795,1.2337,2.2317,0.2357
2025-12-04,UNP,2.208,1.2337,2.2317,0.2357
2025-12-05,UNP,0.2136,1.2337,2.2317,0.2357
2025-12-01,UPS,,-0.3759,-0.1078,-0.644
2025-12-02,UPS,,-0.3759,-0.1078,-0.644
2025-12-03,UPS,-0.0691,-0.3759,-0.1078,-0.644
2025-12-04,UPS,-0.5652,-0.3759,-0.1078,-0.644
2025-12-05,UPS,-0.4934,-0.3759,-0.1078,-0.644
2025-12-01,URA,,4.1861,9.5299,-1.1578
2025-12-02,URA,,4.1861,9.5299,-1.1578
2025-12-03,URA,10.2919,4.1861,9.5299,-1.1578
2025-12-04,URA,1.9049,4.1861,9.5299,-1.1578
2025-12-05,URA,0.3614,4.1861,9.5299,-1.1578
2025-12-01,URI,,0.3385,0.4572,0.2199
2025-12-02,URI,,0.3385,0.4572,0.2199
2025-12-03,URI,0.2018,0.3385,0.4572,0.2199
2025-12-04,URI,0.4142,0.3385,0.4572,0.2199
2025-12-05,URI,0.3995,0.3385,0.4572,0.2199
2025-12-01,URNM,,3.0666,5.5495,0.5837
2025-12-02,URNM,,3.0666,5.5495,0.5837
2025-12-03,URNM,5.3335,3.0666,5.5495,0.5837
2025-12-04,URNM,3.4532,3.0666,5.5495,0.5837
2025-12-05,URNM,0.4131,3.0666,5.5495,0.5837
2025-12-01,USB,,0.3192,0.3824,0.256
2025-12-02,USB,,0.3192,0.3824,0.256
2025-12-03,USB,0.2569,0.3192,0.3824,0.256
2025-12-04,USB,0.3832,0.3192,0.3824,0.256
2025-12-05,USB,0.3176,0.3192,0.3824,0.256
2025-12-01,USO,,0.5704,0.7578,0.3831
2025-12-02,USO,,0.5704,0.7578,0.3831
2025-12-03,USO,0.4074,0.5704,0.7578,0.3831
2025-12-04,USO,0.5288,0.5704,0.7578,0.3831
2025-12-05,USO,0.7751,0.5704,0.7578,0.3831
2025-12-01,UUP,,5.7752,6.7076,4.8428
2025-12-02,UUP,,5.7752,6.7076,4.8428
2025-12-03,UUP,6.4781,5.7752,6.7076,4.8428
2025-12-04,UUP,4.7175,5.7752,6.7076,4.8428
2025-12-05,UUP,6.1299,5.7752,6.7076,4.8428
2025-12-01,V,,2.7342,5.5789,-0.1105
2025-12-02,V,,2.7342,5.5789,-0.1105
2025-12-03,V,5.8879,2.7342,5.5789,-0.1105
2025-12-04,V,1.9529,2.7342,5.5789,-0.1105
2025-12-05,V,0.3619,2.7342,5.5789,-0.1105
2025-12-01,VAL,,-0.4231,-0.3234,-0.5228
2025-12-02,VAL,,-0.4231,-0.3234,-0.5228
2025-12-03,VAL,-0.5323,-0.4231,-0.3234,-0.5228
2025-12-04,VAL,-0.4002,-0.4231,-0.3234,-0.5228
2025-12-05,VAL,-0.3369,-0.4231,-0.3234,-0.5228
2025-12-01,VICI,,26.3407,62.0687,-9.3874
2025-12-02,VICI,,26.3407,62.0687,-9.3874
2025-12-03,VICI,67.5804,26.3407,62.0687,-9.3874
2025-12-04,VICI,4.7425,26.3407,62.0687,-9.3874
2025-12-05,VICI,6.699,26.3407,62.0687,-9.3874
2025-12-01,VLO,,7.6298,10.0594,5.2003
2025-12-02,VLO,,7.6298,10.0594,5.2003
2025-12-03,VLO,8.4334,7.6298,10.0594,5.2003
2025-12-04,VLO,9.5558,7.6298,10.0594,5.2003
2025-12-05,VLO,4.9003,7.6298,10.0594,5.2003
2025-12-01,VLTO,,2.4089,3.9568,0.861
2025-12-02,VLTO,,2.4089,3.9568,0.861
2025-12-03,VLTO,3.2605,2.4089,3.9568,0.861
2025-12-04,VLTO,3.3439,2.4089,3.9568,0.861
2025-12-05,VLTO,0.6221,2.4089,3.9568,0.861
2025-12-01,VMC,,0.56,0.9996,0.1204
2025-12-02,VMC,,0.56,0.9996,0.1204
2025-12-03,VMC,0.0913,0.56,0.9996,0.1204
2025-12-04,VMC,0.6255,0.56,0.9996,0.1204
2025-12-05,VMC,0.9632,0.56,0.9996,0.1204
2025-12-01,VNM,,2.0546,2.3302,1.779
2025-12-02,VNM,,2.0546,2.3302,1.779
2025-12-03,VNM,2.1664,2.0546,2.3302,1.779
2025-12-04,VNM,1.7406,2.0546,2.3302,1.779
2025-12-05,VNM,2.2567,2.0546,2.3302,1.779
2025-12-01,VRSK,,1.7796,2.6333,0.9259
2025-12-02,VRSK,,1.7796,2.6333,0.9259
2025-12-03,VRSK,2.7093,1.7796,2.6333,0.9259
2025-12-04,VRSK,1.0311,1.7796,2.6333,0.9259
2025-12-05,VRSK,1.5984,1.7796,2.6333,0.9259
2025-12-01,VRSN,,-0.0025,0.2276,-0.2326
2025-12-02,VRSN,,-0.0025,0.2276,-0.2326
2025-12-03,VRSN,-0.2058,-0.0025,0.2276,-0.2326
2025-12-04,VRSN,-0.0491,-0.0025,0.2276,-0.2326
2025-12-05,VRSN,0.2473,-0.0025,0.2276,-0.2326
2025-12-01,VRTX,,-0.5857,-0.561,-0.6104
2025-12-02,VRTX,,-0.5857,-0.561,-0.6104
2025-12-03,VRTX,-0.5727,-0.5857,-0.561,-0.6104
2025-12-04,VRTX,-0.6142,-0.5857,-0.561,-0.6104
2025-12-05,VRTX,-0.5703,-0.5857,-0.561,-0.6104
2025-12-01,VST,,13.4417,36.1795,-9.2961
2025-12-02,VST,,13.4417,36.1795,-9.2961
2025-12-03,VST,39.6942,13.4417,36.1795,-9.2961
2025-12-04,VST,0.6507,13.4417,36.1795,-9.2961
2025-12-05,VST,-0.0198,13.4417,36.1795,-9.2961
2025-12-01,VTR,,2.3362,3.6268,1.0456
2025-12-02,VTR,,2.3362,3.6268,1.0456
2025-12-03,VTR,3.8025,2.3362,3.6268,1.0456
2025-12-04,VTR,1.3726,2.3362,3.6268,1.0456
2025-12-05,VTR,1.8335,2.3362,3.6268,1.0456
2025-12-01,VTRS,,1.6971,3.4536,-0.0595
2025-12-02,VTRS,,1.6971,3.4536,-0.0595
2025-12-03,VTRS,3.7202,1.6971,3.4536,-0.0595
2025-12-04,VTRS,0.811,1.6971,3.4536,-0.0595
2025-12-05,VTRS,0.56,1.6971,3.4536,-0.0595
2025-12-01,VZ,,1.0486,2.4163,-0.319
2025-12-02,VZ,,1.0486,2.4163,-0.319
2025-12-03,VZ,2.601,1.0486,2.4163,-0.319
2025-12-04,VZ,0.5233,1.0486,2.4163,-0.319
2025-12-05,VZ,0.0215,1.0486,2.4163,-0.319
2025-12-01,WAB,,-0.0235,0.1603,-0.2073
2025-12-02,WAB,,-0.0235,0.1603,-0.2073
2025-12-03,WAB,-0.2136,-0.0235,0.1603,-0.2073
2025-12-04,WAB,-0.0102,-0.0235,0.1603,-0.2073
2025-12-05,WAB,0.1533,-0.0235,0.1603,-0.2073
2025-12-01,WAT,,4.8037,5.3638,4.2437
2025-12-02,WAT,,4.8037,5.3638,4.2437
2025-12-03,WAT,4.1655,4.8037,5.3638,4.2437
2025-12-04,WAT,5.0324,4.8037,5.3638,4.2437
2025-12-05,WAT,5.2132,4.8037,5.3638,4.2437
2025-12-01,WBD,,0.4692,1.0475,-0.1091
2025-12-02,WBD,,0.4692,1.0475,-0.1091
2025-12-03,WBD,0.5565,0.4692,1.0475,-0.1091
2025-12-04,WBD,0.9988,0.4692,1.0475,-0.1091
2025-12-05,WBD,-0.1478,0.4692,1.0475,-0.1091
2025-12-01,WDAY,,1.7992,2.0427,1.5557
2025-12-02,WDAY,,1.7992,2.0427,1.5557
2025-12-03,WDAY,1.6746,1.7992,2.0427,1.5557
2025-12-04,WDAY,2.0798,1.7992,2.0427,1.5557
2025-12-05,WDAY,1.6432,1.7992,2.0427,1.5557
2025-12-01,WDC,,3.0978,8.2517,-2.0561
2025-12-02,WDC,,3.0978,8.2517,-2.0561
2025-12-03,WDC,9.0486,3.0978,8.2517,-2.0561
2025-12-04,WDC,0.1783,3.0978,8.2517,-2.0561
2025-12-05,WDC,0.0664,3.0978,8.2517,-2.0561
2025-12-01,WEAT,,1.1743,1.7321,0.6164
2025-12-02,WEAT,,1.1743,1.7321,0.6164
2025-12-03,WEAT,1.0834,1.1743,1.7321,0.6164
2025-12-04,WEAT,1.772,1.1743,1.7321,0.6164
2025-12-05,WEAT,0.6674,1.1743,1.7321,0.6164
2025-12-01,WEC,,2.4909,3.3823,1.5995
2025-12-02,WEC,,2.4909,3.3823,1.5995
2025-12-03,WEC,2.8946,2.4909,3.3823,1.5995
2025-12-04,WEC,3.109,2.4909,3.3823,1.5995
2025-12-05,WEC,1.4691,2.4909,3.3823,1.5995
2025-12-01,WELL,,2.2405,5.0892,-0.6081
2025-12-02,WELL,,2.2405,5.0892,-0.6081
2025-12-03,WELL,5.5169,2.2405,5.0892,-0.6081
2025-12-04,WELL,0.3501,2.2405,5.0892,-0.6081
2025-12-05,WELL,0.8546,2.2405,5.0892,-0.6081
2025-12-01,WFC,,-0.0839,-0.02,-0.1477
2025-12-02,WFC,,-0.0839,-0.02,-0.1477
2025-12-03,WFC,-0.1212,-0.0839,-0.02,-0.1477
2025-12-04,WFC,-0.0101,-0.0839,-0.02,-0.1477
2025-12-05,WFC,-0.1202,-0.0839,-0.02,-0.1477
2025-12-01,WM,,0.2599,0.3996,0.1201
2025-12-02,WM,,0.2599,0.3996,0.1201
2025-12-03,WM,0.1087,0.2599,0.3996,0.1201
2025-12-04,WM,0.2866,0.2599,0.3996,0.1201
2025-12-05,WM,0.3843,0.2599,0.3996,0.1201
2025-12-01,WMB,,-0.4266,-0.3724,-0.4808
2025-12-02,WMB,,-0.4266,-0.3724,-0.4808
2025-12-03,WMB,-0.4822,-0.4266,-0.3724,-0.4808
2025-12-04,WMB,-0.374,-0.4266,-0.3724,-0.4808
2025-12-05,WMB,-0.4235,-0.4266,-0.3724,-0.4808
2025-12-01,WMT,,0.8341,0.9209,0.7473
2025-12-02,WMT,,0.8341,0.9209,0.7473
2025-12-03,WMT,0.7345,0.8341,0.9209,0.7473
2025-12-04,WMT,0.8736,0.8341,0.9209,0.7473
2025-12-05,WMT,0.8941,0.8341,0.9209,0.7473
2025-12-01,WRB,,0.3985,1.249,-0.4521
2025-12-02,WRB,,0.3985,1.249,-0.4521
2025-12-03,WRB,0.5632,0.3985,1.249,-0.4521
2025-12-04,WRB,1.1546,0.3985,1.249,-0.4521
2025-12-05,WRB,-0.5224,0.3985,1.249,-0.4521
2025-12-01,WSM,,0.41,0.6135,0.2064
2025-12-02,WSM,,0.41,0.6135,0.2064
2025-12-03,WSM,0.244,0.41,0.6135,0.2064
2025-12-04,WSM,0.6371,0.41,0.6135,0.2064
2025-12-05,WSM,0.3488,0.41,0.6135,0.2064
2025-12-01,WST,,-0.4322,-0.3547,-0.5098
2025-12-02,WST,,-0.4322,-0.3547,-0.5098
2025-12-03,WST,-0.5175,-0.4322,-0.3547,-0.5098
2025-12-04,WST,-0.4134,-0.4322,-0.3547,-0.5098
2025-12-05,WST,-0.3658,-0.4322,-0.3547,-0.5098
2025-12-01,WTW,,-0.0265,0.0385,-0.0914
2025-12-02,WTW,,-0.0265,0.0385,-0.0914
2025-12-03,WTW,-0.0351,-0.0265,0.0385,-0.0914
2025-12-04,WTW,-0.0867,-0.0265,0.0385,-0.0914
2025-12-05,WTW,0.0424,-0.0265,0.0385,-0.0914
2025-12-01,WY,,0.708,1.265,0.151
2025-12-02,WY,,0.708,1.265,0.151
2025-12-03,WY,1.2113,0.708,1.265,0.151
2025-12-04,WY,0.8032,0.708,1.265,0.151
2025-12-05,WY,0.1096,0.708,1.265,0.151
2025-12-01,WYNN,,0.4713,1.2052,-0.2627
2025-12-02,WYNN,,0.4713,1.2052,-0.2627
2025-12-03,WYNN,1.3169,0.4713,1.2052,-0.2627
2025-12-04,WYNN,-0.0001,0.4713,1.2052,-0.2627
2025-12-05,WYNN,0.0971,0.4713,1.2052,-0.2627
2025-12-01,XEL,,34.2354,39.6198,28.851
2025-12-02,XEL,,34.2354,39.6198,28.851
2025-12-03,XEL,39.5939,34.2354,39.6198,28.851
2025-12-04,XEL,34.2868,34.2354,39.6198,28.851
2025-12-05,XEL,28.8255,34.2354,39.6198,28.851
2025-12-01,XES,,-0.2038,-0.0757,-0.3318
2025-12-02,XES,,-0.2038,-0.0757,-0.3318
2025-12-03,XES,-0.3394,-0.2038,-0.0757,-0.3318
2025-12-04,XES,-0.085,-0.2038,-0.0757,-0.3318
2025-12-05,XES,-0.1869,-0.2038,-0.0757,-0.3318
2025-12-01,XLB,,1.146,2.4526,-0.1606
2025-12-02,XLB,,1.146,2.4526,-0.1606
2025-12-03,XLB,0.2832,1.146,2.4526,-0.1606
2025-12-04,XLB,0.5055,1.146,2.4526,-0.1606
2025-12-05,XLB,2.6493,1.146,2.4526,-0.1606
2025-12-01,XLC,,1.6125,2.348,0.8769
2025-12-02,XLC,,1.6125,2.348,0.8769
2025-12-03,XLC,1.8298,1.6125,2.348,0.8769
2025-12-04,XLC,2.2148,1.6125,2.348,0.8769
2025-12-05,XLC,0.7927,1.6125,2.348,0.8769
2025-12-01,XLE,,-0.2106,-0.0509,-0.3704
2025-12-02,XLE,,-0.2106,-0.0509,-0.3704
2025-12-03,XLE,-0.3876,-0.2106,-0.0509,-0.3704
2025-12-04,XLE,-0.1672,-0.2106,-0.0509,-0.3704
2025-12-05,XLE,-0.0771,-0.2106,-0.0509,-0.3704
2025-12-01,XLF,,0.2324,0.4924,-0.0276
2025-12-02,XLF,,0.2324,0.4924,-0.0276
2025-12-03,XLF,-0.0535,0.2324,0.4924,-0.0276
2025-12-04,XLF,0.2961,0.2324,0.4924,-0.0276
2025-12-05,XLF,0.4546,0.2324,0.4924,-0.0276
2025-12-01,XLI,,6.4258,14.4453,-1.5937
2025-12-02,XLI,,6.4258,14.4453,-1.5937
2025-12-03,XLI,15.5804,6.4258,14.4453,-1.5937
2025-12-04,XLI,3.0559,6.4258,14.4453,-1.5937
2025-12-05,XLI,0.6411,6.4258,14.4453,-1.5937
2025-12-01,XLK,,2.1841,2.8129,1.5554
2025-12-02,XLK,,2.1841,2.8129,1.5554
2025-12-03,XLK,1.515,2.1841,2.8129,1.5554
2025-12-04,XLK,2.2746,2.1841,2.8129,1.5554
2025-12-05,XLK,2.7628,2.1841,2.8129,1.5554
2025-12-01,XLP,,1.336,1.7724,0.8997
2025-12-02,XLP,,1.336,1.7724,0.8997
2025-12-03,XLP,0.8584,1.336,1.7724,0.8997
2025-12-04,XLP,1.4358,1.336,1.7724,0.8997
2025-12-05,XLP,1.7139,1.336,1.7724,0.8997
2025-12-01,XLRE,,5.6203,7.2487,3.9919
2025-12-02,XLRE,,5.6203,7.2487,3.9919
2025-12-03,XLRE,7.471,5.6203,7.2487,3.9919
2025-12-04,XLRE,4.9831,5.6203,7.2487,3.9919
2025-12-05,XLRE,4.4069,5.6203,7.2487,3.9919
2025-12-01,XLU,,2.792,3.9586,1.6254
2025-12-02,XLU,,2.792,3.9586,1.6254
2025-12-03,XLU,2.6822,2.792,3.9586,1.6254
2025-12-04,XLU,4.0097,2.792,3.9586,1.6254
2025-12-05,XLU,1.6842,2.792,3.9586,1.6254
2025-12-01,XLV,,0.4112,0.7271,0.0952
2025-12-02,XLV,,0.4112,0.7271,0.0952
2025-12-03,XLV,0.0478,0.4112,0.7271,0.0952
2025-12-04,XLV,0.6211,0.4112,0.7271,0.0952
2025-12-05,XLV,0.5645,0.4112,0.7271,0.0952
2025-12-01,XLY,,0.7662,1.3148,0.2175
