Date,Ticker,Ticker_name,Exposure,Category,model_score
2025-11-07,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,35.0
2025-11-07,MCHI,ISHARES:MSCI CHINA,,Foreign,7.0
2025-11-07,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,-34.0
2025-11-07,MCK,MCKESSON ,Health Care,Health Care,4.0
2025-11-07,MCO,MOODY'S ,Financials,Financials,-39.0
2025-11-07,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,28.0
2025-11-07,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,71.0
2025-11-07,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,-49.0
2025-11-07,MET,"METLIFE, INC.",Financials,Financials,11.0
2025-11-07,META,"META PLATFORMS, INC.",Communication Services,Communication Services,-10.0
2025-11-07,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,14.0
2025-11-07,MHK,"MOHAWK INDUSTRIES, INC.",Consumer Discretionary,Consumer Discretionary,2.0
2025-11-07,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,-45.0
2025-11-07,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,56.0
2025-11-07,MMC,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,-7.0
2025-11-07,MMM,3M COMPANY,Industrials,Industrials,38.0
2025-11-07,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,-33.0
2025-11-07,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,0.0
2025-11-07,MOH,"MOLINA HEALTHCARE, INC.",Health Care,Health Care,-13.0
2025-11-07,MOS,THE MOSAIC COMPANY,Materials,Materials,27.0
2025-11-07,MP,MP MATERIALS CORP,,MR Discretion,35.0
2025-11-07,MPC,MARATHON PETROLEUM ,Energy,Energy,-6.0
2025-11-07,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-16.0
2025-11-07,MRK,"MERCK & CO., INC.",Health Care,Health Care,-31.0
2025-11-07,MRNA,"MODERNA, INC.",Health Care,Health Care,8.0
2025-11-07,MS,MORGAN STANLEY,Financials,Financials,-16.0
2025-11-07,MSCI,MSCI INC.,Financials,Financials,-54.0
2025-11-07,MSFT,MICROSOFT ,Information Technology,Information Technology,41.0
2025-11-07,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,0.0
2025-11-07,MTB,M&T BANK ,Financials,Financials,3.0
2025-11-07,MTCH,"MATCH GROUP, INC.",Communication Services,Communication Services,22.0
2025-11-07,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,-37.0
2025-11-07,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,16.0
2025-11-07,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,52.0
2025-11-07,MUB,ISHARES:NATL MUNI BOND,,Bonds,-3.0
2025-11-07,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,22.0
2025-11-07,NDAQ,"NASDAQ, INC.",Financials,Financials,-1.0
2025-11-07,NDSN,NORDSON ,Industrials,Industrials,-5.0
2025-11-07,NDX,NASDAQ 100 INDEX,,Indices,-33.0
2025-11-07,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,42.0
2025-11-07,NEM,NEWMONT ,Materials,Materials,-16.0
2025-11-07,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,21.0
2025-11-07,NI,NISOURCE INC.,Utilities,Utilities,22.0
2025-11-07,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-6.0
2025-11-07,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,23.0
2025-11-07,NORW,GLBL X MSCI NORWAY ETF,,Foreign,46.0
2025-11-07,NOV,NOV INC.,,MR Discretion,-27.0
2025-11-07,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,-40.0
2025-11-07,NQ=F,NASDAQ 100 FUTURES,,Futures,-33.0
2025-11-07,NRG,"NRG ENERGY, INC.",Utilities,Utilities,50.0
2025-11-07,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,31.0
2025-11-07,NTAP,"NETAPP, INC.",Information Technology,Information Technology,-39.0
2025-11-07,NTRS,NORTHERN TRUST ,Financials,Financials,7.0
2025-11-07,NUE,NUCOR ,Materials,Materials,-11.0
2025-11-07,NVDA,NVIDIA ,Information Technology,Information Technology,8.0
2025-11-07,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,-6.0
2025-11-07,NWSA,NEWS CORP.,Communication Services,Communication Services,-23.0
2025-11-07,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,-13.0
2025-11-07,O,REALTY INCOME ,Real Estate,Real Estate,-16.0
2025-11-07,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,-33.0
2025-11-07,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-43.0
2025-11-07,OKE,"ONEOK, INC.",Energy,Energy,-22.0
2025-11-07,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-32.0
2025-11-07,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-1.0
2025-11-07,ORCL,ORACLE ,Information Technology,Information Technology,-17.0
2025-11-07,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,54.0
2025-11-07,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,3.0
2025-11-07,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,-26.0
2025-11-07,PAM,PAMPA ENERGIA SA,,MR Discretion,-10.0
2025-11-07,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,-18.0
2025-11-07,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,Industrials,-14.0
2025-11-07,PAYX,"PAYCHEX, INC.",Industrials,Industrials,36.0
2025-11-07,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,4.0
2025-11-07,PCAR,PACCAR INC,Industrials,Industrials,-52.0
2025-11-07,PCG,PG&E ,Utilities,Utilities,-41.0
2025-11-07,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,-9.0
2025-11-07,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,16.0
2025-11-07,PFE,PFIZER INC.,Health Care,Health Care,48.0
2025-11-07,PFF,ISHARES:PREF AND INC SEC,,Bonds,35.0
2025-11-07,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,4.0
2025-11-07,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,-5.0
2025-11-07,PGR,THE PROGRESSIVE ,Financials,Financials,-20.0
2025-11-07,PH,PARKER-HANNIFIN ,Industrials,Industrials,-43.0
2025-11-07,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,-58.0
2025-11-07,PKG,PACKAGING  OF AMERICA,Materials,Materials,-15.0
2025-11-07,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,-65.0
2025-11-07,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,15.0
2025-11-07,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,-5.0
2025-11-07,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,3.0
2025-11-07,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,-18.0
2025-11-07,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,-15.0
2025-11-07,PODD,INSULET ,Health Care,Health Care,43.0
2025-11-07,POOL,POOL ,Consumer Discretionary,Consumer Discretionary,13.0
2025-11-07,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,25.0
2025-11-07,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,-34.0
2025-11-07,PPL,PPL ,Utilities,Utilities,54.0
2025-11-07,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,29.0
2025-11-07,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,-9.0
2025-11-07,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,59.0
2025-11-07,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,39.0
2025-11-07,PSX,PHILLIPS 66,Energy,Energy,6.0
2025-11-07,PTC,PTC INC.,Information Technology,Information Technology,11.0
2025-11-07,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,5.0
2025-11-07,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,22.0
2025-11-07,QAT,ISHARES:MSCI QATAR,,Foreign,24.0
2025-11-07,QCOM,QUALCOMM INC.,Information Technology,Information Technology,23.0
2025-11-07,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,-19.0
2025-11-07,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,-39.0
2025-11-07,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,-12.0
2025-11-07,REG,REGENCY CENTERS ,Real Estate,Real Estate,35.0
2025-11-07,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,-60.0
2025-11-07,RF,REGIONS FINANCIAL ,Financials,Financials,7.0
2025-11-07,RIG,TRANSOCEAN LTD,,MR Discretion,-53.0
2025-11-07,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,-4.0
2025-11-07,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,33.0
2025-11-07,RMD,RESMED INC.,Health Care,Health Care,27.0
2025-11-07,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,-19.0
2025-11-07,ROKU,"ROKU, INC.",,MR Discretion,25.0
2025-11-07,ROL,"ROLLINS, INC.",Industrials,Industrials,11.0
2025-11-07,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,27.0
2025-11-07,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,-24.0
2025-11-07,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,58.0
2025-11-07,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,3.0
2025-11-07,RTX,RTX ,Industrials,Industrials,6.0
2025-11-07,RUT,RUSSELL 2000 INDEX,,Indices,-24.0
2025-11-07,RVTY,"REVVITY, INC.",Health Care,Health Care,15.0
2025-11-07,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,-16.0
2025-11-07,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,-16.0
2025-11-07,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,-43.0
2025-11-07,SCHP,SCHWAB STR:US TIPS,,Bonds,53.0
2025-11-07,SCHW,THE CHARLES SCHWAB ,Financials,Financials,26.0
2025-11-07,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,-20.0
2025-11-07,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,3.0
2025-11-07,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,-31.0
2025-11-07,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,55.0
2025-11-07,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,15.0
2025-11-07,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,-10.0
2025-11-07,SLB,SCHLUMBERGER N.V.,Energy,Energy,-2.0
2025-11-07,SLV,ISHARES:SILVER TRUST,,Commodities,54.0
2025-11-07,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-28.0
2025-11-07,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,11.0
2025-11-07,SNA,SNAP-ON INC.,Industrials,Industrials,-19.0
2025-11-07,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,-16.0
2025-11-07,SO,THE SOUTHERN COMPANY,Utilities,Utilities,-9.0
2025-11-07,SOLV,SOLVENTUM ,Health Care,Health Care,-38.0
2025-11-07,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-19.0
2025-11-07,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,11.0
2025-11-07,SPGI,S&P GLOBAL INC.,Financials,Financials,-31.0
2025-11-07,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,-19.0
2025-11-07,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,7.0
2025-11-07,SPX,S&P 500 INDEX,,Indices,-33.0
2025-11-07,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-19.0
2025-11-07,SRE,SEMPRA,Utilities,Utilities,-4.0
2025-11-07,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,-50.0
2025-11-07,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,54.0
2025-11-07,STLA,STELLANTIS NV,,MR Discretion,-58.0
2025-11-07,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,17.0
2025-11-07,STNG,SCORPIO TANKERS INC.,,MR Discretion,-48.0
2025-11-07,STT,STATE STREET ,Financials,Financials,-9.0
2025-11-07,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,38.0
2025-11-07,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,-63.0
2025-11-07,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,71.0
2025-11-07,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,-74.0
2025-11-07,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,3.0
2025-11-07,SYF,SYNCHRONY FINANCIAL,Financials,Financials,3.0
2025-11-07,SYK,STRYKER ,Health Care,Health Care,-13.0
2025-11-07,SYY,SYSCO ,Consumer Staples,Consumer Staples,-6.0
2025-11-07,T,AT&T INC.,Communication Services,Communication Services,10.0
2025-11-07,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,-17.0
2025-11-07,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,-12.0
2025-11-07,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,-15.0
2025-11-07,TDW,TIDEWATER INC.,,MR Discretion,-30.0
2025-11-07,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,14.0
2025-11-07,TECH,BIO-TECHNE ,Health Care,Health Care,16.0
2025-11-07,TECK,TECK RESOURCES LIMITED,,MR Discretion,5.0
2025-11-07,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-10.0
2025-11-07,TER,"TERADYNE, INC.",Information Technology,Information Technology,15.0
2025-11-07,TFC,TRUIST FINANCIAL ,Financials,Financials,-1.0
2025-11-07,TGT,TARGET ,Consumer Staples,Consumer Staples,-58.0
2025-11-07,THD,ISHARES:MSCI THAI,,Foreign,-26.0
2025-11-07,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,53.0
2025-11-07,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,-4.0
2025-11-07,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,77.0
2025-11-07,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,53.0
2025-11-07,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,3.0
2025-11-07,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,22.0
2025-11-07,TNX,10 Y TSY YLD NDX,Yields,Yields,-34.0
2025-11-07,TPL,TEXAS PACIFIC LAND ,Energy,Energy,-11.0
2025-11-07,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,-8.0
2025-11-07,TRGP,TARGA RESOURCES CORP.,Energy,Energy,-41.0
2025-11-07,TRMB,TRIMBLE INC.,Information Technology,Information Technology,22.0
2025-11-07,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,26.0
2025-11-07,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,-15.0
2025-11-07,TS,TENARIS SA,,MR Discretion,-44.0
2025-11-07,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,30.0
2025-11-07,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,62.0
2025-11-07,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,-4.0
2025-11-07,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,25.0
2025-11-07,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,-13.0
2025-11-07,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,-38.0
2025-11-07,TUR,ISHARES:MSCI TURKEY,,Foreign,-30.0
2025-11-07,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,0.0
2025-11-07,TXT,TEXTRON INC.,Industrials,Industrials,-35.0
2025-11-07,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,36.0
2025-11-07,TYX,30 Y TSY YLD NDX,Yields,Yields,-1.0
2025-11-07,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,14.0
2025-11-07,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,-16.0
2025-11-07,UDR,"UDR, INC.",Real Estate,Real Estate,35.0
2025-11-07,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,-2.0
2025-11-07,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,44.0
2025-11-07,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,18.0
2025-11-07,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,-10.0
2025-11-07,UNP,UNION PACIFIC ,Industrials,Industrials,3.0
2025-11-07,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,-86.0
2025-11-07,URA,GLBL X URANIUM ETF,,Commodities,3.0
2025-11-07,URI,"UNITED RENTALS, INC.",Industrials,Industrials,-10.0
2025-11-07,URNM,SPROTT URANIUM MINERS,,MR Discretion,54.0
2025-11-07,USB,U.S. BANCORP,Financials,Financials,-25.0
2025-11-07,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,28.0
2025-11-07,UUP,INVESCO DB USD IDX BL,USD,Currencies,-10.0
2025-11-07,V,VISA INC.,Financials,Financials,57.0
2025-11-07,VAL,VALARIS LIMITED,,MR Discretion,-16.0
2025-11-07,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,7.0
2025-11-07,VIX,CBOE MKT VOLATILITY IDX,,Volatility,-6.0
2025-11-07,VLO,VALERO ENERGY ,Energy,Energy,-20.0
2025-11-07,VLTO,VERALTO ,Industrials,Industrials,-49.0
2025-11-07,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,-8.0
2025-11-07,VNM,VANECK:VIETNAM,,Foreign,-15.0
2025-11-07,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,20.0
2025-11-07,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,33.0
2025-11-07,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,-18.0
2025-11-07,VST,VISTRA CORP.,Utilities,Utilities,-34.0
2025-11-07,VTR,"VENTAS, INC.",Real Estate,Real Estate,9.0
2025-11-07,VTRS,VIATRIS INC.,Health Care,Health Care,15.0
2025-11-07,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,-1.0
2025-11-07,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-32.0
2025-11-07,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,-61.0
2025-11-07,WAT,WATERS ,Health Care,Health Care,6.0
2025-11-07,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,3.0
2025-11-07,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,-26.0
2025-11-07,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,52.0
2025-11-07,WEAT,TEUCRIUM:WHEAT,,Commodities,32.0
2025-11-07,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,53.0
2025-11-07,WELL,WELLTOWER INC.,Real Estate,Real Estate,-18.0
2025-11-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,-40.0
2025-11-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,56.0
2025-11-07,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,27.0
2025-11-07,WMT,WALMART INC.,Consumer Staples,Consumer Staples,46.0
2025-11-07,WRB,W. R. BERKLEY ,Financials,Financials,27.0
2025-11-07,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,-7.0
2025-11-07,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,-13.0
2025-11-07,WTW,WILLIS TOWERS WATSON,Financials,Financials,54.0
2025-11-07,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,1.0
2025-11-07,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,23.0
2025-11-07,XEL,XCEL ENERGY INC.,Utilities,Utilities,6.0
2025-11-07,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,-44.0
2025-11-07,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,-7.0
2025-11-07,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,2.0
2025-11-07,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,-7.0
2025-11-07,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-22.0
2025-11-07,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,-35.0
2025-11-07,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,6.0
2025-11-07,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,37.0
2025-11-07,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,-63.0
2025-11-07,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,53.0
2025-11-07,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,-19.0
2025-11-07,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,-34.0
2025-11-07,XOM,EXXON MOBIL ,Energy,Energy,-26.0
2025-11-07,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,-20.0
2025-11-07,XYL,XYLEM INC.,Industrials,Industrials,14.0
2025-11-07,XYZ,"BLOCK, INC.",Financials,Financials,25.0
2025-11-07,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,-31.0
2025-11-07,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,15.0
2025-11-07,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,18.0
2025-11-07,ZTS,ZOETIS INC.,Health Care,Health Care,0.0
