Date,Ticker,weekly_return_pct,weekly_return_avg_pct,weekly_return_hi_pct,weekly_return_lo_pct
2025-12-01,MRNA,0.0662,0.0662,0.0662,0.0662
2025-12-01,MS,0.0404,0.0404,0.0404,0.0404
2025-12-01,MSCI,-0.0452,-0.0452,-0.0452,-0.0452
2025-12-01,MSFT,-0.018,-0.018,-0.018,-0.018
2025-12-01,MSI,0.0127,0.0127,0.0127,0.0127
2025-12-01,MTB,0.0257,0.0257,0.0257,0.0257
2025-12-01,MTCH,0.0363,0.0363,0.0363,0.0363
2025-12-01,MTD,-0.0419,-0.0419,-0.0419,-0.0419
2025-12-01,MTUM,0.0102,0.0102,0.0102,0.0102
2025-12-01,MU,0.0031,0.0031,0.0031,0.0031
2025-12-01,MUB,-0.0048,-0.0048,-0.0048,-0.0048
2025-12-01,NCLH,0.0249,0.0249,0.0249,0.0249
2025-12-01,NDAQ,-0.0077,-0.0077,-0.0077,-0.0077
2025-12-01,NDSN,0.0053,0.0053,0.0053,0.0053
2025-12-01,NDX,0.0101,0.0101,0.0101,0.0101
2025-12-01,NEE,-0.0366,-0.0366,-0.0366,-0.0366
2025-12-01,NEM,-0.0107,-0.0107,-0.0107,-0.0107
2025-12-01,NFLX,-0.0682,-0.0682,-0.0682,-0.0682
2025-12-01,NI,-0.0483,-0.0483,-0.0483,-0.0483
2025-12-01,NKE,0.019,0.019,0.019,0.019
