Date,Ticker,monthly_volume,monthly_volume_avg,monthly_volume_hi,monthly_volume_lo
2024-09-01,ACN,50.6,67.9,91.0,44.8
2024-10-01,ACN,53.1,67.9,91.0,44.8
2024-11-01,ACN,48.9,67.9,91.0,44.8
2024-12-01,ACN,52.3,67.9,91.0,44.8
2025-01-01,ACN,55.4,67.9,91.0,44.8
2025-02-01,ACN,52.9,67.9,91.0,44.8
2025-03-01,ACN,89.5,67.9,91.0,44.8
2025-04-01,ACN,77.6,67.9,91.0,44.8
2025-05-01,ACN,60.9,67.9,91.0,44.8
2025-06-01,ACN,72.5,67.9,91.0,44.8
2025-07-01,ACN,78.5,67.9,91.0,44.8
